detectorID,laneType,speed,totalOccupancy,totalVolume
AID01101,Fast Lane,71.24166666666666,255,113
AID01101,Middle Lane,61.31666666666667,808,266
AID01101,Slow Lane,59.983333333333334,373,83
AID01102,Fast Lane,74.84166666666667,219,88
AID01102,Middle Lane,67.43333333333334,765,268
AID01102,Slow Lane,67.81666666666666,510,135
AID01103,Fast Lane,56.81666666666667,426,176
AID01103,Middle Lane,63.166666666666664,990,328
AID01103,Slow Lane,46.975,884,137
AID01104,Fast Lane,56.90833333333333,452,177
AID01104,Slow Lane,63.8,722,228
AID01105,Fast Lane,62.13333333333333,441,178
AID01105,Slow Lane,61.075,663,229
AID01106,Fast Lane,55.975,917,318
AID01106,Slow Lane,50.516666666666666,807,214
AID01107,Fast Lane,66.675,893,307
AID01107,Slow Lane,58.30833333333333,807,186
AID01108,Fast Lane,71.11666666666666,839,331
AID01108,Slow Lane,73.5,241,104
AID01109,Fast Lane,66.24166666666666,1033,348
AID01109,Middle Lane,59.34166666666667,832,237
AID01109,Slow Lane,54.083333333333336,1190,236
AID01110,Fast Lane,62.30833333333333,1248,435
AID01110,Middle Lane,60.24166666666667,1494,492
AID01110,Slow Lane,56.891666666666666,1228,332
AID01111,Fast Lane,61.975,2490,884
AID01111,Middle Lane 1,54.65,1730,557
AID01111,Middle Lane 2,60.358333333333334,1260,382
AID01111,Slow Lane,50.858333333333334,1738,533
AID01112,Fast Lane,57.166666666666664,2152,650
AID01112,Middle Lane 1,48.1,1379,404
AID01112,Middle Lane 2,57.475,2036,626
AID01112,Slow Lane,39.975,3472,757
AID01113,Fast Lane,72.33333333333333,1114,446
AID01113,Middle Lane,64.63333333333334,1461,462
AID01113,Slow Lane,66.48333333333333,598,94
AID01114,Fast Lane,69.9,1015,396
AID01114,Middle Lane,63.291666666666664,1423,502
AID01114,Slow Lane,58.95,663,185
AID01115,Fast Lane,68.24166666666666,1258,461
AID01115,Middle Lane,60.733333333333334,921,336
AID01115,Slow Lane,53.75,1075,301
AID01116,Fast Lane,74.54166666666667,1104,462
AID01116,Slow Lane,67.09166666666667,976,278
AID01117,Fast Lane,57.24166666666667,1135,449
AID01117,Middle Lane 1,47.608333333333334,666,162
AID01117,Middle Lane 2,58.858333333333334,2012,639
AID01117,Slow Lane,48.25833333333333,396,105
AID01118,Fast Lane,65.65833333333333,1034,344
AID01118,Middle Lane,56.583333333333336,2079,695
AID01118,Slow Lane,46.625,522,147
AID01120,Fast Lane,58.90833333333333,1454,531
AID01120,Middle Lane,54.891666666666666,1466,487
AID01120,Slow Lane,45.78333333333333,1189,257
AID01121,Fast Lane,68.20833333333333,1616,617
AID01121,Slow Lane,63.266666666666666,994,362
AID01122,Fast Lane,62.6,1765,647
AID01122,Slow Lane,63.016666666666666,925,334
AID01123,Fast Lane,46.983333333333334,3440,947
