detectorID,laneType,speed,totalOccupancy,totalVolume
AID01101,Fast Lane,67.45,573,226
AID01101,Middle Lane,56.8,1209,419
AID01101,Slow Lane,53.06666666666667,924,209
AID01102,Fast Lane,76.43333333333334,428,190
AID01102,Middle Lane,67.48333333333333,1180,447
AID01102,Slow Lane,66.7,794,268
AID01103,Fast Lane,57.641666666666666,896,345
AID01103,Middle Lane,61.81666666666667,1734,548
AID01103,Slow Lane,50.208333333333336,1127,192
AID01104,Fast Lane,58.041666666666664,890,343
AID01104,Slow Lane,62.375,1181,346
AID01105,Fast Lane,64.23333333333333,838,340
AID01105,Slow Lane,58.858333333333334,1083,369
AID01106,Fast Lane,52.30833333333333,1997,635
AID01106,Slow Lane,47.65833333333333,1261,290
AID01107,Fast Lane,63.2,2004,658
AID01107,Slow Lane,55.94166666666667,1161,246
AID01108,Fast Lane,65.18333333333334,1568,615
AID01108,Slow Lane,67.125,629,222
AID01109,Fast Lane,58.2,1921,595
AID01109,Middle Lane,52.733333333333334,1770,497
AID01109,Slow Lane,47.11666666666667,3230,708
AID01110,Fast Lane,55.041666666666664,2690,817
AID01110,Middle Lane,50.5,3714,976
AID01110,Slow Lane,48.88333333333333,3060,727
AID01111,Fast Lane,54.875,4582,1430
AID01111,Middle Lane 1,49.833333333333336,2907,787
AID01111,Middle Lane 2,53.0,2496,660
AID01111,Slow Lane,41.45,3699,830
AID01112,Fast Lane,52.775,3796,1101
AID01112,Middle Lane 1,43.65833333333333,2372,610
AID01112,Middle Lane 2,53.025,3590,1043
AID01112,Slow Lane,33.40833333333333,6345,992
AID01113,Fast Lane,68.5,2261,846
AID01113,Middle Lane,62.90833333333333,2479,722
AID01113,Slow Lane,63.25,981,213
AID01114,Fast Lane,65.21666666666667,2041,765
AID01114,Middle Lane,58.791666666666664,2309,770
AID01114,Slow Lane,54.36666666666667,1437,394
AID01116,Fast Lane,68.84166666666667,2067,820
AID01116,Slow Lane,66.36666666666666,1193,386
AID01118,Fast Lane,52.13333333333333,2627,692
AID01118,Middle Lane,44.19166666666667,3969,986
AID01118,Slow Lane,38.53333333333333,1442,293
AID01120,Fast Lane,53.38333333333333,2813,908
AID01120,Middle Lane,50.88333333333333,2127,634
AID01120,Slow Lane,33.43333333333333,3048,498
AID01122,Fast Lane,50.983333333333334,4497,1074
AID01122,Slow Lane,56.50833333333333,1624,402
AID01123,Fast Lane,32.391666666666666,7786,1401
AID01123,Slow Lane,34.68333333333333,6101,971
AID01124,Fast Lane,62.733333333333334,4122,1406
AID01124,Slow Lane,42.416666666666664,2047,819
AID01125,Fast Lane,74.78333333333333,3736,1467
AID01125,Slow Lane,70.75833333333334,1969,657
AID01126,Fast Lane,73.675,3325,1572
AID01126,Slow Lane,70.53333333333333,2869,1090
AID01127,Fast Lane,73.48333333333333,4298,1511
AID01127,Slow Lane,69.23333333333333,3701,1141
AID01128,Fast Lane,72.54166666666667,3087,1318
AID01128,Slow Lane,70.95,2941,1091
AID01129,Fast Lane,71.11666666666666,2909,1155
AID01129,Slow Lane,65.88333333333334,3692,1156
AID01130,Fast Lane,77.44166666666666,1991,911
AID01130,Middle Lane 1,76.65,1207,418
AID01130,Middle Lane 2,73.375,1540,555
AID01130,Slow Lane,74.60833333333333,1131,407
AID01132,Fast Lane,85.825,1702,765
AID01132,Middle Lane,76.86666666666666,1812,716
AID01132,Slow Lane,73.5,683,205
AID01133,Fast Lane,81.65,1662,781
AID01133,Slow Lane,71.34166666666667,1454,576
AID01134,Fast Lane,73.01680672268908,1740,833
AID01134,Slow Lane,76.72268907563026,1306,530
AID01135,Fast Lane,76.3,1316,538
AID01135,Slow Lane,87.525,1828,867
AID01136,Fast Lane,72.85833333333333,2600,953
AID01136,Slow Lane,74.28333333333333,2031,698
AID01201,Fast Lane,63.291666666666664,2148,452
AID01201,Slow Lane,49.84166666666667,3354,868
AID01202,Fast Lane,60.858333333333334,1671,539
AID01202,Slow Lane,54.96666666666667,911,246
AID01203,Fast Lane,68.31666666666666,1184,446
AID01203,Slow Lane,63.63333333333333,1108,366
AID01204,Fast Lane,35.733333333333334,2746,392
AID01204,Middle Lane,39.25833333333333,2526,360
AID01204,Slow Lane,41.75833333333333,1696,251
AID01206,Fast Lane,47.59166666666667,3334,865
AID01206,Slow Lane,44.725,2215,585
AID01207,Fast Lane,56.05,1768,654
AID01207,Middle Lane 1,48.525,1995,462
AID01207,Middle Lane 2,59.733333333333334,1749,563
AID01207,Slow Lane,47.46666666666667,931,178
AID01208,Fast Lane,64.96666666666667,1783,676
AID01208,Slow Lane,59.00833333333333,1897,539
AID01209,Fast Lane,70.54166666666667,1611,613
AID01209,Middle Lane,65.78333333333333,1402,563
AID01209,Slow Lane,46.016666666666666,1951,426
AID01211,Fast Lane,67.43333333333334,1708,610
AID01211,Middle Lane,66.2,1304,419
AID01211,Slow Lane,59.25,1373,365
AID01212,Fast Lane,80.05833333333334,1327,290
AID01212,Middle Lane,72.125,1389,427
AID01212,Slow Lane,67.45,1082,375
AID01214,Fast Lane,48.575,2394,620
AID01214,Middle Lane,42.93333333333333,3957,969
AID01214,Slow Lane,42.266666666666666,2834,742
AID01215,Fast Lane,71.66666666666667,1888,734
AID01215,Slow Lane,64.01666666666667,2629,896
AID01217,Fast Lane,62.733333333333334,1897,644
AID01217,Middle Lane 1,66.425,808,318
AID01217,Middle Lane 2,66.40833333333333,1457,457
AID01217,Slow Lane,75.85,379,162
AID01218,Fast Lane,52.983333333333334,1876,682
AID01218,Middle Lane 2,53.6,1313,410
AID01220,Fast Lane,64.85,1152,474
AID01220,Slow Lane,67.23333333333333,1784,589
AID01221,Fast Lane,55.675,1878,476
AID01221,Middle Lane,47.71666666666667,2098,404
AID01221,Slow Lane,42.483333333333334,2996,574
AID01222,Fast Lane,71.425,824,349
AID01222,Middle Lane,67.75,1364,516
AID01222,Slow Lane,53.9,1345,293
AID01223,Fast Lane,67.03333333333333,735,311
AID01223,Middle Lane,63.96666666666667,925,345
AID01223,Slow Lane,58.725,478,84
AID02105,Fast Lane,68.98333333333333,553,248
AID02105,Slow Lane,64.25833333333334,711,272
AID02106,Fast Lane,81.21666666666667,475,217
AID02106,Middle Lane,73.25,659,301
AID02106,Slow Lane,73.34166666666667,2256,1139
AID02108,Fast Lane,91.61666666666666,1266,674
AID02108,Middle Lane,81.275,2316,1013
AID02108,Slow Lane,74.44166666666666,2100,727
AID02109,Fast Lane,96.60833333333333,1323,681
AID02109,Middle Lane,84.725,2090,938
AID02109,Slow Lane,77.19166666666666,1849,796
AID02110,Fast Lane,96.00833333333334,1295,651
AID02110,Middle Lane,83.9,1965,878
AID02110,Slow Lane,76.84166666666667,2198,846
AID02111,Fast Lane,94.50833333333334,1231,652
AID02111,Middle Lane,78.70833333333333,1631,711
AID02111,Slow Lane,73.575,2991,1028
AID02115,Fast Lane,67.46666666666667,1170,481
AID02115,Slow Lane,65.74166666666666,2294,806
AID02116,Fast Lane,59.6,1036,428
AID02116,Middle Lane,62.36666666666667,772,253
AID02117,Fast Lane,63.8,3395,670
