detectorID,laneType,speed,totalOccupancy,totalVolume
AID01101,Fast Lane,72.30833333333334,961,367
AID01101,Middle Lane,62.80833333333333,1451,465
AID01101,Slow Lane,49.6,1220,218
AID01102,Fast Lane,75.54166666666667,756,317
AID01102,Middle Lane,66.83333333333333,1383,516
AID01102,Slow Lane,65.85,818,310
AID01103,Fast Lane,72.8,1500,572
AID01103,Middle Lane,65.45,2353,761
AID01103,Slow Lane,54.68333333333333,1231,201
AID01104,Fast Lane,72.23333333333333,1507,568
AID01104,Slow Lane,62.86666666666667,1662,487
AID01105,Fast Lane,73.925,1442,549
AID01105,Slow Lane,69.75,1658,541
AID01106,Fast Lane,53.38333333333333,2767,904
AID01106,Slow Lane,47.4,1425,362
AID01107,Fast Lane,58.891666666666666,2569,937
AID01107,Slow Lane,50.90833333333333,1256,340
AID01108,Fast Lane,65.4,1664,773
AID01108,Slow Lane,65.6,1092,492
AID01109,Fast Lane,34.608333333333334,6259,643
AID01109,Middle Lane,44.30833333333333,2650,458
AID01109,Slow Lane,41.858333333333334,5104,1167
AID01110,Fast Lane,16.116666666666667,10144,914
AID01110,Middle Lane,36.25,5896,1213
AID01110,Slow Lane,36.975,4282,974
AID01111,Fast Lane,56.78333333333333,4491,1390
AID01111,Middle Lane 1,48.30833333333333,3136,800
AID01111,Middle Lane 2,55.15833333333333,2412,648
AID01111,Slow Lane,43.43333333333333,2837,886
AID01112,Fast Lane,54.8,3643,1043
AID01112,Middle Lane 1,46.775,2502,584
AID01112,Middle Lane 2,55.125,3350,959
AID01112,Slow Lane,32.708333333333336,6588,1114
AID01113,Fast Lane,71.45833333333333,2185,835
AID01113,Middle Lane,66.01666666666667,2330,836
AID01113,Slow Lane,61.075,1201,367
AID01114,Fast Lane,64.30833333333334,2181,813
AID01114,Middle Lane,58.483333333333334,2446,895
AID01114,Slow Lane,54.96666666666667,1383,416
AID01115,Fast Lane,60.875,2418,877
AID01115,Middle Lane,60.75833333333333,1285,446
AID01115,Slow Lane,48.333333333333336,1937,561
AID01116,Fast Lane,66.49166666666666,2358,855
AID01116,Slow Lane,62.666666666666664,1349,440
AID01117,Fast Lane,54.641666666666666,3090,853
AID01117,Middle Lane 1,0.058333333333333334,11851,1
AID01117,Middle Lane 2,42.43333333333333,5042,1118
AID01117,Slow Lane,0.0,11879,0
AID01118,Fast Lane,33.475,5802,707
AID01118,Middle Lane,28.508333333333333,7372,955
AID01118,Slow Lane,42.225,1124,292
AID01120,Fast Lane,59.358333333333334,2162,947
AID01120,Middle Lane,55.583333333333336,1794,619
AID01120,Slow Lane,38.1,3387,713
AID01121,Fast Lane,62.625,2090,999
AID01121,Slow Lane,62.541666666666664,1028,439
AID01122,Fast Lane,64.8,2433,1077
AID01122,Slow Lane,62.45,959,341
AID01123,Fast Lane,29.3,9073,1341
AID01123,Slow Lane,29.516666666666666,7383,1156
AID01124,Fast Lane,69.44166666666666,3709,1448
AID01124,Slow Lane,45.791666666666664,1786,799
AID01125,Fast Lane,75.16666666666667,3486,1432
AID01125,Slow Lane,70.5,1943,701
AID01126,Fast Lane,75.875,3389,1446
AID01126,Slow Lane,66.95833333333333,3406,1208
AID01127,Fast Lane,69.79166666666667,4017,1495
AID01127,Slow Lane,64.15833333333333,3669,1210
AID01128,Fast Lane,78.20833333333333,3031,1329
AID01128,Slow Lane,72.54166666666667,2777,1039
AID01129,Fast Lane,72.3,2705,1099
AID01129,Slow Lane,67.99166666666666,3220,1254
AID01130,Fast Lane,81.33333333333333,1650,795
AID01130,Middle Lane 1,76.125,1120,444
AID01130,Middle Lane 2,74.88333333333334,1436,589
AID01130,Slow Lane,75.475,1061,425
AID01131,Fast Lane,86.09166666666667,1343,675
AID01131,Slow Lane,77.46666666666667,1482,628
AID01132,Fast Lane,85.35833333333333,1287,639
