detectorID,laneType,speed,totalOccupancy,totalVolume
AID01101,Fast Lane,68.15,1166,470
AID01101,Middle Lane,58.425,1973,617
AID01101,Slow Lane,47.25833333333333,1654,264
AID01102,Fast Lane,73.68333333333334,1087,434
AID01102,Middle Lane,67.00833333333334,1859,662
AID01102,Slow Lane,65.91666666666667,1001,344
AID01103,Fast Lane,68.35,1906,683
AID01103,Middle Lane,58.95,3470,843
AID01103,Slow Lane,50.175,1931,221
AID01104,Fast Lane,69.15833333333333,1697,601
AID01104,Slow Lane,58.88333333333333,2267,550
AID01105,Fast Lane,72.84166666666667,1605,568
AID01105,Slow Lane,68.06666666666666,2227,677
AID01106,Fast Lane,50.43333333333333,2625,940
AID01106,Slow Lane,44.525,1831,427
AID01107,Fast Lane,56.766666666666666,2520,932
AID01107,Slow Lane,48.725,1796,442
AID01108,Fast Lane,62.65,1795,777
AID01108,Slow Lane,61.74166666666667,1181,535
AID01109,Fast Lane,39.708333333333336,5332,726
AID01109,Middle Lane,41.583333333333336,2455,557
AID01109,Slow Lane,37.71666666666667,5911,1251
AID01110,Fast Lane,37.225,5740,1009
AID01110,Middle Lane,32.84166666666667,6630,1217
AID01110,Slow Lane,32.90833333333333,5909,1113
AID01111,Fast Lane,51.791666666666664,5064,1510
AID01111,Middle Lane 1,35.375,5797,835
AID01111,Middle Lane 2,48.25,2790,603
AID01111,Slow Lane,27.891666666666666,6371,735
AID01112,Fast Lane,51.44166666666667,4391,1179
AID01112,Middle Lane 1,25.091666666666665,7344,576
AID01112,Middle Lane 2,50.88333333333333,3664,974
AID01112,Slow Lane,25.233333333333334,8507,970
AID01113,Fast Lane,70.21666666666667,2291,837
AID01113,Middle Lane,64.36666666666666,2570,831
AID01113,Slow Lane,59.40833333333333,1359,320
AID01114,Fast Lane,64.05833333333334,2241,780
AID01114,Middle Lane,57.38333333333333,2500,833
AID01114,Slow Lane,53.483333333333334,1990,494
AID01115,Fast Lane,60.00833333333333,2350,867
AID01115,Middle Lane,57.88333333333333,1228,420
AID01115,Slow Lane,44.733333333333334,2787,723
AID01116,Fast Lane,65.1,2176,834
AID01116,Slow Lane,62.15,1246,401
AID01117,Fast Lane,64.8,1745,830
AID01117,Middle Lane 1,31.2,5076,425
AID01117,Middle Lane 2,54.65,3003,1001
AID01117,Slow Lane,34.75833333333333,2916,141
AID01118,Fast Lane,45.53333333333333,3196,716
AID01118,Middle Lane,35.458333333333336,5423,874
AID01118,Slow Lane,37.625,1876,407
AID01120,Fast Lane,60.11666666666667,1818,891
AID01120,Middle Lane,53.358333333333334,2104,703
AID01120,Slow Lane,33.233333333333334,3965,684
AID01121,Fast Lane,64.01666666666667,1696,865
AID01121,Slow Lane,59.81666666666667,1095,386
AID01122,Fast Lane,65.41666666666667,1814,947
AID01122,Slow Lane,60.40833333333333,1124,345
AID01123,Fast Lane,43.708333333333336,4802,1333
AID01123,Slow Lane,39.95,3696,858
AID01124,Fast Lane,71.125,2935,1264
AID01124,Slow Lane,48.03333333333333,1974,639
AID01125,Fast Lane,75.23333333333333,3194,1246
AID01125,Slow Lane,69.20833333333333,2111,643
AID01126,Fast Lane,75.28333333333333,3038,1343
AID01126,Slow Lane,66.125,3181,985
AID01127,Fast Lane,70.5,3413,1357
AID01127,Slow Lane,64.99166666666666,3365,1085
AID01128,Fast Lane,77.59166666666667,2432,1165
AID01128,Slow Lane,71.00833333333334,2912,1044
AID01129,Fast Lane,74.21666666666667,2054,925
AID01129,Slow Lane,66.90833333333333,3229,1163
AID01130,Fast Lane,81.35,1229,645
AID01130,Middle Lane 1,75.93333333333334,829,306
AID01130,Middle Lane 2,72.5,1550,562
AID01130,Slow Lane,72.99166666666666,1119,396
AID01131,Fast Lane,86.7,1141,595
AID01131,Slow Lane,75.93333333333334,1658,636
AID01132,Fast Lane,83.04166666666667,1112,568
AID01132,Middle Lane,72.95833333333333,1829,691
AID01132,Slow Lane,70.35833333333333,856,274
AID01133,Fast Lane,85.29166666666667,1116,591
AID01133,Slow Lane,71.525,1599,583
AID01134,Fast Lane,80.76666666666667,977,587
AID01134,Slow Lane,76.15,1366,543
AID01135,Fast Lane,75.65833333333333,1330,539
AID01135,Slow Lane,82.25,1028,631
AID01136,Fast Lane,72.95,2347,927
AID01136,Slow Lane,70.50833333333334,1889,689
AID01201,Fast Lane,59.19166666666667,2899,871
AID01201,Slow Lane,46.86666666666667,4258,1264
AID01202,Fast Lane,57.575,2027,705
AID01202,Slow Lane,52.141666666666666,1072,293
AID01203,Fast Lane,62.75833333333333,1399,757
AID01203,Slow Lane,59.141666666666666,1331,558
AID01204,Fast Lane,31.275,4949,869
AID01204,Middle Lane,32.675,4691,610
AID01204,Slow Lane,33.09166666666667,4694,501
AID01206,Fast Lane,49.108333333333334,3720,1297
AID01206,Slow Lane,48.1,2965,960
AID01207,Fast Lane,64.8,2001,963
AID01207,Middle Lane 1,48.325,1907,587
AID01207,Middle Lane 2,58.43333333333333,2257,958
AID01207,Slow Lane,46.25833333333333,1316,287
AID01208,Fast Lane,62.34166666666667,2140,961
AID01208,Slow Lane,56.00833333333333,2529,920
AID01209,Fast Lane,68.775,2163,929
AID01209,Middle Lane,62.416666666666664,2216,810
AID01209,Slow Lane,45.31666666666667,2986,848
AID01210,Fast Lane,61.391666666666666,2561,887
AID01210,Middle Lane,60.7,2001,702
AID01210,Slow Lane,57.225,1545,561
AID01211,Fast Lane,63.31666666666667,2815,958
AID01211,Middle Lane,62.25833333333333,1718,529
AID01211,Slow Lane,57.458333333333336,1945,576
AID01212,Fast Lane,76.99166666666666,1149,369
AID01212,Middle Lane,62.125,1094,396
AID01212,Slow Lane,70.66666666666667,1476,532
AID01213,Fast Lane,10.1,9953,578
AID01213,Middle Lane 1,7.358333333333333,10398,169
AID01213,Middle Lane 2,8.908333333333333,10090,163
AID01213,Slow Lane,6.933333333333334,11181,125
AID01214,Fast Lane,41.708333333333336,6905,1047
AID01214,Middle Lane,23.675,8253,926
AID01214,Slow Lane,25.583333333333332,6835,774
AID01215,Fast Lane,61.61666666666667,2488,1038
AID01215,Slow Lane,54.208333333333336,3612,1169
AID01216,Fast Lane,73.91666666666667,1368,588
AID01216,Slow Lane,67.675,1705,590
AID01217,Fast Lane,67.96666666666667,1914,751
AID01217,Middle Lane 1,67.05833333333334,787,352
AID01217,Middle Lane 2,64.35,1885,669
AID01217,Slow Lane,74.84166666666667,562,318
AID01218,Fast Lane,62.46666666666667,2201,796
AID01218,Middle Lane 2,60.041666666666664,2434,684
AID01219,Fast Lane,64.74166666666666,2211,706
AID01219,Slow Lane,56.81666666666667,2202,734
AID01220,Fast Lane,69.28333333333333,1749,588
AID01220,Slow Lane,63.825,2690,733
AID01221,Fast Lane,47.141666666666666,3070,680
AID01221,Middle Lane,39.94166666666667,3513,556
AID01221,Slow Lane,37.68333333333333,3875,552
AID01222,Fast Lane,66.14166666666667,1660,582
AID01222,Middle Lane,59.6,2168,673
AID01222,Slow Lane,51.083333333333336,2092,400
AID01223,Fast Lane,69.6,1288,544
AID01223,Middle Lane,64.64166666666667,1639,503
AID01223,Slow Lane,60.21666666666667,692,108
AID02104,Fast Lane,81.975,1107,511
AID02104,Slow Lane,71.81666666666666,1085,401
AID02105,Fast Lane,76.25833333333334,1098,476
AID02105,Slow Lane,66.53333333333333,1448,499
AID02106,Fast Lane,73.325,1077,410
AID02106,Middle Lane,67.6,1363,521
AID02106,Slow Lane,65.99166666666666,4080,1489
AID02107,Fast Lane,80.99166666666666,1601,827
AID02107,Middle Lane,74.19166666666666,2566,1141
AID02107,Slow Lane,79.34166666666667,1691,689
AID02108,Fast Lane,84.16666666666667,1810,1117
AID02108,Middle Lane,70.15,3329,1401
AID02108,Slow Lane,65.425,2880,934
AID02109,Fast Lane,87.925,1966,1196
AID02109,Middle Lane,76.34166666666667,2972,1302
AID02109,Slow Lane,74.86666666666666,2742,1166
AID02110,Fast Lane,87.23333333333333,1953,1115
AID02110,Middle Lane,75.38333333333334,3001,1234
AID02110,Slow Lane,72.525,3729,1318
AID02111,Fast Lane,83.86666666666666,1866,1076
AID02111,Middle Lane,69.00833333333334,2512,994
AID02111,Slow Lane,58.608333333333334,5141,1362
AID02112,Fast Lane,86.025,2143,1030
AID02112,Slow Lane,75.51666666666667,2726,606
AID02113,Fast Lane,82.13333333333334,1704,1007
AID02113,Slow Lane,72.11666666666666,2418,879
AID02114,Fast Lane,74.86666666666666,1702,899
AID02114,Slow Lane,69.4,2341,926
AID02115,Fast Lane,75.725,1120,568
AID02115,Slow Lane,61.84166666666667,3974,1277
AID02116,Fast Lane,71.79166666666667,1103,433
AID02116,Middle Lane,64.70833333333333,1095,334
AID02117,Fast Lane,81.90833333333333,1275,764
AID02117,Slow Lane,76.33333333333333,1482,533
AID02118,Fast Lane,64.75833333333334,1014,404
AID02118,Middle Lane 1,66.15833333333333,691,104
AID02118,Middle Lane 2,59.5,1595,401
AID02118,Middle Lane 3,61.675,2062,621
AID02118,Slow Lane,66.81666666666666,606,131
AID02119,Fast Lane,86.41666666666667,801,509
AID02119,Slow Lane,74.34166666666667,1764,653
AID02120,Fast Lane,94.06666666666666,624,394
AID02120,Middle Lane 1,77.56666666666666,1908,626
AID02120,Middle Lane 2,83.675,1752,726
AID02120,Slow Lane,73.85,1330,343
AID02121,Fast Lane,88.9,1029,451
