detectorID,laneType,speed,totalOccupancy,totalVolume
AID01101,Fast Lane,69.225,1102,415
AID01101,Middle Lane,58.3,1554,497
AID01101,Slow Lane,50.13333333333333,1277,235
AID01102,Fast Lane,75.00833333333334,768,327
AID01102,Middle Lane,66.66666666666667,1344,505
AID01102,Slow Lane,66.43333333333334,988,376
AID01103,Fast Lane,69.8,1475,573
AID01103,Middle Lane,63.43333333333333,2230,694
AID01103,Slow Lane,54.233333333333334,1026,170
AID01104,Fast Lane,68.55833333333334,1443,528
AID01104,Slow Lane,61.94166666666667,1646,481
AID01105,Fast Lane,72.45,1383,528
AID01105,Slow Lane,68.46666666666667,1533,513
AID01106,Fast Lane,52.15833333333333,2731,894
AID01106,Slow Lane,47.0,1346,324
AID01107,Fast Lane,57.09166666666667,2780,888
AID01107,Slow Lane,49.766666666666666,1085,287
AID01108,Fast Lane,66.63333333333334,1781,724
AID01108,Slow Lane,66.10833333333333,1165,474
AID01109,Fast Lane,47.85,3877,607
AID01109,Middle Lane,48.15,2310,481
AID01109,Slow Lane,40.61666666666667,5532,1126
AID01110,Fast Lane,32.61666666666667,6621,898
AID01110,Middle Lane,37.18333333333333,5825,1194
AID01110,Slow Lane,38.725,4209,890
AID01111,Fast Lane,56.74166666666667,4339,1371
AID01111,Middle Lane 1,48.81666666666667,3123,801
AID01111,Middle Lane 2,53.61666666666667,2416,637
AID01111,Slow Lane,43.30833333333333,2987,925
AID01112,Fast Lane,53.40833333333333,3695,1049
AID01112,Middle Lane 1,47.3,2537,627
AID01112,Middle Lane 2,54.725,3272,940
AID01112,Slow Lane,33.46666666666667,6539,1125
AID01113,Fast Lane,70.39166666666667,2244,849
AID01113,Middle Lane,65.21666666666667,2297,778
AID01113,Slow Lane,63.06666666666667,986,296
AID01114,Fast Lane,63.30833333333333,2296,821
AID01114,Middle Lane,58.275,2370,820
AID01114,Slow Lane,52.88333333333333,1565,446
AID01115,Fast Lane,63.69166666666667,2384,880
AID01115,Middle Lane,60.391666666666666,1310,447
AID01115,Slow Lane,48.541666666666664,2372,552
AID01116,Fast Lane,66.475,2401,866
AID01116,Slow Lane,63.75,1305,436
AID01117,Fast Lane,63.1,2436,870
AID01117,Middle Lane 1,9.941666666666666,9683,102
AID01117,Middle Lane 2,50.85,3979,1147
AID01117,Slow Lane,16.158333333333335,7599,54
AID01118,Fast Lane,47.891666666666666,3290,846
AID01118,Middle Lane,36.525,5749,1039
AID01118,Slow Lane,42.791666666666664,1479,384
AID01120,Fast Lane,60.525,2549,1006
AID01120,Middle Lane,56.233333333333334,1944,660
AID01120,Slow Lane,40.38333333333333,3416,723
AID01121,Fast Lane,61.575,2537,1051
AID01121,Slow Lane,62.68333333333333,1272,472
AID01122,Fast Lane,62.4,3096,1131
AID01122,Slow Lane,62.55833333333333,1129,371
AID01123,Fast Lane,37.575,7322,1476
AID01123,Slow Lane,36.74166666666667,5447,1099
AID01124,Fast Lane,68.04166666666667,3887,1444
AID01124,Slow Lane,44.88333333333333,1737,847
AID01125,Fast Lane,74.24166666666666,3485,1416
AID01125,Slow Lane,70.625,1823,664
AID01126,Fast Lane,76.63333333333334,3309,1418
AID01126,Slow Lane,67.78333333333333,3230,1113
AID01127,Fast Lane,70.83333333333333,3819,1436
AID01127,Slow Lane,65.10833333333333,3454,1150
AID01128,Fast Lane,77.38333333333334,2849,1252
AID01128,Slow Lane,72.78333333333333,2627,998
AID01129,Fast Lane,72.275,2487,1010
AID01129,Slow Lane,67.43333333333334,3348,1218
AID01130,Fast Lane,80.54166666666667,1583,742
AID01130,Middle Lane 1,75.75833333333334,987,393
AID01130,Middle Lane 2,73.93333333333334,1559,606
AID01130,Slow Lane,75.575,1107,451
AID01131,Fast Lane,85.93333333333334,1305,646
AID01131,Slow Lane,77.60833333333333,1524,650
AID01132,Fast Lane,84.94166666666666,1264,603
AID01132,Middle Lane,75.48333333333333,1733,710
AID01132,Slow Lane,70.29166666666667,554,193
AID01133,Fast Lane,84.74166666666666,1262,600
AID01133,Slow Lane,74.75,1521,574
AID01134,Fast Lane,83.51666666666667,1272,620
AID01134,Slow Lane,79.69166666666666,1206,546
AID01135,Fast Lane,78.05,1339,521
AID01135,Slow Lane,83.76666666666667,1471,656
AID01136,Fast Lane,71.75833333333334,2579,893
AID01136,Slow Lane,69.85833333333333,1990,708
AID01201,Fast Lane,60.11666666666667,3213,869
AID01201,Slow Lane,47.625,5008,1387
AID01202,Fast Lane,39.9,5347,752
AID01202,Slow Lane,44.7,1344,258
AID01203,Fast Lane,24.191666666666666,8451,529
AID01203,Slow Lane,22.816666666666666,8467,362
AID01204,Fast Lane,9.35,11087,416
AID01204,Middle Lane,6.583333333333333,10928,164
AID01204,Slow Lane,9.45,10428,294
AID01206,Fast Lane,10.975,10702,559
AID01206,Slow Lane,21.483333333333334,10148,1243
AID01207,Fast Lane,64.7,2842,1112
AID01207,Middle Lane 1,45.05,2645,756
AID01207,Middle Lane 2,58.15833333333333,2306,970
AID01207,Slow Lane,44.575,1199,264
AID01208,Fast Lane,62.875,3057,1092
AID01208,Slow Lane,57.375,3032,968
AID01209,Fast Lane,69.45833333333333,2880,1057
AID01209,Middle Lane,63.016666666666666,2389,859
AID01209,Slow Lane,44.391666666666666,3150,749
AID01210,Fast Lane,63.65833333333333,2645,961
AID01210,Middle Lane,62.13333333333333,2155,763
AID01210,Slow Lane,58.525,1674,590
AID01211,Fast Lane,63.96666666666667,2929,1011
AID01211,Middle Lane,64.35,1833,596
AID01211,Slow Lane,57.825,2468,690
AID01212,Fast Lane,75.45833333333333,1358,435
AID01212,Middle Lane,62.74166666666667,1582,585
AID01212,Slow Lane,71.86666666666666,2072,698
AID01213,Fast Lane,43.208333333333336,2892,685
AID01213,Middle Lane 1,41.11666666666667,3658,816
AID01213,Middle Lane 2,43.416666666666664,3470,846
AID01213,Slow Lane,42.88333333333333,4446,810
AID01214,Fast Lane,47.541666666666664,3405,826
AID01214,Middle Lane,30.0,6533,1141
AID01214,Slow Lane,31.708333333333332,4670,879
AID01215,Fast Lane,65.925,2302,861
AID01215,Slow Lane,58.041666666666664,2760,1039
AID01216,Fast Lane,75.59166666666667,1233,569
AID01216,Slow Lane,71.78333333333333,1200,487
AID01217,Fast Lane,65.85833333333333,2183,730
AID01217,Middle Lane 1,61.75833333333333,967,447
AID01217,Middle Lane 2,65.15833333333333,1353,470
AID01217,Slow Lane,67.725,507,168
AID01218,Fast Lane,64.55,2273,789
AID01218,Middle Lane 2,63.19166666666667,1301,419
AID01219,Fast Lane,68.675,1952,681
AID01219,Slow Lane,63.95,1382,605
AID01220,Fast Lane,68.20833333333333,1545,588
AID01220,Slow Lane,67.31666666666666,2114,676
AID01221,Fast Lane,52.958333333333336,2540,628
AID01221,Middle Lane,45.516666666666666,2808,498
AID01221,Slow Lane,41.266666666666666,3136,577
AID01222,Fast Lane,69.95,1286,501
AID01222,Middle Lane,60.541666666666664,1954,674
AID01222,Slow Lane,51.708333333333336,1721,363
AID01223,Fast Lane,69.54166666666667,1089,423
AID01223,Middle Lane,65.2,1276,461
AID01223,Slow Lane,58.958333333333336,512,95
AID02104,Fast Lane,84.24166666666666,834,396
AID02104,Slow Lane,72.90833333333333,870,328
AID02105,Fast Lane,77.68333333333334,752,323
AID02105,Slow Lane,69.80833333333334,1011,395
AID02106,Fast Lane,75.575,741,297
AID02106,Middle Lane,69.18333333333334,1001,413
AID02106,Slow Lane,67.65,3815,1464
AID02107,Fast Lane,85.175,1367,628
AID02107,Middle Lane,75.10833333333333,2452,960
AID02107,Slow Lane,76.95,1671,647
AID02108,Fast Lane,90.45833333333333,1602,841
AID02108,Middle Lane,74.64166666666667,3056,1203
AID02108,Slow Lane,68.48333333333333,3066,992
AID02109,Fast Lane,94.5,1686,839
AID02109,Middle Lane,80.48333333333333,2674,1099
AID02109,Slow Lane,76.79166666666667,2464,1145
AID02110,Fast Lane,94.39166666666667,1672,806
AID02110,Middle Lane,80.16666666666667,2478,1017
AID02110,Slow Lane,76.30833333333334,3308,1291
AID02111,Fast Lane,90.53333333333333,1602,803
AID02111,Middle Lane,75.0,1956,774
AID02111,Slow Lane,65.54166666666667,4645,1488
AID02112,Fast Lane,82.6,1606,711
AID02112,Slow Lane,71.98333333333333,2001,541
AID02113,Fast Lane,86.41666666666667,1447,718
AID02113,Slow Lane,75.30833333333334,1935,731
AID02114,Fast Lane,76.91666666666667,1479,669
AID02114,Slow Lane,72.61666666666666,1962,768
AID02115,Fast Lane,75.60833333333333,1000,498
AID02115,Slow Lane,63.90833333333333,2683,939
AID02116,Fast Lane,71.26666666666667,935,381
AID02116,Middle Lane,65.89166666666667,883,307
AID02117,Fast Lane,83.24166666666666,1156,594
AID02117,Slow Lane,78.55,992,419
AID02118,Fast Lane,64.0,1298,450
AID02118,Middle Lane 1,64.68333333333334,512,111
AID02118,Middle Lane 2,60.625,1273,319
AID02118,Middle Lane 3,61.983333333333334,1770,561
AID02118,Slow Lane,67.25833333333334,380,83
AID02119,Fast Lane,85.55,942,505
AID02119,Slow Lane,76.76666666666667,1429,567
AID02120,Fast Lane,95.68333333333334,1030,515
AID02120,Middle Lane 1,79.3,1938,707
AID02120,Middle Lane 2,84.98333333333333,1989,815
AID02120,Slow Lane,75.475,710,240
AID02121,Fast Lane,88.425,1374,521
AID02121,Middle Lane,79.96666666666667,1824,774
AID02121,Slow Lane,80.28333333333333,1578,650
AID02122,Fast Lane,93.03333333333333,1312,548
AID02122,Middle Lane,82.95,1749,729
AID02122,Slow Lane,78.94166666666666,1627,719
AID02123,Fast Lane,96.15833333333333,1407,594
AID02123,Middle Lane,84.175,1756,745
AID02123,Slow Lane,76.475,3011,1300
AID02124,Fast Lane,84.55833333333334,1411,669
AID02124,Slow Lane,75.78333333333333,1461,577
AID02125,Fast Lane,76.35833333333333,1858,784
AID02125,Slow Lane,66.175,1481,477
AID02126,Fast Lane,79.41666666666667,2410,1036
AID02126,Slow Lane,71.26666666666667,2788,1017
AID02127,Fast Lane,74.95,2411,915
AID02127,Slow Lane,71.05,1316,479
AID02201,Fast Lane,81.50833333333334,1025,571
AID02201,Slow Lane,73.84166666666667,1695,710
AID02202,Fast Lane,80.54166666666667,1072,493
AID02202,Slow Lane,73.76666666666667,1260,512
AID02203,Fast Lane,72.91666666666667,1120,477
AID02203,Slow Lane,66.075,907,352
AID02204,Fast Lane,78.675,2143,927
AID02204,Slow Lane,69.06666666666666,1877,812
AID02205,Fast Lane,89.20833333333333,1750,935
AID02205,Slow Lane,79.0,1840,817
AID02206,Fast Lane,90.34166666666667,1717,937
AID02206,Slow Lane,79.375,1810,831
AID02207,Fast Lane,80.70833333333333,2076,1075
AID02207,Middle Lane,71.6,2794,1210
AID02207,Slow Lane,68.95,1801,639
AID02208,Fast Lane,87.225,2342,1169
AID02208,Middle Lane,75.75833333333334,2979,1270
AID02208,Slow Lane,70.375,2009,746
AID02209,Fast Lane,93.40833333333333,2175,1127
AID02209,Middle Lane,81.36666666666666,2740,1200
AID02209,Slow Lane,75.00833333333334,2206,797
AID02210,Fast Lane,93.63793103448276,1934,1060
AID02210,Middle Lane,81.59482758620689,2361,1115
AID02210,Slow Lane,77.07758620689656,1521,774
AID02211,Fast Lane,89.29166666666667,1837,989
AID02211,Middle Lane,77.54166666666667,2437,1174
AID02211,Slow Lane,71.08333333333333,2264,954
AID02212,Fast Lane,80.125,1864,843
AID02212,Middle Lane,68.93333333333334,3226,1300
