detectorID,laneType,speed,totalOccupancy,totalVolume
AID01101,Fast Lane,44.075,3141,33
AID01101,Middle Lane,59.7,355,101
AID01101,Slow Lane,64.28333333333333,122,28
AID01102,Fast Lane,53.141666666666666,1435,10
AID01102,Middle Lane,62.175,402,124
AID01102,Slow Lane,14.8,10969,55
AID01103,Fast Lane,38.21666666666667,2192,23
AID01103,Middle Lane,45.075,1463,156
AID01103,Slow Lane,44.766666666666666,1309,41
AID01104,Fast Lane,50.825,175,15
AID01104,Slow Lane,56.275,433,119
AID01105,Fast Lane,14.441666666666666,7062,44
AID01105,Slow Lane,38.03333333333333,2262,108
AID01106,Fast Lane,45.94166666666667,273,75
AID01106,Slow Lane,48.21666666666667,415,112
AID01107,Fast Lane,46.86666666666667,768,101
AID01107,Slow Lane,51.4,210,67
AID01108,Fast Lane,57.016666666666666,344,113
AID01108,Slow Lane,66.36666666666666,287,56
AID01109,Fast Lane,61.85,398,119
AID01109,Middle Lane,45.09166666666667,1748,43
AID01109,Slow Lane,56.36666666666667,885,90
AID01110,Fast Lane,49.983333333333334,1568,85
AID01110,Middle Lane,36.99166666666667,3434,103
AID01110,Slow Lane,34.775,2872,53
AID01111,Fast Lane,53.75833333333333,533,136
AID01111,Middle Lane 1,25.766666666666666,4418,73
AID01111,Middle Lane 2,21.683333333333334,7730,105
AID01111,Slow Lane,50.13333333333333,1881,69
AID01112,Fast Lane,39.84166666666667,3136,105
AID01112,Middle Lane 1,12.108333333333333,7978,51
AID01112,Middle Lane 2,25.9,6295,96
AID01112,Slow Lane,42.56666666666667,2301,104
AID01113,Fast Lane,23.266666666666666,4619,148
AID01113,Middle Lane,28.85,4154,94
AID01113,Slow Lane,24.875,4012,8
AID01114,Fast Lane,44.016666666666666,1916,52
AID01114,Middle Lane,52.266666666666666,519,146
AID01114,Slow Lane,66.95,108,22
AID01115,Fast Lane,62.78333333333333,196,56
AID01115,Middle Lane,13.833333333333334,11474,88
AID01115,Slow Lane,55.71666666666667,969,30
AID01116,Fast Lane,50.458333333333336,234,54
AID01116,Slow Lane,54.1,440,94
AID01117,Fast Lane,19.341666666666665,6451,43
AID01117,Middle Lane 1,41.825,856,30
AID01117,Middle Lane 2,18.741666666666667,9225,79
AID01117,Slow Lane,46.475,635,7
AID01118,Fast Lane,46.05,1025,46
AID01118,Middle Lane,44.333333333333336,678,201
AID01118,Slow Lane,18.291666666666668,5224,64
AID01120,Fast Lane,50.583333333333336,347,102
AID01120,Middle Lane,32.458333333333336,6005,189
AID01120,Slow Lane,13.883333333333333,5232,17
AID01121,Fast Lane,53.541666666666664,413,132
AID01121,Slow Lane,47.38333333333333,1015,92
AID01122,Fast Lane,46.825,391,134
AID01122,Slow Lane,50.85,675,87
AID01123,Fast Lane,49.56666666666667,1085,221
AID01123,Slow Lane,22.1,8942,192
AID01124,Fast Lane,39.31666666666667,4213,212
AID01124,Slow Lane,46.65,1878,94
AID01125,Fast Lane,70.31666666666666,808,237
AID01125,Slow Lane,62.041666666666664,566,122
AID01126,Fast Lane,63.44166666666667,638,262
AID01126,Slow Lane,65.75833333333334,598,215
AID01127,Fast Lane,62.0,815,278
