detectorID,laneType,speed,totalOccupancy,totalVolume
AID01101,Fast Lane,69.58333333333333,1202,403
AID01101,Middle Lane,61.125,1680,412
AID01101,Slow Lane,52.708333333333336,976,136
AID01102,Fast Lane,75.01666666666667,812,353
AID01102,Middle Lane,67.11666666666666,1155,456
AID01102,Slow Lane,68.75833333333334,674,236
AID01103,Fast Lane,68.725,1850,611
AID01103,Middle Lane,61.50833333333333,2447,615
AID01103,Slow Lane,48.15,1126,86
AID01104,Fast Lane,70.06666666666666,1657,582
AID01104,Slow Lane,63.108333333333334,1496,376
AID01105,Fast Lane,76.01666666666667,1794,610
AID01105,Slow Lane,68.98333333333333,1250,461
AID01106,Fast Lane,51.09166666666667,3170,845
AID01106,Slow Lane,47.625,1510,295
AID01107,Fast Lane,58.1,2054,811
AID01107,Slow Lane,51.325,1186,302
AID01108,Fast Lane,64.80833333333334,1040,462
AID01108,Slow Lane,61.86666666666667,992,518
AID01109,Fast Lane,62.45,1357,570
AID01109,Middle Lane,56.641666666666666,623,265
AID01109,Slow Lane,46.80833333333333,2527,854
AID01110,Fast Lane,56.11666666666667,2011,657
AID01110,Middle Lane,51.7,3158,1041
AID01110,Slow Lane,47.94166666666667,1680,523
AID01111,Fast Lane,61.983333333333334,2336,988
AID01111,Middle Lane 1,53.425,1646,492
AID01111,Middle Lane 2,56.275,1021,288
AID01111,Slow Lane,48.53333333333333,1934,555
AID01112,Fast Lane,57.483333333333334,2119,647
AID01112,Middle Lane 1,49.175,1351,374
AID01112,Middle Lane 2,57.40833333333333,1999,691
AID01112,Slow Lane,39.083333333333336,4182,845
AID01113,Fast Lane,73.29166666666667,1107,457
AID01113,Middle Lane,68.48333333333333,1372,481
AID01113,Slow Lane,65.70833333333333,743,162
AID01114,Fast Lane,65.88333333333334,923,412
AID01114,Middle Lane,60.266666666666666,1305,522
AID01114,Slow Lane,55.96666666666667,802,247
AID01115,Fast Lane,65.94166666666666,1170,461
AID01115,Middle Lane,61.49166666666667,908,314
AID01115,Slow Lane,53.483333333333334,994,352
AID01116,Fast Lane,67.24166666666666,1073,445
AID01116,Slow Lane,63.208333333333336,853,298
AID01117,Fast Lane,72.25,718,440
AID01117,Middle Lane 1,52.583333333333336,943,327
AID01117,Middle Lane 2,62.68333333333333,1691,623
AID01117,Slow Lane,47.925,399,137
AID01118,Fast Lane,63.483333333333334,918,286
AID01118,Middle Lane,57.425,1801,639
AID01118,Slow Lane,47.641666666666666,798,241
AID01120,Fast Lane,63.75833333333333,878,441
AID01120,Middle Lane,57.425,1187,429
AID01120,Slow Lane,44.233333333333334,1487,394
AID01121,Fast Lane,66.1,806,493
AID01121,Slow Lane,57.166666666666664,843,296
AID01122,Fast Lane,67.00833333333334,889,506
AID01122,Slow Lane,58.391666666666666,741,243
AID01123,Fast Lane,50.333333333333336,3792,991
AID01123,Slow Lane,42.958333333333336,2317,592
AID01124,Fast Lane,73.41666666666667,2041,820
AID01124,Slow Lane,48.575,1332,486
AID01125,Fast Lane,78.075,1834,735
AID01125,Slow Lane,73.55833333333334,1524,474
AID01126,Fast Lane,79.725,1772,763
AID01126,Slow Lane,71.6,2025,677
AID01127,Fast Lane,76.875,2104,766
AID01127,Slow Lane,70.65833333333333,2010,730
AID01128,Fast Lane,81.575,1426,688
AID01128,Slow Lane,73.90833333333333,1751,658
AID01129,Fast Lane,74.55833333333334,1391,552
AID01129,Slow Lane,70.13333333333334,2082,713
AID01130,Fast Lane,82.28333333333333,922,421
AID01130,Middle Lane 1,76.19166666666666,644,220
AID01130,Middle Lane 2,73.65,1171,412
AID01130,Slow Lane,76.475,629,214
AID01131,Fast Lane,89.325,620,337
AID01131,Slow Lane,79.53333333333333,960,411
AID01132,Fast Lane,85.725,676,317
AID01132,Middle Lane,76.26666666666667,1208,483
AID01132,Slow Lane,76.23333333333333,297,76
AID01133,Fast Lane,86.6,821,358
AID01133,Slow Lane,74.31666666666666,1078,401
AID01134,Fast Lane,85.04166666666667,784,400
AID01134,Slow Lane,75.34166666666667,808,390
AID01135,Fast Lane,79.39166666666667,726,400
AID01135,Slow Lane,84.85,702,436
AID01136,Fast Lane,79.90833333333333,1013,494
AID01136,Slow Lane,75.03333333333333,904,372
AID01201,Fast Lane,59.36666666666667,2632,873
AID01201,Slow Lane,46.09166666666667,3663,998
AID01202,Fast Lane,57.583333333333336,2668,886
AID01202,Slow Lane,54.36666666666667,1337,380
AID01203,Fast Lane,62.93333333333333,1366,694
AID01203,Slow Lane,61.233333333333334,1522,540
AID01204,Fast Lane,33.09166666666667,4303,746
AID01204,Middle Lane,35.266666666666666,4116,532
AID01204,Slow Lane,36.69166666666667,2958,334
AID01206,Fast Lane,49.266666666666666,2709,1067
AID01206,Slow Lane,48.3,2445,765
AID01207,Fast Lane,67.53333333333333,1572,753
AID01207,Middle Lane 1,51.625,1435,429
AID01207,Middle Lane 2,61.9,1813,733
AID01207,Slow Lane,46.425,1040,187
AID01208,Fast Lane,63.016666666666666,2395,887
AID01208,Slow Lane,56.916666666666664,2587,680
AID01209,Fast Lane,70.69166666666666,1713,806
AID01209,Middle Lane,67.45,1621,648
AID01209,Slow Lane,47.13333333333333,1775,568
AID01210,Fast Lane,64.15,2116,764
AID01210,Middle Lane,63.516666666666666,1782,609
AID01210,Slow Lane,60.44166666666667,1097,378
AID01211,Fast Lane,65.84166666666667,2338,792
AID01211,Middle Lane,65.50833333333334,1682,527
AID01211,Slow Lane,59.825,1583,386
AID01212,Fast Lane,76.85833333333333,1167,329
AID01212,Middle Lane,72.31666666666666,1286,445
AID01212,Slow Lane,76.03333333333333,932,382
AID01213,Fast Lane,53.34166666666667,1154,437
AID01213,Middle Lane 1,51.55,1670,499
