detectorID,laneType,speed,totalOccupancy,totalVolume
AID01101,Fast Lane,70.3,392,146
AID01101,Middle Lane,65.41666666666667,653,239
AID01101,Slow Lane,58.05833333333333,359,77
AID01102,Fast Lane,75.01666666666667,254,114
AID01102,Middle Lane,71.9,680,263
AID01102,Slow Lane,68.925,400,144
AID01103,Fast Lane,67.875,452,173
AID01103,Middle Lane,66.45833333333333,944,312
AID01103,Slow Lane,54.50833333333333,249,57
AID01104,Fast Lane,60.21666666666667,442,169
AID01104,Slow Lane,63.11666666666667,697,217
AID01105,Fast Lane,71.99166666666666,506,197
AID01105,Slow Lane,73.08333333333333,599,214
AID01106,Fast Lane,53.0,604,302
AID01106,Slow Lane,50.05833333333333,276,93
AID01107,Fast Lane,57.175,600,286
AID01107,Slow Lane,54.31666666666667,266,93
AID01108,Fast Lane,67.85833333333333,688,277
AID01108,Slow Lane,68.79166666666667,217,128
AID01109,Fast Lane,63.84166666666667,767,287
AID01109,Middle Lane,60.375,287,146
AID01109,Slow Lane,51.958333333333336,1006,315
AID01110,Fast Lane,55.175,933,288
AID01110,Middle Lane,55.69166666666667,1155,412
AID01110,Slow Lane,62.516666666666666,305,133
AID01111,Fast Lane,63.99166666666667,1003,428
AID01111,Middle Lane 1,60.375,683,243
AID01111,Middle Lane 2,65.55,399,142
AID01111,Slow Lane,62.13333333333333,461,303
AID01112,Fast Lane,58.175,770,270
AID01112,Middle Lane 1,52.30833333333333,523,169
AID01112,Middle Lane 2,56.666666666666664,907,300
AID01112,Slow Lane,45.916666666666664,1263,381
AID01113,Fast Lane,70.96666666666667,494,190
AID01113,Middle Lane,69.45833333333333,662,254
AID01113,Slow Lane,66.33333333333333,281,81
AID01114,Fast Lane,66.39166666666667,451,171
AID01114,Middle Lane,62.416666666666664,736,278
AID01114,Slow Lane,60.85,443,154
AID01115,Fast Lane,64.60833333333333,537,209
AID01115,Middle Lane,64.025,422,152
AID01115,Slow Lane,55.775,387,179
AID01116,Fast Lane,64.85,524,199
AID01116,Slow Lane,59.525,427,149
AID01117,Fast Lane,66.28333333333333,305,206
AID01117,Middle Lane 1,52.541666666666664,214,115
AID01117,Middle Lane 2,64.48333333333333,513,296
AID01117,Slow Lane,51.891666666666666,124,85
AID01118,Fast Lane,63.675,338,175
AID01118,Middle Lane,58.59166666666667,652,340
AID01118,Slow Lane,50.083333333333336,195,85
AID01120,Fast Lane,60.99166666666667,380,178
AID01120,Middle Lane,58.65,607,230
AID01120,Slow Lane,54.108333333333334,577,175
AID01121,Fast Lane,61.375,431,202
AID01121,Slow Lane,58.65833333333333,419,161
AID01122,Fast Lane,62.75,593,232
AID01122,Slow Lane,61.575,425,142
AID01123,Fast Lane,49.458333333333336,1425,399
AID01123,Slow Lane,41.266666666666666,1166,322
AID01124,Fast Lane,72.44166666666666,772,306
AID01124,Slow Lane,54.725,562,268
AID01125,Fast Lane,79.2,721,296
AID01125,Slow Lane,73.925,613,213
AID01126,Fast Lane,80.475,643,294
AID01126,Slow Lane,73.08333333333333,985,384
AID01127,Fast Lane,79.30833333333334,723,306
AID01127,Slow Lane,72.81666666666666,1014,390
AID01128,Fast Lane,81.43333333333334,573,269
AID01128,Slow Lane,73.825,923,360
AID01129,Fast Lane,56.78333333333333,9328,197
AID01129,Slow Lane,75.9,889,351
AID01130,Fast Lane,81.525,294,163
AID01130,Middle Lane 1,78.95,198,90
AID01130,Middle Lane 2,76.60833333333333,448,201
AID01130,Slow Lane,76.34166666666667,262,107
AID01131,Fast Lane,85.6,277,148
AID01131,Slow Lane,78.71666666666667,520,242
AID01132,Fast Lane,84.64166666666667,284,132
AID01132,Middle Lane,78.05833333333334,628,254
AID01132,Slow Lane,76.45833333333333,154,49
AID01133,Fast Lane,84.09166666666667,310,147
AID01133,Slow Lane,74.64166666666667,540,211
AID01134,Fast Lane,77.88333333333334,314,165
