detectorID,laneType,speed,totalOccupancy,totalVolume
AID01101,Fast Lane,65.91666666666667,454,169
AID01101,Middle Lane,56.15,968,323
AID01101,Slow Lane,54.36666666666667,697,148
AID01102,Fast Lane,75.0,328,149
AID01102,Middle Lane,67.625,1054,405
AID01102,Slow Lane,65.84166666666667,605,189
AID01103,Fast Lane,57.516666666666666,744,300
AID01103,Middle Lane,64.875,1474,490
AID01103,Slow Lane,53.725,836,173
AID01104,Fast Lane,57.28333333333333,792,304
AID01104,Slow Lane,65.28333333333333,1139,352
AID01105,Fast Lane,65.475,835,342
AID01105,Slow Lane,62.45,953,330
AID01106,Fast Lane,53.358333333333334,1743,557
AID01106,Slow Lane,50.61666666666667,1070,271
AID01107,Fast Lane,65.625,1750,576
AID01107,Slow Lane,57.825,992,225
AID01108,Fast Lane,68.95,1479,573
AID01108,Slow Lane,70.93333333333334,412,170
AID01109,Fast Lane,63.63333333333333,1739,581
AID01109,Middle Lane,56.666666666666664,1336,361
AID01109,Slow Lane,50.45,2082,411
AID01110,Fast Lane,58.733333333333334,2308,721
AID01110,Middle Lane,56.63333333333333,2456,724
AID01110,Slow Lane,54.583333333333336,1823,497
AID01111,Fast Lane,57.59166666666667,3901,1269
AID01111,Middle Lane 1,50.2,2791,772
AID01111,Middle Lane 2,53.175,2234,614
AID01111,Slow Lane,44.666666666666664,2900,773
AID01112,Fast Lane,53.833333333333336,3286,976
AID01112,Middle Lane 1,44.525,2111,559
AID01112,Middle Lane 2,53.775,3253,954
AID01112,Slow Lane,33.88333333333333,5593,982
AID01113,Fast Lane,69.175,1964,745
AID01113,Middle Lane,62.74166666666667,2242,681
AID01113,Slow Lane,64.95,860,156
AID01114,Fast Lane,66.325,1847,706
AID01114,Middle Lane,60.65833333333333,2023,695
AID01114,Slow Lane,55.65,1122,313
AID01115,Fast Lane,65.175,2121,748
AID01115,Middle Lane,59.083333333333336,1287,460
AID01115,Slow Lane,48.81666666666667,1763,502
AID01116,Fast Lane,70.40833333333333,1849,739
AID01116,Slow Lane,66.725,1175,384
AID01117,Fast Lane,54.99166666666667,1976,723
AID01117,Middle Lane 1,45.325,1235,273
AID01117,Middle Lane 2,55.983333333333334,2920,857
AID01117,Slow Lane,47.416666666666664,671,152
AID01118,Fast Lane,58.041666666666664,1848,547
AID01118,Middle Lane,49.958333333333336,3475,985
AID01118,Slow Lane,45.03333333333333,744,196
AID01120,Fast Lane,55.78333333333333,2271,778
AID01120,Middle Lane,52.983333333333334,1798,583
AID01120,Slow Lane,42.84166666666667,1743,394
AID01121,Fast Lane,65.24166666666666,2507,854
AID01121,Slow Lane,64.64166666666667,1254,439
AID01122,Fast Lane,60.25,2740,964
AID01122,Slow Lane,61.69166666666667,1067,375
AID01123,Fast Lane,42.05833333333333,5360,1315
AID01123,Slow Lane,44.38333333333333,3630,754
AID01124,Fast Lane,63.86666666666667,3380,1220
AID01124,Slow Lane,43.36666666666667,1589,648
AID01125,Fast Lane,77.43333333333334,3065,1236
AID01125,Slow Lane,74.14166666666667,1585,555
AID01126,Fast Lane,76.11666666666666,2671,1280
AID01126,Slow Lane,72.6,2189,913
AID01127,Fast Lane,78.18333333333334,3329,1278
AID01127,Slow Lane,73.83333333333333,2847,959
AID01128,Fast Lane,72.625,2488,1095
AID01128,Slow Lane,73.48333333333333,2344,908
AID01129,Fast Lane,73.45,2258,936
AID01129,Slow Lane,69.375,2902,986
AID01130,Fast Lane,79.94166666666666,1548,710
AID01130,Middle Lane 1,77.04166666666667,1085,378
AID01130,Middle Lane 2,75.51666666666667,1351,505
AID01130,Slow Lane,76.51666666666667,803,310
AID01131,Fast Lane,82.0,1257,619
AID01131,Slow Lane,81.15,1258,551
AID01132,Fast Lane,86.66666666666667,1330,608
AID01132,Middle Lane,77.80833333333334,1443,584
AID01132,Slow Lane,74.68333333333334,460,140
AID01133,Fast Lane,82.25833333333334,1287,599
AID01133,Slow Lane,72.0,1184,472
AID01134,Fast Lane,76.46666666666667,1263,623
AID01134,Slow Lane,76.99166666666666,1071,459
AID01135,Fast Lane,79.35833333333333,1062,454
AID01135,Slow Lane,89.61666666666666,1389,660
AID01136,Fast Lane,78.425,2005,769
AID01136,Slow Lane,80.23333333333333,1301,477
AID01201,Fast Lane,62.43333333333333,2134,480
AID01201,Slow Lane,50.108333333333334,3625,993
AID01202,Fast Lane,60.458333333333336,1669,526
AID01202,Slow Lane,55.78333333333333,987,282
AID01203,Fast Lane,66.14166666666667,1220,459
AID01203,Slow Lane,63.775,1137,384
AID01204,Fast Lane,37.24166666666667,2611,356
AID01204,Middle Lane,41.208333333333336,2479,392
AID01204,Slow Lane,43.775,1124,131
AID01206,Fast Lane,50.15,2681,777
AID01206,Slow Lane,47.49166666666667,1903,570
AID01207,Fast Lane,57.93333333333333,1403,534
AID01207,Middle Lane 1,50.925,1328,350
AID01207,Middle Lane 2,63.88333333333333,1662,585
AID01207,Slow Lane,50.88333333333333,643,127
AID01208,Fast Lane,66.00833333333334,1433,569
AID01208,Slow Lane,62.016666666666666,1792,548
AID01209,Fast Lane,72.33333333333333,1259,517
AID01209,Middle Lane,68.075,1242,511
AID01209,Slow Lane,52.13333333333333,1280,371
AID01210,Fast Lane,63.06666666666667,1239,474
AID01210,Middle Lane,62.53333333333333,1455,531
AID01210,Slow Lane,59.44166666666667,905,279
AID01211,Fast Lane,69.65,1372,503
AID01211,Middle Lane,66.94166666666666,1250,424
AID01211,Slow Lane,60.44166666666667,1067,288
AID01212,Fast Lane,84.53333333333333,1107,274
AID01212,Middle Lane,75.325,1345,428
AID01212,Slow Lane,66.76666666666667,843,282
AID01213,Fast Lane,48.45,1451,474
AID01213,Middle Lane 1,51.916666666666664,2194,698
AID01213,Middle Lane 2,53.358333333333334,2494,892
AID01213,Slow Lane,53.416666666666664,1926,519
AID01214,Fast Lane,51.1,2065,531
AID01214,Middle Lane,46.8,2647,729
AID01214,Slow Lane,44.875,2042,579
AID01215,Fast Lane,72.1,1685,677
AID01215,Slow Lane,65.59166666666667,2121,740
AID01216,Fast Lane,63.075,1287,508
AID01216,Slow Lane,64.81666666666666,1242,371
AID01217,Fast Lane,63.108333333333334,1487,538
AID01217,Middle Lane 1,65.31666666666666,526,164
AID01217,Middle Lane 2,65.48333333333333,1184,397
AID01217,Slow Lane,72.74166666666666,290,114
AID01218,Fast Lane,54.625,1737,654
AID01218,Middle Lane 2,56.041666666666664,1021,336
AID01219,Fast Lane,67.90833333333333,1453,552
AID01219,Slow Lane,64.19166666666666,1198,367
AID01220,Fast Lane,64.6,1045,430
AID01220,Slow Lane,70.25,1462,518
AID01221,Fast Lane,56.84166666666667,1451,385
AID01221,Middle Lane,51.666666666666664,1924,400
AID01221,Slow Lane,44.86666666666667,2288,445
AID01222,Fast Lane,71.28333333333333,653,278
AID01222,Middle Lane,70.275,1185,457
AID01222,Slow Lane,56.025,1201,269
