detectorID,laneType,speed
AID01101,Fast Lane,67.95972222222223
AID01101,Middle Lane,60.42534722222222
AID01101,Slow Lane,54.096875
AID01102,Fast Lane,74.465625
AID01102,Middle Lane,67.528125
AID01102,Slow Lane,66.39131944444445
AID01103,Fast Lane,62.34236111111111
AID01103,Middle Lane,58.736111111111114
AID01103,Slow Lane,49.441319444444446
AID01104,Fast Lane,61.19305555555555
AID01104,Slow Lane,59.86736111111111
AID01105,Fast Lane,65.41145833333333
AID01105,Slow Lane,63.880208333333336
AID01106,Fast Lane,47.721180555555556
AID01106,Slow Lane,45.94722222222222
AID01107,Fast Lane,57.06527777777778
AID01107,Slow Lane,50.32256944444445
AID01108,Fast Lane,54.04097222222222
AID01108,Slow Lane,54.314930555555556
AID01109,Fast Lane,47.24861111111111
AID01109,Middle Lane,49.165625
AID01109,Slow Lane,45.953125
AID01110,Fast Lane,44.005208333333336
AID01110,Middle Lane,44.996180555555554
AID01110,Slow Lane,45.08645833333333
AID01111,Fast Lane,56.18020833333333
AID01111,Middle Lane 1,37.845486111111114
AID01111,Middle Lane 2,50.29756944444444
AID01111,Slow Lane,33.84826388888889
AID01112,Fast Lane,54.23784722222222
AID01112,Middle Lane 1,34.80798611111111
AID01112,Middle Lane 2,54.12777777777778
AID01112,Slow Lane,32.452777777777776
AID01113,Fast Lane,71.35684503127172
AID01113,Middle Lane,65.51737317581654
AID01113,Slow Lane,62.79395413481584
AID01114,Fast Lane,65.85555555555555
AID01114,Middle Lane,60.11215277777778
AID01114,Slow Lane,56.35451388888889
AID01115,Fast Lane,64.15277777777777
AID01115,Middle Lane,59.57881944444444
AID01115,Slow Lane,50.528819444444444
AID01116,Fast Lane,63.50694444444444
AID01116,Slow Lane,61.91493055555556
AID01117,Fast Lane,56.937152777777776
AID01117,Middle Lane 1,42.859722222222224
AID01117,Middle Lane 2,52.2125
AID01117,Slow Lane,44.329166666666666
AID01118,Fast Lane,50.691188694929345
AID01118,Middle Lane,45.68329177057357
AID01118,Slow Lane,42.60889443059019
AID01120,Fast Lane,55.282291666666666
AID01120,Middle Lane,51.66597222222222
AID01120,Slow Lane,38.4125
AID01121,Fast Lane,59.856944444444444
AID01121,Slow Lane,58.03680555555555
AID01122,Fast Lane,57.62083333333333
AID01122,Slow Lane,55.74652777777778
AID01123,Fast Lane,39.505208333333336
AID01123,Slow Lane,41.761805555555554
