detectorID,laneType,speed
AID01101,Fast Lane,68.1879124696075
AID01101,Middle Lane,60.41194859326155
AID01101,Slow Lane,54.583188607155265
AID01102,Fast Lane,74.76666666666667
AID01102,Middle Lane,67.87569444444445
AID01102,Slow Lane,66.71840277777778
AID01103,Fast Lane,62.615972222222226
AID01103,Middle Lane,59.406597222222224
AID01103,Slow Lane,48.97708333333333
AID01104,Fast Lane,61.871875
AID01104,Slow Lane,61.106944444444444
AID01105,Fast Lane,68.49826388888889
AID01105,Slow Lane,65.20625
AID01106,Fast Lane,49.765625
AID01106,Slow Lane,47.017361111111114
AID01107,Fast Lane,58.25286557832581
AID01107,Slow Lane,51.409169850642584
AID01108,Fast Lane,53.071875
AID01108,Slow Lane,54.20451388888889
AID01109,Fast Lane,48.97430555555555
AID01109,Middle Lane,48.884375
AID01109,Slow Lane,47.734722222222224
AID01110,Fast Lane,45.23854166666667
AID01110,Middle Lane,46.51076388888889
AID01110,Slow Lane,46.61388888888889
AID01111,Fast Lane,56.206944444444446
AID01111,Middle Lane 1,38.396875
AID01111,Middle Lane 2,51.17604166666667
AID01111,Slow Lane,34.80173611111111
AID01112,Fast Lane,54.386805555555554
AID01112,Middle Lane 1,35.906597222222224
AID01112,Middle Lane 2,54.16597222222222
AID01112,Slow Lane,32.95625
AID01113,Fast Lane,71.45590277777778
AID01113,Middle Lane,65.04826388888888
AID01113,Slow Lane,63.10347222222222
AID01114,Fast Lane,66.11736111111111
AID01114,Middle Lane,60.19027777777778
AID01114,Slow Lane,56.43020833333333
AID01115,Fast Lane,61.81458333333333
AID01115,Middle Lane,57.846875
AID01115,Slow Lane,49.713541666666664
AID01116,Fast Lane,61.517361111111114
AID01116,Slow Lane,58.407291666666666
AID01117,Fast Lane,54.390625
AID01117,Middle Lane 1,42.841319444444444
AID01117,Middle Lane 2,49.937152777777776
AID01117,Slow Lane,44.947916666666664
AID01118,Fast Lane,50.2836760386068
AID01118,Middle Lane,44.83088543852287
AID01118,Slow Lane,42.06672261854805
AID01120,Fast Lane,55.234027777777776
AID01120,Middle Lane,53.314236111111114
AID01120,Slow Lane,39.09027777777778
AID01121,Fast Lane,57.62361111111111
AID01121,Slow Lane,54.30798611111111
AID01122,Fast Lane,55.856944444444444
AID01122,Slow Lane,53.421875
AID01123,Fast Lane,39.31458333333333
AID01123,Slow Lane,42.01840277777778
AID01124,Fast Lane,68.47048611111111
AID01124,Slow Lane,48.759027777777774
AID01125,Fast Lane,77.70277777777778
AID01125,Slow Lane,73.66145833333333
AID01126,Fast Lane,75.85798611111112
AID01126,Slow Lane,70.27395833333334
AID01127,Fast Lane,74.46041666666666
AID01127,Slow Lane,69.92569444444445
AID01128,Fast Lane,75.64375
AID01128,Slow Lane,70.85243055555556
AID01129,Fast Lane,71.47777777777777
AID01129,Slow Lane,68.20625
AID01130,Fast Lane,80.30214015946287
AID01130,Middle Lane 1,78.17037347880823
AID01130,Middle Lane 2,75.01426772975242
AID01130,Slow Lane,75.56986991187578
AID01131,Fast Lane,83.115625
AID01131,Slow Lane,79.36423611111111
AID01132,Fast Lane,84.38784722222222
AID01132,Middle Lane,76.60277777777777
AID01132,Slow Lane,73.74479166666667
AID01133,Fast Lane,83.92740534907954
AID01133,Slow Lane,74.03994442514762
AID01134,Fast Lane,80.41466805700382
AID01134,Slow Lane,77.92874522071602
AID01135,Fast Lane,78.76354166666667
AID01135,Slow Lane,86.84027777777777
AID01136,Fast Lane,76.71701388888889
AID01136,Slow Lane,75.99756944444445
AID01201,Fast Lane,61.95926319518243
AID01201,Slow Lane,48.865745660644706
AID01202,Fast Lane,57.05902777777778
AID01202,Slow Lane,53.05520833333333
AID01203,Fast Lane,59.27326388888889
AID01203,Slow Lane,56.92326388888889
AID01204,Fast Lane,30.273263888888888
AID01204,Middle Lane,32.4
AID01204,Slow Lane,34.725
AID01206,Fast Lane,45.16493055555556
AID01206,Slow Lane,44.236805555555556
AID01207,Fast Lane,60.15833333333333
AID01207,Middle Lane 1,48.80833333333333
AID01207,Middle Lane 2,59.44097222222222
AID01207,Slow Lane,45.73229166666667
AID01208,Fast Lane,61.910069444444446
AID01208,Slow Lane,57.33368055555555
AID01209,Fast Lane,70.47651006711409
AID01209,Middle Lane,66.5373322147651
