detectorID,laneType,speed
AID01101,Fast Lane,69.22301389383684
AID01101,Middle Lane,60.77235482721767
AID01101,Slow Lane,54.96473102956894
AID01102,Fast Lane,74.7599715099715
AID01102,Middle Lane,68.0925925925926
AID01102,Slow Lane,66.69301994301995
AID01103,Fast Lane,63.06837606837607
AID01103,Middle Lane,61.51709401709402
AID01103,Slow Lane,50.7275641025641
AID01104,Fast Lane,62.382902298850574
AID01104,Slow Lane,61.28520114942529
AID01105,Fast Lane,65.9597147950089
AID01105,Slow Lane,63.30089126559715
AID01106,Fast Lane,51.11305278174037
AID01106,Slow Lane,47.88088445078459
AID01107,Fast Lane,60.51120597652081
AID01107,Slow Lane,52.981856990394874
AID01108,Fast Lane,58.67378157239416
AID01108,Slow Lane,57.58484525080043
AID01109,Fast Lane,59.21418439716312
AID01109,Middle Lane,56.73096926713948
AID01109,Slow Lane,53.01465721040189
AID01110,Fast Lane,46.28698435277383
AID01110,Middle Lane,48.55938833570413
AID01110,Slow Lane,48.72901849217639
AID01111,Fast Lane,58.72889205557535
AID01111,Middle Lane 1,44.27146419665123
AID01111,Middle Lane 2,55.932668329177055
AID01111,Slow Lane,40.395083719273245
AID01112,Fast Lane,55.31590181430096
AID01112,Middle Lane 1,40.572394165777304
AID01112,Middle Lane 2,55.70473141230879
AID01112,Slow Lane,35.55496264674493
AID01113,Fast Lane,72.58737517831669
AID01113,Middle Lane,66.51319543509273
AID01113,Slow Lane,63.21754636233951
AID01114,Fast Lane,67.1831789023521
AID01114,Middle Lane,61.2223806129722
AID01114,Slow Lane,57.473984319315754
AID01115,Fast Lane,64.31105581230004
AID01115,Middle Lane,60.28332740846072
AID01115,Slow Lane,52.57589761820121
AID01116,Fast Lane,60.79109461966605
AID01116,Slow Lane,59.07161410018553
AID01117,Fast Lane,52.5529034556466
AID01117,Middle Lane 1,42.78161738510866
AID01117,Middle Lane 2,48.75774848592804
AID01117,Slow Lane,45.38475240470253
AID01118,Fast Lane,45.79297994269341
AID01118,Middle Lane,42.11962750716332
AID01118,Slow Lane,41.27722063037249
AID01120,Fast Lane,58.089317613433366
AID01120,Middle Lane,54.0735977134691
AID01120,Slow Lane,38.44087173990711
AID01121,Fast Lane,62.49198432490203
AID01121,Slow Lane,59.27467046669042
AID01122,Fast Lane,59.43198005698006
AID01122,Slow Lane,57.539529914529915
AID01123,Fast Lane,43.710881934566146
AID01123,Slow Lane,43.82823613086771
AID01124,Fast Lane,71.8695035460993
AID01124,Slow Lane,51.470449172576835
AID01125,Fast Lane,80.56478405315615
AID01125,Slow Lane,75.42377260981912
AID01126,Fast Lane,77.79239246356204
AID01126,Slow Lane,71.30998933522929
AID01127,Fast Lane,76.69039145907473
AID01127,Slow Lane,72.15907473309609
AID01128,Fast Lane,76.66939210806967
AID01128,Slow Lane,71.7020974049058
AID01129,Fast Lane,74.06896551724138
AID01129,Slow Lane,69.7618201208674
AID01130,Fast Lane,80.83529411764705
AID01130,Middle Lane 1,78.70196078431373
AID01130,Middle Lane 2,75.67985739750446
AID01130,Slow Lane,76.31194295900178
AID01131,Fast Lane,83.14557872034507
AID01131,Slow Lane,79.26240115025162
AID01132,Fast Lane,83.7171824973319
AID01132,Middle Lane,76.88153681963713
AID01132,Slow Lane,73.89612237637851
AID01133,Fast Lane,83.49104584527221
AID01133,Slow Lane,73.682664756447
AID01134,Fast Lane,80.40491452991454
AID01134,Slow Lane,76.89565527065527
AID01135,Fast Lane,79.28952991452991
AID01135,Slow Lane,86.15277777777777
AID01136,Fast Lane,78.1419423692636
AID01136,Slow Lane,76.75168979011028
AID01201,Fast Lane,62.91403699673558
AID01201,Slow Lane,49.756982227058394
AID01202,Fast Lane,58.863846427301816
AID01202,Slow Lane,54.042303590472805
AID01203,Fast Lane,63.143569647310294
AID01203,Slow Lane,60.53010331314571
AID01204,Fast Lane,32.403770900035575
AID01204,Middle Lane,35.32372821060121
AID01204,Slow Lane,36.64105300604767
AID01206,Fast Lane,48.261565836298935
AID01206,Slow Lane,47.03629893238434
AID01207,Fast Lane,61.2825
AID01207,Middle Lane 1,50.00071428571429
AID01207,Middle Lane 2,59.75107142857143
AID01207,Slow Lane,47.246071428571426
AID01208,Fast Lane,61.270328102710415
AID01208,Slow Lane,56.7064907275321
