detectorID,laneType,speed
AID01101,Fast Lane,73.99748743718592
AID01101,Middle Lane,67.69849246231156
AID01101,Slow Lane,58.220028715003586
AID01102,Fast Lane,74.74217907227616
AID01102,Middle Lane,68.68176914778857
AID01102,Slow Lane,67.58324343761237
AID01103,Fast Lane,71.64242207094232
AID01103,Middle Lane,70.8706556789681
AID01103,Slow Lane,57.128269437477606
AID01104,Fast Lane,72.1596548004315
AID01104,Slow Lane,69.10607695073715
AID01105,Fast Lane,77.69399496583962
AID01105,Slow Lane,76.37432578209277
AID01106,Fast Lane,53.964411557434815
AID01106,Slow Lane,49.88442565186751
AID01107,Fast Lane,66.10629370629371
AID01107,Slow Lane,57.35
AID01108,Fast Lane,77.42846872753415
AID01108,Slow Lane,73.80913012221423
AID01109,Fast Lane,70.8220064724919
AID01109,Middle Lane,63.1826681049982
AID01109,Slow Lane,57.16217188061848
AID01110,Fast Lane,65.57569219705142
AID01110,Middle Lane,61.201006832074796
AID01110,Slow Lane,59.43905070118662
AID01111,Fast Lane,71.71017619561309
AID01111,Middle Lane 1,64.34555915138439
AID01111,Middle Lane 2,65.96440129449839
AID01111,Slow Lane,58.88205681409565
AID01112,Fast Lane,65.79359942466739
AID01112,Middle Lane 1,56.80079108234448
AID01112,Middle Lane 2,66.09924487594391
AID01112,Slow Lane,53.115066522833516
AID01113,Fast Lane,71.01330456670263
AID01113,Middle Lane,69.87953973390867
AID01113,Slow Lane,66.07479323984178
AID01114,Fast Lane,73.6504854368932
AID01114,Middle Lane,68.26824883135562
AID01114,Slow Lane,63.346278317152105
AID01115,Fast Lane,66.65488640461594
AID01115,Middle Lane,61.74071402812838
AID01115,Slow Lane,55.61053011179228
AID01116,Fast Lane,68.79683567062207
AID01116,Slow Lane,64.65480043149947
AID01117,Fast Lane,69.59027777777777
AID01117,Middle Lane 1,52.56597222222222
AID01117,Middle Lane 2,66.03368055555555
AID01117,Slow Lane,51.75069444444444
AID01118,Fast Lane,68.12046026609133
AID01118,Middle Lane,62.21754764473211
AID01118,Slow Lane,49.84322186263934
AID01119,Fast Lane,50.877382236605534
AID01119,Middle Lane,49.12189859762675
AID01119,Slow Lane,46.22509888529306
AID01120,Fast Lane,66.53469974829198
AID01120,Middle Lane,63.706220783890686
AID01120,Slow Lane,49.306724199928084
AID01121,Fast Lane,72.09074733096085
AID01121,Slow Lane,66.5085409252669
AID01122,Fast Lane,73.54261057173679
AID01122,Slow Lane,68.35922330097087
AID01123,Fast Lane,52.672419992808344
AID01123,Slow Lane,47.28730672419993
AID01124,Fast Lane,86.31283710895362
AID01124,Slow Lane,70.39446242358864
AID01125,Fast Lane,81.72348076231572
AID01125,Slow Lane,76.47357065803668
AID01126,Fast Lane,88.4597327555074
AID01126,Slow Lane,81.96677500902852
AID01127,Fast Lane,89.72384034519956
AID01127,Slow Lane,83.70622078389069
AID01128,Fast Lane,91.21943573667711
AID01128,Slow Lane,86.91779867641937
AID01129,Fast Lane,76.4789644012945
AID01129,Slow Lane,73.03991370010787
AID01131,Fast Lane,91.50625223294034
AID01131,Slow Lane,89.12540192926045
AID01132,Fast Lane,93.56274721323265
AID01132,Middle Lane,86.94857964760877
AID01132,Slow Lane,80.15354189140596
AID01133,Fast Lane,91.18984149855908
AID01133,Slow Lane,81.79827089337176
AID01134,Fast Lane,82.41573033707866
AID01134,Slow Lane,80.47928370786516
AID01135,Fast Lane,86.76041666666667
AID01135,Slow Lane,94.55675287356321
AID01136,Fast Lane,82.23687994248742
AID01136,Slow Lane,79.9823867721064
AID01201,Fast Lane,64.35752784764642
AID01201,Slow Lane,50.82788357887172
AID01202,Fast Lane,60.099964041711615
AID01202,Slow Lane,55.291981301690036
AID01203,Fast Lane,65.97806544408486
AID01203,Slow Lane,62.99029126213592
AID01204,Fast Lane,39.2000702000702
AID01204,Middle Lane,41.83713583713584
AID01204,Slow Lane,43.07335907335907
AID01205,Fast Lane,44.10819554277498
AID01205,Middle Lane,44.086987778576564
AID01205,Slow Lane,46.63012221423436
AID01206,Fast Lane,53.51439744045503
AID01206,Slow Lane,50.92676857447565
AID01207,Fast Lane,64.94534340165409
AID01207,Middle Lane 1,53.19165767709457
AID01207,Middle Lane 2,64.28083423229054
AID01207,Slow Lane,49.404171161452716
AID01208,Fast Lane,65.7148507731032
AID01208,Slow Lane,61.11147069399497
AID01209,Fast Lane,72.96652421652422
AID01209,Middle Lane,68.87820512820512
AID01209,Slow Lane,53.35826210826211
AID01210,Fast Lane,65.07407407407408
AID01210,Middle Lane,64.76699029126213
AID01210,Slow Lane,61.706220783890686
AID01211,Fast Lane,70.22186263933837
AID01211,Middle Lane,68.7713052858684
AID01211,Slow Lane,62.73930240920532
AID01212,Fast Lane,78.30664760543245
AID01212,Middle Lane,68.70014295925661
AID01212,Slow Lane,76.1072194424589
AID01213,Fast Lane,62.240401865805524
AID01213,Middle Lane 1,59.607104413347685
AID01213,Middle Lane 2,64.87656978830283
AID01213,Slow Lane,61.120559741657694
AID01214,Fast Lane,50.78315865558366
AID01214,Middle Lane,44.339718106252256
AID01214,Slow Lane,44.54535598120708
AID01215,Fast Lane,77.64186046511628
AID01215,Slow Lane,70.57388193202146
AID01216,Fast Lane,79.532182668105
AID01216,Slow Lane,78.88421431139878
AID01217,Fast Lane,76.00174337517434
AID01217,Middle Lane 1,77.21059972105998
AID01217,Middle Lane 2,78.94560669456067
AID01217,Slow Lane,82.30927475592748
AID01218,Fast Lane,63.42143113987774
AID01218,Middle Lane 2,59.60913340524991
AID01219,Fast Lane,76.2829848594088
AID01219,Slow Lane,71.16690699351118
AID01220,Fast Lane,75.67173913043479
AID01220,Slow Lane,77.95652173913044
AID01221,Fast Lane,57.13628191298094
AID01221,Middle Lane,52.76123696512046
AID01221,Slow Lane,46.70046745774901
AID01222,Fast Lane,71.53290183387271
AID01222,Middle Lane,66.25026968716288
AID01222,Slow Lane,57.46494066882416
AID01223,Fast Lane,73.43653362099964
AID01223,Middle Lane,69.47860481841064
AID01223,Slow Lane,62.668824163969795
AID02104,Fast Lane,85.51923768428622
AID02104,Slow Lane,78.67206040992448
AID02105,Fast Lane,72.86803308162531
AID02105,Slow Lane,68.2470334412082
AID02106,Fast Lane,79.07371449119022
AID02106,Middle Lane,77.41819489392304
AID02106,Slow Lane,83.12333692916218
