detectorID,laneType,speed
AID01101,Fast Lane,68.13337964571032
AID01101,Middle Lane,60.28065300451546
AID01101,Slow Lane,53.77908996179229
AID01102,Fast Lane,74.28784722222223
AID01102,Middle Lane,67.61493055555556
AID01102,Slow Lane,66.30763888888889
AID01103,Fast Lane,61.96597222222222
AID01103,Middle Lane,58.228125
AID01103,Slow Lane,49.203472222222224
AID01104,Fast Lane,62.17777777777778
AID01104,Slow Lane,60.68611111111111
AID01105,Fast Lane,67.91145833333333
AID01105,Slow Lane,65.38263888888889
AID01106,Fast Lane,49.80763888888889
AID01106,Slow Lane,47.084375
AID01107,Fast Lane,56.86423611111111
AID01107,Slow Lane,51.743402777777774
AID01108,Fast Lane,51.08614102118791
AID01108,Slow Lane,50.85550538381383
AID01109,Fast Lane,43.16319444444444
AID01109,Middle Lane,45.64756944444444
AID01109,Slow Lane,45.903819444444444
AID01110,Fast Lane,42.04246432300731
AID01110,Middle Lane,45.31674208144796
AID01110,Slow Lane,44.8698224852071
AID01111,Fast Lane,55.91701388888889
AID01111,Middle Lane 1,38.84652777777778
AID01111,Middle Lane 2,50.57083333333333
AID01111,Slow Lane,34.11701388888889
AID01112,Fast Lane,53.95451388888889
AID01112,Middle Lane 1,37.09513888888889
AID01112,Middle Lane 2,54.006597222222226
AID01112,Slow Lane,30.69097222222222
AID01113,Fast Lane,71.65381944444445
AID01113,Middle Lane,65.07013888888889
AID01113,Slow Lane,60.536458333333336
AID01114,Fast Lane,66.07777777777778
AID01114,Middle Lane,60.069097222222226
AID01114,Slow Lane,56.658680555555556
AID01115,Fast Lane,63.19166666666667
AID01115,Middle Lane,58.62638888888889
AID01115,Slow Lane,48.821875
AID01116,Fast Lane,62.14548611111111
AID01116,Slow Lane,60.20763888888889
AID01117,Fast Lane,51.86388888888889
AID01117,Middle Lane 1,42.55763888888889
AID01117,Middle Lane 2,46.97465277777778
AID01117,Slow Lane,44.76145833333333
AID01118,Fast Lane,47.58724969350225
AID01118,Middle Lane,42.482223130363714
AID01118,Slow Lane,41.38618716796077
AID01120,Fast Lane,53.42385257301808
AID01120,Middle Lane,52.17941585535466
AID01120,Slow Lane,38.150556328233655
AID01121,Fast Lane,59.274652777777774
AID01121,Slow Lane,56.18020833333333
AID01122,Fast Lane,56.87638888888889
AID01122,Slow Lane,55.73020833333333
AID01123,Fast Lane,39.498263888888886
AID01123,Slow Lane,40.095486111111114
AID01124,Fast Lane,68.55763888888889
AID01124,Slow Lane,47.50416666666667
AID01125,Fast Lane,77.64270833333333
AID01125,Slow Lane,73.59131944444445
AID01126,Fast Lane,76.47048611111111
AID01126,Slow Lane,70.4173611111111
AID01127,Fast Lane,74.26597222222222
AID01127,Slow Lane,69.4329861111111
AID01128,Fast Lane,75.50625
AID01128,Slow Lane,71.05277777777778
AID01129,Fast Lane,71.37961029923451
AID01129,Slow Lane,67.97633959638135
AID01130,Fast Lane,80.1062959934587
AID01130,Middle Lane 1,78.09362224039248
AID01130,Middle Lane 2,74.85609157808668
AID01130,Slow Lane,75.59689288634506
AID01131,Fast Lane,82.625
AID01131,Slow Lane,79.03368055555555
AID01132,Fast Lane,84.19027777777778
AID01132,Middle Lane,76.26215277777777
AID01132,Slow Lane,73.54201388888889
AID01133,Fast Lane,82.46889120611749
AID01133,Slow Lane,73.14702815432743
AID01134,Fast Lane,78.73479318734793
AID01134,Slow Lane,76.75182481751825
AID01135,Fast Lane,77.0201388888889
AID01135,Slow Lane,84.37569444444445
AID01136,Fast Lane,75.46736111111112
AID01136,Slow Lane,74.70659722222223
AID01201,Fast Lane,62.25450980392157
AID01201,Slow Lane,48.89764705882353
AID01202,Fast Lane,58.65694444444444
AID01202,Slow Lane,53.78923611111111
AID01203,Fast Lane,63.37083333333333
AID01203,Slow Lane,60.76354166666667
AID01204,Fast Lane,32.264583333333334
AID01204,Middle Lane,34.956944444444446
AID01204,Slow Lane,37.09965277777778
AID01206,Fast Lane,47.25451388888889
AID01206,Slow Lane,46.46076388888889
AID01207,Fast Lane,59.88854166666667
AID01207,Middle Lane 1,47.35486111111111
AID01207,Middle Lane 2,58.626736111111114
AID01207,Slow Lane,45.69826388888889
AID01208,Fast Lane,61.01631944444444
AID01208,Slow Lane,56.265625
AID01209,Fast Lane,69.20799347471451
AID01209,Middle Lane,65.07177814029363
AID01209,Slow Lane,51.1031810766721
AID01210,Fast Lane,62.08173784977909
AID01210,Middle Lane,62.06590574374079
AID01210,Slow Lane,59.19219440353461
AID01211,Fast Lane,59.114583333333336
AID01211,Middle Lane,59.71284722222222
AID01211,Slow Lane,56.04097222222222
AID01212,Fast Lane,67.16944444444445
AID01212,Middle Lane,61.303125
AID01212,Slow Lane,68.41597222222222
AID01213,Fast Lane,36.082712661701294
