detectorID,laneType,speed
AID01101,Fast Lane,68.20926811327693
AID01101,Middle Lane,60.132401618242
AID01101,Slow Lane,54.00809121000368
AID01102,Fast Lane,74.19970577418168
AID01102,Middle Lane,67.44170650974623
AID01102,Slow Lane,66.57888929753585
AID01103,Fast Lane,61.88737578211263
AID01103,Middle Lane,58.93375046006625
AID01103,Slow Lane,49.273831431726165
AID01104,Fast Lane,61.18476260581524
AID01104,Slow Lane,59.61943319838057
AID01105,Fast Lane,69.48906485671192
AID01105,Slow Lane,66.42081447963801
AID01106,Fast Lane,49.526490066225165
AID01106,Slow Lane,46.98417954378219
AID01107,Fast Lane,60.257910228108905
AID01107,Slow Lane,53.242089771891095
AID01108,Fast Lane,55.258005152741994
AID01108,Slow Lane,55.09458962090541
AID01109,Fast Lane,52.18524727577535
AID01109,Middle Lane,52.54400670578374
AID01109,Slow Lane,49.004191114836544
AID01110,Fast Lane,45.66326129666012
AID01110,Middle Lane,47.54145383104126
AID01110,Slow Lane,47.49941060903733
AID01111,Fast Lane,57.004618937644345
AID01111,Middle Lane 1,42.31139337952271
AID01111,Middle Lane 2,53.09237875288684
AID01111,Slow Lane,38.058506543495
AID01112,Fast Lane,53.911442006269596
AID01112,Middle Lane 1,38.3346394984326
AID01112,Middle Lane 2,54.25822884012539
AID01112,Slow Lane,33.9314263322884
AID01113,Fast Lane,72.07321559970566
AID01113,Middle Lane,65.75496688741723
AID01113,Slow Lane,63.234731420161886
AID01114,Fast Lane,66.65588235294118
AID01114,Middle Lane,60.62132352941177
AID01114,Slow Lane,56.84007352941177
AID01115,Fast Lane,62.750575594781274
AID01115,Middle Lane,58.53223330775134
AID01115,Slow Lane,50.07828089025326
AID01116,Fast Lane,60.0560030686613
AID01116,Slow Lane,57.12696586114308
AID01117,Fast Lane,52.66814159292036
AID01117,Middle Lane 1,42.594395280235986
AID01117,Middle Lane 2,48.37315634218289
AID01117,Slow Lane,43.85066371681416
AID01118,Fast Lane,48.78061445261791
AID01118,Middle Lane,43.33102553007356
AID01118,Slow Lane,41.716140199048034
AID01120,Fast Lane,55.65097462302317
AID01120,Middle Lane,52.29900698786319
AID01120,Slow Lane,39.493563810224344
AID01121,Fast Lane,58.923963133640555
AID01121,Slow Lane,56.90860215053763
AID01122,Fast Lane,55.87637969094923
AID01122,Slow Lane,54.75055187637969
AID01123,Fast Lane,40.473335785215156
AID01123,Slow Lane,40.874954027215885
AID01124,Fast Lane,70.10438494373302
AID01124,Slow Lane,50.865735351183545
AID01125,Fast Lane,78.09049773755656
AID01125,Slow Lane,73.73793363499246
AID01126,Fast Lane,76.5157208588957
AID01126,Slow Lane,70.40605828220859
AID01127,Fast Lane,74.49963208241354
AID01127,Slow Lane,69.96173657100809
AID01128,Fast Lane,75.07289647150058
AID01128,Slow Lane,70.58588600232649
AID01129,Fast Lane,70.82277039848198
AID01129,Slow Lane,68.4326375711575
AID01130,Fast Lane,80.26549094375596
AID01130,Middle Lane 1,78.07244995233556
AID01130,Middle Lane 2,75.27740705433746
AID01130,Slow Lane,75.64537654909438
AID01131,Fast Lane,81.73010380622837
AID01131,Slow Lane,79.24106113033449
AID01132,Fast Lane,84.25493171471928
AID01132,Middle Lane,76.29969650986342
AID01132,Slow Lane,73.49355083459787
AID01133,Fast Lane,83.01131126937578
AID01133,Slow Lane,73.77000418935903
AID01134,Fast Lane,80.17314351673721
AID01134,Slow Lane,77.83185840707965
AID01135,Fast Lane,78.81526548672566
AID01135,Slow Lane,86.78576696165192
AID01136,Fast Lane,75.61923226056611
AID01136,Slow Lane,74.96355176424971
AID01201,Fast Lane,61.491194486983154
AID01201,Slow Lane,48.711715160796324
AID01202,Fast Lane,57.399484536082475
AID01202,Slow Lane,52.814064801178205
AID01203,Fast Lane,62.1189948263119
AID01203,Slow Lane,59.85439763488544
AID01204,Fast Lane,30.633048008931894
AID01204,Middle Lane,33.03907703758839
AID01204,Slow Lane,35.43766282098995
AID01206,Fast Lane,48.506573859242074
AID01206,Slow Lane,47.619489559164734
AID01207,Fast Lane,60.18014705882353
AID01207,Middle Lane 1,48.63235294117647
AID01207,Middle Lane 2,59.2610294117647
AID01207,Slow Lane,45.533088235294116
AID01208,Fast Lane,60.24503311258278
AID01208,Slow Lane,56.00625459896983
AID01209,Fast Lane,70.04720658293634
AID01209,Middle Lane,65.94369857080987
AID01209,Slow Lane,52.09138155045474
AID01210,Fast Lane,62.96495023799221
AID01210,Middle Lane,62.7083513630463
AID01210,Slow Lane,60.039376893119865
AID01211,Fast Lane,61.97131298271423
AID01211,Middle Lane,61.39352703199706
AID01211,Slow Lane,56.82236116219198
AID01212,Fast Lane,70.13765025203567
AID01212,Middle Lane,65.54168282279953
AID01212,Slow Lane,68.8809616130283
AID01213,Fast Lane,35.60352760736196
AID01213,Middle Lane 1,31.317484662576685
AID01213,Middle Lane 2,33.26188650306749
AID01213,Slow Lane,33.43711656441718
AID01214,Fast Lane,45.588235294117645
AID01214,Middle Lane,35.68168279970216
AID01214,Slow Lane,36.735666418466124
AID01215,Fast Lane,66.11646433990896
AID01215,Slow Lane,58.33383915022762
AID01216,Fast Lane,68.38012560029553
AID01216,Slow Lane,65.68267454746952
AID01217,Fast Lane,66.92043099875673
AID01217,Middle Lane 1,67.2992125984252
AID01217,Middle Lane 2,65.38914214670534
AID01217,Slow Lane,73.23580605055948
AID01218,Fast Lane,58.93305117352828
AID01218,Middle Lane 2,57.5105809926895
AID01219,Fast Lane,66.7234126984127
AID01219,Slow Lane,61.65357142857143
AID01220,Fast Lane,66.7055167055167
AID01220,Slow Lane,65.92890442890443
AID01221,Fast Lane,51.47883695252116
AID01221,Middle Lane,47.31026867868973
AID01221,Slow Lane,42.64372469635627
AID01222,Fast Lane,70.11331220285261
AID01222,Middle Lane,65.92194928684627
AID01222,Slow Lane,56.865293185419965
AID01223,Fast Lane,70.67410542516352
AID01223,Middle Lane,66.80723355136591
AID01223,Slow Lane,62.83493651404386
AID02104,Fast Lane,79.14264651677111
AID02104,Slow Lane,73.68411352746038
AID02105,Fast Lane,71.89984650805833
AID02105,Slow Lane,67.46738296239448
AID02106,Fast Lane,75.56111987381703
AID02106,Middle Lane,70.77247634069401
AID02106,Slow Lane,70.63091482649843
AID02107,Fast Lane,80.83697736862294
AID02107,Middle Lane,78.33985423858842
AID02107,Slow Lane,79.46183352512466
AID02108,Fast Lane,85.05440313111546
AID02108,Middle Lane,78.61761252446183
AID02108,Slow Lane,71.44696673189824
AID02109,Fast Lane,87.7098696461825
AID02109,Middle Lane,82.19404096834265
AID02109,Slow Lane,73.49459962756052
AID02110,Fast Lane,86.85362265538801
AID02110,Middle Lane,80.3773446119897
AID02110,Slow Lane,73.35969106289078
AID02111,Fast Lane,86.61532477635161
AID02111,Middle Lane,76.20108907040063
AID02111,Slow Lane,68.77674056787242
AID02112,Fast Lane,87.41663334666134
AID02112,Slow Lane,81.30507796881247
AID02113,Fast Lane,81.7079984691925
AID02113,Slow Lane,74.94795254496746
AID02114,Fast Lane,75.63990066225166
AID02114,Slow Lane,71.0612582781457
AID02115,Fast Lane,71.45068163592622
AID02115,Slow Lane,63.36768243785084
AID02116,Fast Lane,63.86428848390849
AID02116,Middle Lane,61.43311360992633
AID02117,Fast Lane,70.78440366972477
AID02117,Slow Lane,70.03631498470948
AID02118,Fast Lane,65.98088235294118
AID02118,Middle Lane 1,67.31544117647059
AID02118,Middle Lane 2,63.542647058823526
AID02118,Middle Lane 3,64.03014705882353
AID02118,Slow Lane,67.65882352941176
AID02119,Fast Lane,85.98088235294118
AID02119,Slow Lane,77.05735294117648
AID02120,Fast Lane,92.41016200294551
AID02120,Middle Lane 1,82.15537555228276
AID02120,Middle Lane 2,86.83173784977909
AID02120,Slow Lane,78.28645066273933
AID02121,Fast Lane,86.93043798306957
AID02121,Middle Lane,81.417004048583
AID02121,Slow Lane,77.01104158998896
AID02122,Fast Lane,91.67265774378585
AID02122,Middle Lane,85.34110898661568
AID02122,Slow Lane,80.87036328871893
AID02123,Fast Lane,91.63797561876616
AID02123,Middle Lane,82.9571481344662
AID02123,Slow Lane,78.3609161433321
AID02124,Fast Lane,80.28429499426825
AID02124,Slow Lane,71.2965227359572
AID02125,Fast Lane,72.79207151185386
AID02125,Slow Lane,65.39059463661096
AID02126,Fast Lane,80.61885397412199
AID02126,Slow Lane,71.80517560073937
AID02127,Fast Lane,77.01003344481606
AID02127,Slow Lane,72.70944816053512
AID02201,Fast Lane,75.33772652388798
AID02201,Slow Lane,70.90980230642504
AID02202,Fast Lane,77.62008091210004
AID02202,Slow Lane,73.23133504965061
AID02203,Fast Lane,67.96436781609195
AID02203,Slow Lane,64.74750957854405
AID02204,Fast Lane,77.42474786656322
AID02204,Slow Lane,68.70830100853375
AID02205,Fast Lane,89.9059463661096
AID02205,Slow Lane,81.46171783909833
AID02206,Fast Lane,89.96748278500382
AID02206,Slow Lane,80.93687834736036
AID02207,Fast Lane,81.81213235294118
AID02207,Middle Lane,73.68566176470588
AID02207,Slow Lane,69.85367647058824
AID02208,Fast Lane,83.89559164733178
AID02208,Middle Lane,74.71925754060325
AID02208,Slow Lane,70.45746326372776
AID02209,Fast Lane,91.39565697460435
AID02209,Middle Lane,83.41516378358483
AID02209,Slow Lane,75.79977916820022
AID02210,Fast Lane,85.37265093962415
AID02210,Middle Lane,80.6453418632547
AID02210,Slow Lane,73.72411035585766
AID02211,Fast Lane,87.59582198001817
AID02211,Middle Lane,79.33969118982743
AID02211,Slow Lane,67.5772025431426
AID02212,Fast Lane,77.31656686626746
AID02212,Middle Lane,69.87704590818363
AID02212,Slow Lane,63.69500998003992
AID02214,Fast Lane,74.99846212995001
AID02214,Middle Lane 1,67.29719338715879
AID02214,Middle Lane 2,69.07766243752403
AID02214,Slow Lane,67.52902729719338
AID02215,Fast Lane,53.46568437378829
AID02215,Slow Lane,72.21326095385808
AID03101,Fast Lane,70.78055964653903
AID03101,Middle Lane,66.94293078055965
AID03101,Slow Lane,65.08431516936672
AID03102,Fast Lane,51.47626058152374
AID03102,Slow Lane,48.37835848362164
AID03103,Fast Lane,76.85099337748345
AID03103,Slow Lane,69.74834437086092
AID03104,Fast Lane,46.450553505535055
AID03106,Fast Lane,108.91835233541744
AID03106,Middle Lane,100.43251195292387
AID03106,Slow Lane,90.49246046340566
AID03107,Fast Lane,97.47019867549669
AID03107,Middle Lane,87.8495217071376
AID03107,Slow Lane,80.51177336276675
AID03108,Fast Lane,101.97044804575786
AID03108,Middle Lane,95.31077216396568
AID03108,Slow Lane,86.09246901811248
AID03109,Fast Lane,104.16727941176471
AID03109,Middle Lane,91.68970588235294
AID03109,Slow Lane,84.62095588235294
AID03110,Fast Lane,108.10309278350516
AID03110,Middle Lane,98.879970544919
AID03110,Slow Lane,88.96244477172313
AID03111,Fast Lane,102.38733431516937
AID03111,Middle Lane,92.35235640648011
AID03111,Slow Lane,84.8159057437408
AID03112,Fast Lane,105.57387011014052
AID03112,Middle Lane,95.48006076718572
AID03112,Slow Lane,83.52183820736802
AID03113,Fast Lane,83.47093451066961
AID03113,Middle Lane,91.54635761589404
AID03113,Slow Lane,76.37380426784401
AID03114,Fast Lane,108.46156675248253
AID03114,Middle Lane,103.08054431776388
AID03114,Slow Lane,92.91872011769033
AID03115,Fast Lane,89.04489795918367
AID03115,Middle Lane,85.93560090702948
AID03115,Slow Lane,78.22448979591837
AID03116,Fast Lane,86.07941176470588
AID03116,Middle Lane,83.31948529411764
AID03116,Slow Lane,78.24779411764706
AID03117,Fast Lane,100.80781999262265
AID03117,Middle Lane,85.4286241239395
AID03117,Slow Lane,75.20250829952047
AID03118,Fast Lane,105.96063281824871
AID03118,Middle Lane,90.51140544518027
AID03118,Slow Lane,77.13281824871228
AID03119,Fast Lane,106.27773556231003
AID03119,Middle Lane,94.27051671732522
AID03119,Slow Lane,94.29293313069908
AID03120,Fast Lane,100.53759689922481
AID03120,Middle Lane,84.51472868217054
AID03120,Slow Lane,78.5
AID03122,Fast Lane,105.71732405259087
AID03122,Middle Lane,98.20108275328693
AID03122,Slow Lane,89.64346481051817
AID03123,Fast Lane,102.66223908918406
AID03123,Middle Lane,94.72637571157495
AID03123,Slow Lane,87.04326375711575
AID03124,Fast Lane,101.83909370199693
AID03124,Slow Lane,86.63325652841782
AID03125,Fast Lane,102.97683823529412
AID03125,Slow Lane,90.75294117647059
AID03201,Fast Lane,83.89216446858029
AID03201,Middle Lane,77.97207137315749
AID03201,Slow Lane,75.8301008533747
AID03202,Fast Lane,92.53348050036792
AID03202,Middle Lane 1,85.16924208977188
AID03202,Middle Lane 2,90.04341427520235
AID03202,Slow Lane,84.53568800588668
AID03203,Fast Lane,95.1695928277923
AID03203,Middle Lane,84.27717594322002
AID03203,Slow Lane,76.57639148300336
AID03204,Fast Lane,100.53366679492112
AID03204,Middle Lane,92.93497499038092
AID03204,Slow Lane,86.07464409388226
AID03205,Fast Lane,103.03831417624521
AID03205,Middle Lane,96.25210727969349
AID03205,Slow Lane,87.19501915708813
AID03206,Fast Lane,105.09262295081967
AID03206,Middle Lane,98.88319672131148
AID03206,Slow Lane,88.46926229508196
AID03207,Fast Lane,97.37555228276878
AID03207,Middle Lane,89.1439617083947
AID03207,Slow Lane,77.04123711340206
AID03208,Fast Lane,95.74099883855982
AID03208,Middle Lane,88.92450638792103
AID03208,Slow Lane,76.312814556717
AID03209,Fast Lane,94.80253766851705
AID03209,Middle Lane,86.64551942902459
AID03209,Slow Lane,73.55313243457573
AID03210,Fast Lane,92.88582375478927
AID03210,Middle Lane,87.05823754789272
AID03210,Slow Lane,88.16743295019157
AID03211,Fast Lane,76.79246676514032
AID03211,Middle Lane 1,73.02769571639587
AID03211,Middle Lane 2,74.79062038404727
AID03211,Slow Lane,70.7817577548006
AID04101,Fast Lane,53.86528893991581
AID04101,Middle Lane,54.31496364332185
AID04101,Slow Lane,56.86069651741293
AID04102,Fast Lane,77.31129476584022
AID04102,Slow Lane,79.6021251475797
AID04103,Fast Lane,76.3159708923784
AID04103,Slow Lane,74.51780926847951
AID04104,Fast Lane,80.99424626006905
AID04104,Middle Lane 1,68.08784042961258
AID04104,Middle Lane 2,72.58726505561948
AID04104,Slow Lane,62.81933256616801
AID04105,Fast Lane,68.34033280507131
AID04105,Middle Lane,65.84072900158479
AID04105,Slow Lane,64.0487321711569
AID04106,Fast Lane,82.2013858813339
AID04106,Middle Lane,76.87656994369857
AID04106,Slow Lane,73.27587700303161
AID04107,Fast Lane,74.8936678614098
AID04107,Middle Lane,70.09637594583832
AID04107,Slow Lane,66.53444842692154
AID04108,Fast Lane,73.20161883738042
AID04108,Slow Lane,77.50956585724798
AID04109,Fast Lane,62.182522123893804
AID04109,Slow Lane,64.29535398230088
AID04110,Fast Lane,73.57043073341094
AID04110,Middle Lane 1,66.104772991851
AID04110,Middle Lane 2,66.5545207605743
AID04110,Middle Lane 3,71.7407838571983
AID04110,Slow Lane,69.79045401629801
AID04111,Fast Lane,65.8899430740038
AID04111,Slow Lane,65.48614800759013
AID04112,Fast Lane,69.20967741935483
AID04112,Middle Lane,65.20889063729346
AID04112,Slow Lane,63.285995279307635
AID04113,Fast Lane,80.6002944423997
AID04113,Middle Lane,72.67758557232241
AID04113,Slow Lane,68.29186602870813
AID04114,Fast Lane,82.14490621552041
AID04114,Middle Lane,75.89518205222508
AID04114,Slow Lane,71.5432144170651
AID04115,Fast Lane,70.65845588235294
AID04115,Slow Lane,61.8860294117647
AID04116,Fast Lane,73.66161616161617
AID04116,Slow Lane,68.41763791763792
AID04117,Fast Lane,76.66678912564291
AID04117,Slow Lane,70.81227038941954
AID04118,Fast Lane,69.10134357005758
AID04118,Slow Lane,63.86679462571977
AID04119,Fast Lane,71.05112173593233
AID04119,Slow Lane,64.25965428466348
AID04120,Fast Lane,69.61032504780114
