detectorID,laneType,speed
AID01101,Fast Lane,68.45694444444445
AID01101,Middle Lane,59.83125
AID01101,Slow Lane,53.99583333333333
AID01102,Fast Lane,72.78298611111111
AID01102,Middle Lane,67.346875
AID01102,Slow Lane,65.06597222222223
AID01103,Fast Lane,63.23854166666667
AID01103,Middle Lane,59.72083333333333
AID01103,Slow Lane,50.0375
AID01104,Fast Lane,63.560763888888886
AID01104,Slow Lane,60.58784722222222
AID01105,Fast Lane,69.35451388888889
AID01105,Slow Lane,65.1920138888889
AID01106,Fast Lane,48.13715277777778
AID01106,Slow Lane,47.041666666666664
AID01107,Fast Lane,55.781597222222224
AID01107,Slow Lane,50.455555555555556
AID01108,Fast Lane,49.51493055555556
AID01108,Slow Lane,53.821875
AID01109,Fast Lane,53.05555555555556
AID01109,Middle Lane,51.52638888888889
AID01109,Slow Lane,46.645833333333336
AID01110,Fast Lane,44.51770833333333
AID01110,Middle Lane,40.66215277777778
AID01110,Slow Lane,45.51076388888889
AID01111,Fast Lane,54.64861111111111
AID01111,Middle Lane 1,43.479166666666664
AID01111,Middle Lane 2,53.861111111111114
AID01111,Slow Lane,38.850347222222226
AID01112,Fast Lane,54.14201388888889
AID01112,Middle Lane 1,43.30972222222222
AID01112,Middle Lane 2,54.66354166666667
AID01112,Slow Lane,32.584722222222226
AID01113,Fast Lane,68.82291666666667
AID01113,Middle Lane,64.56875
AID01113,Slow Lane,61.70625
AID01114,Fast Lane,64.93576388888889
AID01114,Middle Lane,59.03402777777778
AID01114,Slow Lane,56.467013888888886
AID01115,Fast Lane,62.33923611111111
AID01115,Middle Lane,56.783680555555556
AID01115,Slow Lane,47.41215277777778
AID01116,Fast Lane,65.83014935741576
AID01116,Slow Lane,62.0
AID01117,Fast Lane,61.70590277777778
AID01117,Middle Lane 1,36.595486111111114
AID01117,Middle Lane 2,54.424305555555556
AID01117,Slow Lane,37.644444444444446
AID01118,Fast Lane,53.009375
AID01118,Middle Lane,44.43402777777778
AID01118,Slow Lane,43.687847222222224
AID01120,Fast Lane,57.99375
AID01120,Middle Lane,55.66354166666667
AID01120,Slow Lane,40.996875
AID01121,Fast Lane,60.230555555555554
AID01121,Slow Lane,58.42048611111111
AID01122,Fast Lane,62.16081972907259
AID01122,Slow Lane,59.62973254602292
AID01123,Fast Lane,38.16875
AID01123,Slow Lane,37.01006944444445
AID01124,Fast Lane,68.07777777777778
AID01124,Slow Lane,46.170138888888886
AID01125,Fast Lane,75.96840277777778
AID01125,Slow Lane,71.60104166666666
AID01126,Fast Lane,76.08020833333333
AID01126,Slow Lane,69.20694444444445
AID01127,Fast Lane,74.36736111111111
AID01127,Slow Lane,69.27152777777778
AID01128,Fast Lane,76.78993055555556
AID01128,Slow Lane,71.06840277777778
AID01129,Fast Lane,67.04930555555555
AID01129,Slow Lane,67.71145833333334
AID01130,Fast Lane,75.07569444444445
AID01130,Middle Lane 1,76.66111111111111
AID01130,Middle Lane 2,74.10208333333334
AID01130,Slow Lane,74.78993055555556
AID01131,Fast Lane,78.80486111111111
AID01131,Slow Lane,77.9107638888889
AID01132,Fast Lane,81.14409722222223
AID01132,Middle Lane,72.66423611111111
AID01132,Slow Lane,72.97013888888888
AID01133,Fast Lane,78.53715277777778
AID01133,Slow Lane,71.38194444444444
AID01134,Fast Lane,79.30542043085477
AID01134,Slow Lane,77.29742876997915
AID01135,Fast Lane,77.33958333333334
AID01135,Slow Lane,84.61145833333333
AID01136,Fast Lane,75.47465277777778
AID01136,Slow Lane,75.60381944444444
AID01201,Fast Lane,61.01111111111111
AID01201,Slow Lane,46.76354166666667
AID01202,Fast Lane,54.921527777777776
AID01202,Slow Lane,53.20902777777778
AID01203,Fast Lane,59.69097222222222
AID01203,Slow Lane,57.65486111111111
AID01204,Fast Lane,30.014930555555555
AID01204,Middle Lane,31.934722222222224
AID01204,Slow Lane,36.053125
AID01206,Fast Lane,44.19201388888889
AID01206,Slow Lane,44.333333333333336
AID01207,Fast Lane,61.022222222222226
AID01207,Middle Lane 1,46.55416666666667
AID01207,Middle Lane 2,59.24375
AID01207,Slow Lane,43.41701388888889
AID01208,Fast Lane,62.03680555555555
AID01208,Slow Lane,57.57048611111111
AID01209,Fast Lane,65.93923611111111
AID01209,Middle Lane,65.25902777777777
AID01209,Slow Lane,49.653125
AID01210,Fast Lane,61.312847222222224
AID01210,Middle Lane,61.26423611111111
AID01210,Slow Lane,58.72222222222222
AID01211,Fast Lane,61.97951388888889
AID01211,Middle Lane,61.61875
AID01211,Slow Lane,56.924305555555556
AID01212,Fast Lane,71.57534722222222
AID01212,Middle Lane,67.60729166666667
AID01212,Slow Lane,68.14791666666666
AID01213,Fast Lane,33.96423611111111
AID01213,Middle Lane 1,32.7
AID01213,Middle Lane 2,32.769444444444446
AID01213,Slow Lane,34.18888888888889
AID01214,Fast Lane,44.06180555555556
AID01214,Middle Lane,30.363541666666666
AID01214,Slow Lane,34.54340277777778
AID01215,Fast Lane,62.91388888888889
AID01215,Slow Lane,59.71458333333333
AID01216,Fast Lane,70.01598887730275
AID01216,Slow Lane,66.13521028849496
AID01217,Fast Lane,66.89861111111111
AID01217,Middle Lane 1,65.628125
AID01217,Middle Lane 2,65.79131944444444
AID01217,Slow Lane,74.38090277777778
AID01218,Fast Lane,62.721180555555556
AID01218,Middle Lane 2,59.687152777777776
AID01219,Fast Lane,66.45902777777778
AID01219,Slow Lane,60.713541666666664
AID01220,Fast Lane,69.24131944444444
AID01220,Slow Lane,66.14305555555555
AID01221,Fast Lane,51.19756944444445
AID01221,Middle Lane,45.14618055555555
AID01221,Slow Lane,40.97708333333333
AID01222,Fast Lane,67.44756944444444
AID01222,Middle Lane,59.78680555555555
AID01222,Slow Lane,55.26006944444445
AID01223,Fast Lane,70.06909722222223
AID01223,Middle Lane,63.963541666666664
AID01223,Slow Lane,61.19513888888889
AID02104,Fast Lane,79.01111497047586
AID02104,Slow Lane,72.08336227856894
AID02105,Fast Lane,72.51770833333333
AID02105,Slow Lane,67.50520833333333
AID02106,Fast Lane,75.27534722222222
AID02106,Middle Lane,70.334375
AID02106,Slow Lane,70.13194444444444
AID02107,Fast Lane,79.5625
AID02107,Middle Lane,74.67013888888889
AID02107,Slow Lane,78.02118055555556
AID02108,Fast Lane,84.7625
AID02108,Middle Lane,77.66631944444444
AID02108,Slow Lane,71.11597222222223
AID02109,Fast Lane,86.72256944444445
AID02109,Middle Lane,79.42673611111111
AID02109,Slow Lane,75.07083333333334
AID02110,Fast Lane,86.521875
AID02110,Middle Lane,80.47083333333333
AID02110,Slow Lane,74.61666666666666
AID02111,Fast Lane,84.1607638888889
AID02111,Middle Lane,74.58333333333333
AID02111,Slow Lane,65.32013888888889
AID02112,Fast Lane,88.39340277777778
AID02112,Slow Lane,80.30208333333333
AID02113,Fast Lane,79.40243055555555
AID02113,Slow Lane,74.63888888888889
AID02114,Fast Lane,76.42361111111111
AID02114,Slow Lane,72.97673611111111
AID02115,Fast Lane,74.83125
AID02115,Slow Lane,62.249652777777776
AID02116,Fast Lane,69.62395833333333
AID02116,Middle Lane,65.64236111111111
AID02117,Fast Lane,77.4420138888889
AID02117,Slow Lane,76.47222222222223
AID02118,Fast Lane,64.57152777777777
AID02118,Middle Lane 1,67.08368055555556
AID02118,Middle Lane 2,63.00763888888889
AID02118,Middle Lane 3,63.17118055555556
AID02118,Slow Lane,67.55972222222222
AID02119,Fast Lane,85.14895833333334
AID02119,Slow Lane,76.81944444444444
AID02120,Fast Lane,93.53784722222223
AID02120,Middle Lane 1,81.72222222222223
AID02120,Middle Lane 2,87.08055555555555
AID02120,Slow Lane,77.38576388888889
AID02121,Fast Lane,87.68854166666667
AID02121,Middle Lane,83.37847222222223
AID02121,Slow Lane,76.94375
AID02122,Fast Lane,92.49131944444444
AID02122,Middle Lane,84.98090277777777
AID02122,Slow Lane,80.65486111111112
AID02123,Fast Lane,93.40451388888889
AID02123,Middle Lane,82.32534722222222
AID02123,Slow Lane,76.2545138888889
AID02124,Fast Lane,80.5736111111111
AID02124,Slow Lane,72.85902777777778
AID02125,Fast Lane,73.4576388888889
AID02125,Slow Lane,66.27048611111111
AID02126,Fast Lane,78.18576388888889
AID02126,Slow Lane,71.06631944444445
AID02127,Fast Lane,74.20910038207711
AID02127,Slow Lane,70.86141021187912
AID02201,Fast Lane,76.69375
AID02201,Slow Lane,72.08680555555556
AID02202,Fast Lane,76.85868055555555
AID02202,Slow Lane,72.56770833333333
AID02203,Fast Lane,69.36666666666666
AID02203,Slow Lane,66.69375
AID02204,Fast Lane,78.02152777777778
AID02204,Slow Lane,69.40243055555555
AID02205,Fast Lane,89.13125
AID02205,Slow Lane,79.76944444444445
AID02206,Fast Lane,89.94618055555556
AID02206,Slow Lane,80.6204861111111
AID02207,Fast Lane,79.07189996526571
