detectorID,laneType,speed
AID01101,Fast Lane,72.96180555555556
AID01101,Middle Lane,67.36631944444444
AID01101,Slow Lane,56.787847222222226
AID01102,Fast Lane,73.74131944444444
AID01102,Middle Lane,67.75243055555555
AID01102,Slow Lane,66.20034722222222
AID01103,Fast Lane,71.096875
AID01103,Middle Lane,70.29548611111112
AID01103,Slow Lane,56.13055555555555
AID01104,Fast Lane,69.46215277777777
AID01104,Slow Lane,67.91180555555556
AID01105,Fast Lane,78.57951765117092
AID01105,Slow Lane,75.85739252009787
AID01106,Fast Lane,50.87361111111111
AID01106,Slow Lane,47.93194444444445
AID01107,Fast Lane,62.55783972125435
AID01107,Slow Lane,56.589547038327524
AID01108,Fast Lane,73.66944444444445
AID01108,Slow Lane,71.48368055555555
AID01109,Fast Lane,65.07847222222222
AID01109,Middle Lane,61.403819444444444
AID01109,Slow Lane,54.21388888888889
AID01110,Fast Lane,59.11909722222222
AID01110,Middle Lane,52.93611111111111
AID01110,Slow Lane,54.12777777777778
AID01111,Fast Lane,66.72604166666666
AID01111,Middle Lane 1,57.67534722222222
AID01111,Middle Lane 2,62.547222222222224
AID01111,Slow Lane,55.58784722222222
AID01112,Fast Lane,62.106944444444444
AID01112,Middle Lane 1,51.2625
AID01112,Middle Lane 2,61.50590277777778
AID01112,Slow Lane,50.19826388888889
AID01113,Fast Lane,68.25069444444445
AID01113,Middle Lane,68.184375
AID01113,Slow Lane,64.16493055555556
AID01114,Fast Lane,72.15486111111112
AID01114,Middle Lane,66.8704861111111
AID01114,Slow Lane,62.376736111111114
AID01115,Fast Lane,64.17323109097246
AID01115,Middle Lane,57.88288602300453
AID01115,Slow Lane,52.085744161728826
AID01116,Fast Lane,65.10355648535565
AID01116,Slow Lane,64.5278940027894
AID01117,Fast Lane,69.940625
AID01117,Middle Lane 1,50.77534722222222
AID01117,Middle Lane 2,64.67604166666666
AID01117,Slow Lane,50.28125
AID01118,Fast Lane,63.327083333333334
AID01118,Middle Lane,54.61388888888889
AID01118,Slow Lane,47.119791666666664
AID01119,Fast Lane,46.837630662020906
AID01119,Middle Lane,43.537979094076654
AID01119,Slow Lane,42.553310104529615
AID01120,Fast Lane,64.18340306834031
AID01120,Middle Lane,61.48535564853557
AID01120,Slow Lane,46.33891213389121
AID01121,Fast Lane,69.65729166666667
AID01121,Slow Lane,65.48090277777777
AID01122,Fast Lane,72.55
AID01122,Slow Lane,67.97847222222222
AID01123,Fast Lane,47.248958333333334
AID01123,Slow Lane,43.625347222222224
AID01124,Fast Lane,81.03055555555555
AID01124,Slow Lane,67.2701388888889
AID01125,Fast Lane,77.20034722222222
AID01125,Slow Lane,71.92604166666666
AID01126,Fast Lane,81.05921748325696
AID01126,Slow Lane,75.18434966513924
AID01127,Fast Lane,80.94965277777777
AID01127,Slow Lane,75.53055555555555
AID01128,Fast Lane,85.93377483443709
AID01128,Slow Lane,78.91843848030673
AID01129,Fast Lane,70.32777777777778
AID01129,Slow Lane,69.19166666666666
AID01130,Fast Lane,82.98982813048053
AID01130,Middle Lane 1,82.41073307611364
AID01130,Middle Lane 2,82.39179235356015
AID01130,Slow Lane,80.32830585759383
AID01131,Fast Lane,87.12986111111111
AID01131,Slow Lane,86.64618055555556
AID01132,Fast Lane,90.81319444444445
AID01132,Middle Lane,83.85138888888889
