detectorID,laneType,speed
AID01101,Fast Lane,69.54618055555555
AID01101,Middle Lane,61.175
AID01101,Slow Lane,55.37777777777778
AID01102,Fast Lane,75.61597222222223
AID01102,Middle Lane,69.37291666666667
AID01102,Slow Lane,67.71909722222222
AID01103,Fast Lane,65.46076388888889
AID01103,Middle Lane,63.687152777777776
AID01103,Slow Lane,52.17395833333333
AID01104,Fast Lane,63.874652777777776
AID01104,Slow Lane,63.37638888888889
AID01105,Fast Lane,72.45258770406392
AID01105,Slow Lane,70.42271622091003
AID01106,Fast Lane,54.22847222222222
AID01106,Slow Lane,49.55833333333333
AID01107,Fast Lane,63.214930555555554
AID01107,Slow Lane,54.69861111111111
AID01108,Fast Lane,69.47743055555556
AID01108,Slow Lane,68.95381944444445
AID01109,Fast Lane,63.84027777777778
AID01109,Middle Lane,58.11354166666667
AID01109,Slow Lane,51.447916666666664
AID01110,Fast Lane,58.18472222222222
AID01110,Middle Lane,53.84930555555555
AID01110,Slow Lane,53.096180555555556
AID01111,Fast Lane,62.203125
AID01111,Middle Lane 1,53.76979166666667
AID01111,Middle Lane 2,58.25208333333333
AID01111,Slow Lane,47.31840277777778
AID01112,Fast Lane,56.4125
AID01112,Middle Lane 1,50.19756944444445
AID01112,Middle Lane 2,56.842708333333334
AID01112,Slow Lane,39.25451388888889
AID01113,Fast Lane,72.88020833333333
AID01113,Middle Lane,66.61736111111111
AID01113,Slow Lane,65.57743055555555
AID01114,Fast Lane,67.31284722222222
AID01114,Middle Lane,61.658680555555556
AID01114,Slow Lane,58.147222222222226
AID01115,Fast Lane,66.00659722222223
AID01115,Middle Lane,61.66423611111111
AID01115,Slow Lane,53.76840277777778
AID01116,Fast Lane,67.784375
AID01116,Slow Lane,64.35034722222223
AID01117,Fast Lane,63.52986111111111
AID01117,Middle Lane 1,49.184375
AID01117,Middle Lane 2,59.831944444444446
AID01117,Slow Lane,49.069097222222226
AID01118,Fast Lane,61.869791666666664
AID01118,Middle Lane,55.51423611111111
AID01118,Slow Lane,46.95104166666667
AID01120,Fast Lane,59.765277777777776
AID01120,Middle Lane,56.606944444444444
AID01120,Slow Lane,44.29340277777778
AID01121,Fast Lane,65.85625
AID01121,Slow Lane,60.90173611111111
AID01122,Fast Lane,63.80486111111111
