detectorID,laneType,speed
AID01101,Fast Lane,67.82487838776929
AID01101,Middle Lane,59.53995830437804
AID01101,Slow Lane,53.48540653231411
AID01102,Fast Lane,73.12439193884641
AID01102,Middle Lane,67.4593467685893
AID01102,Slow Lane,65.7991660875608
AID01103,Fast Lane,63.52744961779013
AID01103,Middle Lane,60.5045170257123
AID01103,Slow Lane,50.09277275886032
AID01104,Fast Lane,61.8860319666435
AID01104,Slow Lane,59.62543432939541
AID01105,Fast Lane,69.32140375260597
AID01105,Slow Lane,66.62821403752606
AID01106,Fast Lane,49.61535788742182
AID01106,Slow Lane,46.9728978457262
AID01107,Fast Lane,59.029881862404444
AID01107,Slow Lane,52.24669909659486
AID01108,Fast Lane,47.40632603406326
AID01108,Slow Lane,49.278067431352106
AID01109,Fast Lane,38.639680333564975
AID01109,Middle Lane,41.37282835302293
AID01109,Slow Lane,44.830090340514246
AID01110,Fast Lane,36.35858234885337
AID01110,Middle Lane,41.27623349548298
AID01110,Slow Lane,44.550729673384296
AID01111,Fast Lane,55.62473940236275
AID01111,Middle Lane 1,43.91660875608061
AID01111,Middle Lane 2,53.03926337734538
AID01111,Slow Lane,40.66226546212648
AID01112,Fast Lane,53.34016678248784
AID01112,Middle Lane 1,40.22585128561501
AID01112,Middle Lane 2,53.21021542738013
AID01112,Slow Lane,33.94475330090341
AID01113,Fast Lane,66.70569840166783
AID01113,Middle Lane,60.65948575399583
AID01113,Slow Lane,58.41591382904795
AID01114,Fast Lane,61.239749826268245
AID01114,Middle Lane,54.9774148714385
AID01114,Slow Lane,53.298471160528145
AID01115,Fast Lane,57.471160528144544
AID01115,Middle Lane,52.9683808200139
AID01115,Slow Lane,44.909659485754
AID01116,Fast Lane,55.166666666666664
AID01116,Slow Lane,59.99561403508772
AID01117,Fast Lane,53.25330090340514
AID01117,Middle Lane 1,41.11813759555247
AID01117,Middle Lane 2,49.38498957609451
AID01117,Slow Lane,44.69562195969423
AID01118,Fast Lane,47.817234190410005
AID01118,Middle Lane,42.627519110493395
AID01118,Slow Lane,40.8544127866574
AID01120,Fast Lane,51.9221140472879
AID01120,Middle Lane,49.05910987482615
AID01120,Slow Lane,38.88421418636996
AID01121,Fast Lane,56.84676858929812
AID01121,Slow Lane,53.774843641417654
AID01122,Fast Lane,56.07817929117443
AID01122,Slow Lane,54.68102849200834
AID01123,Fast Lane,40.846421125781795
AID01123,Slow Lane,40.89888811674774
AID01124,Fast Lane,70.54447533009034
AID01124,Slow Lane,50.49826268241834
AID01125,Fast Lane,77.8498957609451
AID01125,Slow Lane,73.28109798471161
AID01126,Fast Lane,75.7213342599027
AID01126,Slow Lane,69.34120917303683
AID01127,Fast Lane,73.8127171646977
AID01127,Slow Lane,69.28908964558721
AID01128,Fast Lane,74.6049339819319
AID01128,Slow Lane,70.23974982626824
AID01129,Fast Lane,71.66539263377345
AID01129,Slow Lane,68.72098679638638
AID01130,Fast Lane,79.74113968033356
AID01130,Middle Lane 1,77.54586518415566
AID01130,Middle Lane 2,74.79221681723419
AID01130,Slow Lane,75.10771369006254
AID01131,Fast Lane,82.13307852675469
AID01131,Slow Lane,78.72758860319666
AID01132,Fast Lane,84.58061153578875
AID01132,Middle Lane,76.52918693537178
AID01132,Slow Lane,73.42112578179291
AID01133,Fast Lane,82.72480889506602
AID01133,Slow Lane,73.35371785962474
AID01134,Fast Lane,80.296
AID01134,Slow Lane,77.8688695652174
AID01135,Fast Lane,79.21021542738012
