detectorID,laneType,speed
AID01101,Fast Lane,69.0826675929142
AID01101,Middle Lane,60.786731503994446
AID01101,Slow Lane,53.97255991663772
AID01102,Fast Lane,75.61306009030913
AID01102,Middle Lane,69.05175408127822
AID01102,Slow Lane,67.4609239319208
AID01103,Fast Lane,64.50746787078847
AID01103,Middle Lane,62.9940951719347
AID01103,Slow Lane,51.913164293157344
AID01104,Fast Lane,63.488016672455714
AID01104,Slow Lane,63.54185481069816
AID01105,Fast Lane,73.66828759986106
AID01105,Slow Lane,69.45883987495658
AID01106,Fast Lane,53.09725599166377
AID01106,Slow Lane,48.386245224036124
AID01107,Fast Lane,62.31434525877041
AID01107,Slow Lane,54.09308787773532
AID01108,Fast Lane,67.31469260159778
AID01108,Slow Lane,66.2351510941299
AID01109,Fast Lane,53.54880166724557
AID01109,Middle Lane,52.44008336227857
AID01109,Slow Lane,48.733240708579366
AID01110,Fast Lane,49.45274496177901
AID01110,Middle Lane,50.38290479499653
AID01110,Slow Lane,49.793606671299514
AID01111,Fast Lane,62.15734630079889
AID01111,Middle Lane 1,52.585620006946854
AID01111,Middle Lane 2,57.376172282042376
AID01111,Slow Lane,45.839527613754775
AID01112,Fast Lane,56.633553317124004
AID01112,Middle Lane 1,47.856200069468564
AID01112,Middle Lane 2,56.670024313997914
AID01112,Slow Lane,38.973254602292464
AID01113,Fast Lane,72.68878082667592
AID01113,Middle Lane,66.50538381382424
AID01113,Slow Lane,65.46127127474817
AID01114,Fast Lane,67.49010072941994
AID01114,Middle Lane,61.53594998263286
AID01114,Slow Lane,57.869051754081276
AID01115,Fast Lane,65.54914901007294
AID01115,Middle Lane,61.702674539770754
AID01115,Slow Lane,53.81590830149357
AID01117,Fast Lane,61.96387634595346
AID01117,Middle Lane 1,47.76415422021535
AID01117,Middle Lane 2,58.53317124001389
AID01117,Slow Lane,45.975338659256686
AID01118,Fast Lane,61.10072941993748
AID01118,Middle Lane,54.970128516846124
AID01118,Slow Lane,46.746439736019454
AID01120,Fast Lane,59.57033692254255
AID01120,Middle Lane,56.464744703021886
AID01120,Slow Lane,44.86002084056964
AID01121,Fast Lane,64.89753386592567
AID01121,Slow Lane,61.39840222299409
AID01122,Fast Lane,62.97394928794721
AID01122,Slow Lane,60.945814518930185
AID01123,Fast Lane,45.90552275095519
AID01123,Slow Lane,45.911774921847865
AID01124,Fast Lane,71.55956929489406
AID01124,Slow Lane,51.42028482111844
AID01125,Fast Lane,79.70996873914554
AID01125,Slow Lane,75.2104897533866
AID01126,Fast Lane,80.18895449808961
AID01126,Slow Lane,74.14171587356721
AID01127,Fast Lane,79.06182702327197
AID01127,Slow Lane,73.67176102813477
AID01128,Fast Lane,76.02048611111111
AID01128,Slow Lane,72.09236111111112
AID01129,Fast Lane,74.7294199374783
AID01129,Slow Lane,71.30600903091351
AID01130,Fast Lane,80.990621743661
AID01130,Middle Lane 1,78.42862104897534
AID01130,Middle Lane 2,75.87947203890239
AID01130,Slow Lane,76.57902049322682
AID01131,Fast Lane,83.57624175060785
AID01131,Slow Lane,80.35290031260854
AID01132,Fast Lane,85.4810698159083
AID01132,Middle Lane,78.1868704411254
AID01132,Slow Lane,75.51615144147273
AID01133,Fast Lane,83.71066342480027
AID01133,Slow Lane,74.81278221604724
AID01134,Fast Lane,81.41272600834492
AID01134,Slow Lane,79.38560500695411
AID01135,Fast Lane,80.33970128516846
AID01135,Slow Lane,87.27579020493226
AID01136,Fast Lane,79.89788120875303
AID01136,Slow Lane,79.33761722820424
AID01201,Fast Lane,63.08478109798471
AID01201,Slow Lane,50.10910354412787
AID01202,Fast Lane,58.823202500868355
AID01202,Slow Lane,54.27092740534908
AID01203,Fast Lane,63.45432441820076
AID01203,Slow Lane,61.22542549496353
AID01204,Fast Lane,36.63576388888889
AID01204,Middle Lane,39.79270833333333
AID01204,Slow Lane,42.30451388888889
AID01206,Fast Lane,51.800277874261894
AID01206,Slow Lane,49.58249392150052
AID01207,Fast Lane,62.342480027787424
AID01207,Middle Lane 1,51.572420979506774
AID01207,Middle Lane 2,61.95831886071553
AID01207,Slow Lane,47.62834317471344
AID01208,Fast Lane,62.15560958666204
AID01208,Slow Lane,58.60680791941646
AID01209,Fast Lane,71.27354883559263
AID01209,Middle Lane,67.97810218978103
AID01209,Slow Lane,53.11018421967327
AID01210,Fast Lane,64.8475164987843
AID01210,Middle Lane,64.13893713094825
AID01210,Slow Lane,60.878777353247656
AID01211,Fast Lane,67.49079541507467
AID01211,Middle Lane,67.00903091351164
AID01211,Slow Lane,61.19833275442862
AID01212,Fast Lane,78.40882250781522
AID01212,Middle Lane,71.69746439736019
AID01212,Slow Lane,70.85585272664119
AID01213,Fast Lane,41.026745397707536
AID01213,Middle Lane 1,40.27092740534908
AID01213,Middle Lane 2,40.87808266759291
AID01213,Slow Lane,43.42306356373741
AID01214,Fast Lane,48.910732893365754
AID01214,Middle Lane,40.3841611670719
AID01214,Slow Lane,39.525182354984366
AID01215,Fast Lane,69.96075026050713
AID01215,Slow Lane,63.735324765543595
AID01216,Fast Lane,69.81243487321987
AID01216,Slow Lane,68.45258770406392
AID01217,Fast Lane,67.05939562348037
AID01217,Middle Lane 1,67.78568947551233
AID01217,Middle Lane 2,66.87426189649183
AID01217,Slow Lane,74.37200416811393
AID01218,Fast Lane,61.1785342132685
AID01218,Middle Lane 2,59.604029176797496
AID01219,Fast Lane,68.32511288641889
AID01219,Slow Lane,63.72073636679403
AID01220,Fast Lane,67.79020493226815
AID01220,Slow Lane,68.94755123306703
AID01221,Fast Lane,52.76554359152483
AID01221,Middle Lane,47.659951372004166
AID01221,Slow Lane,42.90969086488364
AID01222,Fast Lane,71.85793678360542
AID01222,Middle Lane,66.84195901354637
AID01222,Slow Lane,56.224036123654045
AID01223,Fast Lane,71.79993053143453
AID01223,Middle Lane,67.54046543938868
AID01223,Slow Lane,62.42896839180271
AID02104,Fast Lane,80.65104166666667
AID02104,Slow Lane,74.32083333333334
AID02105,Fast Lane,72.53733935394234
AID02105,Slow Lane,68.1962486974644
AID02106,Fast Lane,75.7707537339354
AID02106,Middle Lane,71.61618617575547
AID02106,Slow Lane,71.86662035428968
AID02107,Fast Lane,82.73497742271623
AID02107,Middle Lane,79.307398402223
AID02107,Slow Lane,79.0343869399097
AID02108,Fast Lane,90.41472733588051
AID02108,Middle Lane,82.4018756512678
AID02108,Slow Lane,75.24557137895103
AID02109,Fast Lane,94.7836054185481
AID02109,Middle Lane,87.15387287252518
AID02109,Slow Lane,80.16846127127475
AID02110,Fast Lane,95.00243139979159
AID02110,Middle Lane,86.29628343174713
AID02110,Slow Lane,81.99444251476207
AID02111,Fast Lane,92.41333796457103
AID02111,Middle Lane,80.88954498089615
AID02111,Slow Lane,75.28100034734283
AID02112,Fast Lane,90.68113928447377
AID02112,Slow Lane,82.3192080583536
AID02113,Fast Lane,86.15908301493575
AID02113,Slow Lane,78.47585967349774
AID02114,Fast Lane,79.66863494268843
AID02114,Slow Lane,74.69190691212226
AID02115,Fast Lane,74.71344216741925
AID02115,Slow Lane,67.27787426189649
AID02116,Fast Lane,71.39666550885724
AID02116,Middle Lane,67.43278916290379
AID02117,Fast Lane,80.27613754775963
AID02117,Slow Lane,78.54741229593608
AID02118,Fast Lane,66.18936761640028
AID02118,Middle Lane 1,67.58512856150104
AID02118,Middle Lane 2,64.46038915913829
AID02118,Middle Lane 3,64.6445448227936
AID02118,Slow Lane,67.71577484364141
AID02119,Fast Lane,87.47238624522403
AID02119,Slow Lane,79.22716220910038
AID02120,Fast Lane,93.7884682181313
AID02120,Middle Lane 1,83.92914206321639
AID02120,Middle Lane 2,88.9645710316082
AID02120,Slow Lane,78.88676623827718
AID02121,Fast Lane,88.67106634248003
AID02121,Middle Lane,83.52448766932963
AID02121,Slow Lane,79.14206321639458
AID02122,Fast Lane,94.80340395970823
AID02122,Middle Lane,88.18513372698854
AID02122,Slow Lane,83.74122959360889
AID02123,Fast Lane,95.38776928422516
AID02123,Middle Lane,86.06497567755386
AID02123,Slow Lane,82.35371785962474
AID02124,Fast Lane,82.5105939562348
AID02124,Slow Lane,73.41194859326156
AID02125,Fast Lane,74.0649531087183
AID02125,Slow Lane,66.66724557137896
AID02126,Fast Lane,83.71264767199445
AID02126,Slow Lane,74.35371785962474
AID02127,Fast Lane,76.88946819603754
AID02127,Slow Lane,72.55370177267987
AID02201,Fast Lane,77.1820076415422
AID02201,Slow Lane,73.2941993747829
AID02202,Fast Lane,79.00416811392844
AID02202,Slow Lane,75.26675929142063
AID02203,Fast Lane,71.36540465439388
AID02203,Slow Lane,67.1146231330323
AID02204,Fast Lane,81.35637374088225
AID02204,Slow Lane,72.40743313650573
AID02205,Fast Lane,91.40118096561307
AID02205,Slow Lane,82.76450156304273
AID02206,Fast Lane,91.55192775269191
AID02206,Slow Lane,82.95067731851337
AID02207,Fast Lane,84.16220910038207
AID02207,Middle Lane,76.38902396665509
AID02207,Slow Lane,72.0354289683918
AID02208,Fast Lane,88.534213268496
AID02208,Middle Lane,79.27822160472387
AID02208,Slow Lane,73.66481417158735
AID02209,Fast Lane,97.72048611111111
AID02209,Middle Lane,87.865625
AID02209,Slow Lane,80.20451388888888
AID02210,Fast Lane,93.22994095171934
AID02210,Middle Lane,86.45015630427231
AID02210,Slow Lane,80.39076068079194
AID02211,Fast Lane,93.58353594998263
AID02211,Middle Lane,84.02466134074331
AID02211,Slow Lane,76.11670718999653
AID02212,Fast Lane,80.02570336922543
AID02212,Middle Lane,72.02292462660645
AID02212,Slow Lane,64.66064605765891
AID02214,Fast Lane,81.1913858978812
AID02214,Middle Lane 1,72.56200069468565
AID02214,Middle Lane 2,74.25668634942689
AID02214,Slow Lane,70.08197290725947
AID02215,Fast Lane,56.29246266064606
AID02215,Slow Lane,80.91698506425843
AID03101,Fast Lane,71.71552622438347
AID03101,Middle Lane,66.93400486279958
AID03101,Slow Lane,66.83014935741576
AID03102,Fast Lane,51.65809589993051
AID03102,Slow Lane,48.73071577484364
AID03103,Fast Lane,80.95866620354289
AID03103,Slow Lane,75.86557832580758
AID03104,Fast Lane,47.21778395276137
AID03106,Fast Lane,109.65960402917679
AID03106,Middle Lane,101.74435567905523
AID03106,Slow Lane,93.03716568252865
AID03107,Fast Lane,97.98992705800626
AID03107,Middle Lane,88.6561306009031
AID03107,Slow Lane,83.98714831538729
AID03108,Fast Lane,102.56616880861411
AID03108,Middle Lane,95.04828065300451
AID03108,Slow Lane,86.51719346995485
AID03109,Fast Lane,104.93469954845432
AID03109,Middle Lane,93.62104897533865
AID03109,Slow Lane,86.62973254602292
AID03110,Fast Lane,108.6714136853074
AID03110,Middle Lane,100.53872872525183
AID03110,Slow Lane,91.42271622091003
AID03111,Fast Lane,103.29166666666667
AID03111,Middle Lane,94.12638888888888
AID03111,Slow Lane,87.67604166666666
AID03112,Fast Lane,106.05281445448227
