detectorID,laneType,speed
AID01101,Fast Lane,69.226893676164
AID01101,Middle Lane,60.63690062543433
AID01101,Slow Lane,54.865184155663655
AID01102,Fast Lane,75.12026416405979
AID01102,Middle Lane,69.14042405283281
AID01102,Slow Lane,67.32360097323601
AID01103,Fast Lane,65.36587908269631
AID01103,Middle Lane,63.02015288394718
AID01103,Slow Lane,52.06358582348853
AID01104,Fast Lane,63.542043085476024
AID01104,Slow Lane,61.88742182070882
AID01105,Fast Lane,70.88464211257818
AID01105,Slow Lane,69.12960389159139
AID01106,Fast Lane,53.22550382209868
AID01106,Slow Lane,49.471160528144544
AID01107,Fast Lane,62.21021542738013
AID01107,Slow Lane,54.165740097289785
AID01108,Fast Lane,68.76546212647672
AID01108,Slow Lane,68.90271021542738
AID01109,Fast Lane,60.545170257123004
AID01109,Middle Lane,56.813064628214036
AID01109,Slow Lane,51.88429464906185
AID01110,Fast Lane,53.958999305072965
AID01110,Middle Lane,52.87526059763725
AID01110,Slow Lane,53.250521195274494
AID01111,Fast Lane,62.161570535093816
AID01111,Middle Lane 1,52.56184850590688
AID01111,Middle Lane 2,58.52293259207783
AID01111,Slow Lane,46.988881167477416
AID01112,Fast Lane,56.7460041695622
AID01112,Middle Lane 1,48.8769979152189
AID01112,Middle Lane 2,57.29291174426685
AID01112,Slow Lane,38.69145239749826
AID01113,Fast Lane,72.87456567060458
AID01113,Middle Lane,67.02883947185545
AID01113,Slow Lane,65.60840861709521
AID01114,Fast Lane,67.31688672689367
AID01114,Middle Lane,61.892286309937454
AID01114,Slow Lane,58.65809589993051
AID01115,Fast Lane,65.22411396803335
AID01115,Middle Lane,61.10528144544823
AID01115,Slow Lane,53.997915218902016
AID01116,Fast Lane,66.70743571924947
AID01116,Slow Lane,64.11917998610146
AID01117,Fast Lane,63.52624261383385
AID01117,Middle Lane 1,48.599235314563785
AID01117,Middle Lane 2,59.23114355231144
AID01117,Slow Lane,47.685783802572125
AID01118,Fast Lane,61.01945795691452
AID01118,Middle Lane,54.17824878387769
AID01118,Slow Lane,46.636553161918
AID01120,Fast Lane,58.96038915913829
AID01120,Middle Lane,56.10145934676859
AID01120,Slow Lane,43.46525364836692
AID01121,Fast Lane,64.4694232105629
AID01121,Slow Lane,61.296038915913826
AID01122,Fast Lane,63.554204308547604
AID01122,Slow Lane,60.70743571924948
AID01123,Fast Lane,47.78978457261987
AID01123,Slow Lane,47.48366921473245
AID01124,Fast Lane,72.29544664581161
AID01124,Slow Lane,51.2252346193952
AID01125,Fast Lane,80.02606882168926
AID01125,Slow Lane,75.50399721932568
