detectorID,laneType,speed
AID01101,Fast Lane,68.91041666666666
AID01101,Middle Lane,60.20763888888889
AID01101,Slow Lane,54.31666666666667
AID01102,Fast Lane,72.81261261261261
AID01102,Middle Lane,67.43423423423424
AID01102,Slow Lane,62.96036036036036
AID01103,Fast Lane,62.721722113502935
AID01103,Middle Lane,61.234833659491194
AID01103,Slow Lane,50.47945205479452
AID01104,Fast Lane,62.5816364309515
AID01104,Slow Lane,60.20140688633839
AID01105,Fast Lane,65.5600539811066
AID01105,Slow Lane,62.89158794421952
AID01106,Fast Lane,48.15625
AID01106,Slow Lane,46.864583333333336
AID01107,Fast Lane,56.10069444444444
AID01107,Slow Lane,50.67534722222222
AID01108,Fast Lane,49.353125
AID01108,Slow Lane,51.209375
AID01109,Fast Lane,44.82534722222222
AID01109,Middle Lane,44.184375
AID01109,Slow Lane,47.16979166666667
AID01110,Fast Lane,40.93074074074074
AID01110,Middle Lane,43.41074074074074
AID01110,Slow Lane,48.267037037037035
AID01111,Fast Lane,56.24922805469784
AID01111,Middle Lane 1,44.81958535509484
AID01111,Middle Lane 2,57.78297309219232
AID01111,Slow Lane,40.25805028672254
AID01112,Fast Lane,56.90409725348942
AID01112,Middle Lane 1,45.04367402071139
AID01112,Middle Lane 2,56.9828905898244
AID01112,Slow Lane,34.94416929311121
AID01113,Fast Lane,69.89895833333334
AID01113,Middle Lane,63.73298611111111
AID01113,Slow Lane,61.251041666666666
AID01114,Fast Lane,66.82961460446248
AID01114,Middle Lane,60.99188640973631
AID01114,Slow Lane,58.494929006085194
AID01115,Fast Lane,61.84444444444444
AID01115,Middle Lane,57.25277777777778
AID01115,Slow Lane,48.48923611111111
AID01116,Fast Lane,56.502640845070424
AID01116,Slow Lane,55.79005281690141
AID01117,Fast Lane,52.9125
AID01117,Middle Lane 1,41.26909722222222
AID01117,Middle Lane 2,46.42118055555556
AID01117,Slow Lane,44.34097222222222
AID01118,Fast Lane,44.404513888888886
AID01118,Middle Lane,38.446875
AID01118,Slow Lane,40.60138888888889
AID01120,Fast Lane,56.69444444444444
AID01120,Middle Lane,54.75798611111111
AID01120,Slow Lane,39.73229166666667
AID01121,Fast Lane,57.745656706045864
AID01121,Slow Lane,57.18902015288395
AID01122,Fast Lane,58.18611111111111
AID01122,Slow Lane,55.66701388888889
AID01123,Fast Lane,42.36535918907008
AID01123,Slow Lane,40.46496253856324
AID01124,Fast Lane,69.78229166666667
AID01124,Slow Lane,49.86944444444445
AID01125,Fast Lane,79.68527690229627
AID01125,Slow Lane,74.16434038721297
AID01126,Fast Lane,74.85381944444444
AID01126,Slow Lane,68.22743055555556
AID01127,Fast Lane,77.9801412180053
AID01127,Slow Lane,73.13945278022948
AID01128,Fast Lane,76.07395833333334
AID01128,Slow Lane,71.70902777777778
AID01129,Fast Lane,70.18444444444444
AID01129,Slow Lane,68.31222222222222
AID01130,Fast Lane,76.86909722222222
AID01130,Middle Lane 1,74.81736111111111
AID01130,Middle Lane 2,73.85
AID01130,Slow Lane,74.84201388888889
AID01131,Fast Lane,81.24131944444444
AID01131,Slow Lane,77.83784722222222
AID01132,Fast Lane,82.30911732655285
AID01132,Middle Lane,74.24954594987287
AID01132,Slow Lane,73.48637849618598
AID01133,Fast Lane,80.44340277777778
AID01133,Slow Lane,72.48159722222222
AID01134,Fast Lane,79.86216498433693
AID01134,Slow Lane,78.30177514792899
AID01135,Fast Lane,77.93333333333334
