detectorID,laneType,speed,totalOccupancy,totalVolume
AID01101,Fast Lane,69.65833333333333,44,177
AID01101,Middle Lane,69.225,280,294
AID01101,Slow Lane,55.458333333333336,106,123
AID01102,Fast Lane,78.06666666666666,46,153
AID01102,Middle Lane,70.775,146,283
AID01102,Slow Lane,68.525,49,160
AID01103,Fast Lane,67.7,129,297
AID01103,Middle Lane,73.03333333333333,220,392
AID01103,Slow Lane,51.041666666666664,170,144
AID01104,Fast Lane,74.74166666666666,113,267
AID01104,Slow Lane,72.425,104,259
AID01105,Fast Lane,86.35,67,271
AID01105,Slow Lane,78.61666666666666,103,300
AID01106,Fast Lane,58.3,249,419
AID01106,Slow Lane,50.825,241,235
AID01107,Fast Lane,64.25833333333334,232,442
AID01107,Slow Lane,59.583333333333336,273,214
AID01108,Fast Lane,78.59166666666667,217,474
AID01108,Slow Lane,74.475,82,155
AID01109,Fast Lane,73.43333333333334,269,474
AID01109,Middle Lane,63.416666666666664,210,286
AID01109,Slow Lane,56.083333333333336,304,370
AID01110,Fast Lane,68.45,199,440
AID01110,Middle Lane,62.083333333333336,362,642
AID01110,Slow Lane,59.208333333333336,541,528
AID01111,Fast Lane,68.85833333333333,703,1158
AID01111,Middle Lane 1,61.38333333333333,510,643
AID01111,Middle Lane 2,61.708333333333336,452,511
AID01111,Slow Lane,55.641666666666666,372,520
AID01112,Fast Lane,65.8,646,911
AID01112,Middle Lane 1,53.325,320,522
AID01112,Middle Lane 2,64.94166666666666,518,795
AID01112,Slow Lane,52.625,443,698
AID01113,Fast Lane,69.125,336,621
AID01113,Middle Lane,70.95,524,622
AID01113,Slow Lane,65.74166666666666,134,176
AID01114,Fast Lane,75.18333333333334,287,553
AID01114,Middle Lane,69.24166666666666,289,566
AID01114,Slow Lane,60.06666666666667,168,232
AID01115,Fast Lane,66.475,524,594
AID01115,Middle Lane,59.525,313,387
AID01115,Slow Lane,51.791666666666664,309,340
AID01116,Fast Lane,70.79166666666667,282,571
AID01116,Slow Lane,68.375,231,365
AID01117,Fast Lane,62.85,308,520
AID01117,Middle Lane 1,52.68333333333333,149,228
AID01117,Middle Lane 2,66.18333333333334,574,783
AID01117,Slow Lane,50.516666666666666,82,123
AID01118,Fast Lane,68.05833333333334,184,430
AID01118,Middle Lane,60.13333333333333,538,820
AID01118,Slow Lane,48.74166666666667,129,206
AID01119,Fast Lane,52.34166666666667,179,250
AID01119,Middle Lane,47.983333333333334,1081,871
AID01119,Slow Lane,46.625,736,463
AID01120,Fast Lane,61.55833333333333,541,697
AID01120,Middle Lane,61.05,374,501
AID01120,Slow Lane,46.90833333333333,409,269
AID01121,Fast Lane,74.79166666666667,458,778
AID01121,Slow Lane,68.825,261,413
AID01122,Fast Lane,75.96666666666667,506,821
AID01122,Slow Lane,70.49166666666666,157,315
AID01123,Fast Lane,47.94166666666667,729,1138
AID01123,Slow Lane,43.44166666666667,605,657
AID01124,Fast Lane,86.18333333333334,1051,980
AID01124,Slow Lane,66.8,595,760
AID01125,Fast Lane,79.76666666666667,525,1001
AID01125,Slow Lane,74.51666666666667,345,502
AID01126,Fast Lane,86.525,502,1058
AID01126,Slow Lane,82.4,356,799
AID01127,Fast Lane,91.9,906,1062
AID01127,Slow Lane,86.35,739,824
AID01128,Fast Lane,93.39166666666667,390,924
AID01128,Slow Lane,87.31666666666666,378,797
AID01129,Fast Lane,77.41666666666667,545,736
AID01129,Slow Lane,73.20833333333333,684,823
AID01131,Fast Lane,94.33333333333333,249,489
AID01131,Slow Lane,91.68333333333334,269,487
AID01132,Fast Lane,96.08333333333333,265,481
AID01132,Middle Lane,87.60833333333333,332,520
AID01132,Slow Lane,81.13333333333334,72,126
AID01133,Fast Lane,93.30833333333334,197,473
AID01133,Slow Lane,81.34166666666667,239,444
AID01134,Fast Lane,76.89166666666667,266,533
AID01134,Slow Lane,77.3,266,388
AID01135,Fast Lane,82.85833333333333,253,424
AID01135,Slow Lane,94.40833333333333,318,569
AID01136,Fast Lane,81.79166666666667,550,699
AID01136,Slow Lane,83.7,348,432
AID01201,Fast Lane,63.7,263,448
AID01201,Slow Lane,49.65,948,763
AID01202,Fast Lane,61.6,339,464
AID01202,Slow Lane,55.016666666666666,170,221
AID01203,Fast Lane,67.075,299,439
AID01203,Slow Lane,63.083333333333336,247,341
AID01204,Fast Lane,38.63333333333333,454,399
AID01204,Middle Lane,41.94166666666667,369,354
AID01204,Slow Lane,43.85,228,217
AID01205,Fast Lane,44.166666666666664,506,501
AID01205,Middle Lane,44.69166666666667,412,416
AID01205,Slow Lane,45.78333333333333,224,150
AID01206,Fast Lane,51.483333333333334,527,663
AID01206,Slow Lane,48.333333333333336,406,484
AID01207,Fast Lane,61.88333333333333,263,438
AID01207,Middle Lane 1,53.016666666666666,259,328
AID01207,Middle Lane 2,65.70833333333333,315,503
AID01207,Slow Lane,50.9,72,84
AID01208,Fast Lane,69.825,218,445
AID01208,Slow Lane,63.891666666666666,355,515
AID01209,Fast Lane,75.46666666666667,138,401
AID01209,Middle Lane,69.30833333333334,188,473
AID01209,Slow Lane,53.875,219,278
AID01210,Fast Lane,63.7,351,453
AID01210,Middle Lane,62.35,384,467
AID01210,Slow Lane,58.15833333333333,211,241
AID01211,Fast Lane,71.46666666666667,232,476
AID01211,Middle Lane,68.875,272,383
AID01211,Slow Lane,61.333333333333336,188,242
AID01212,Fast Lane,77.80833333333334,311,290
AID01212,Middle Lane,68.475,334,385
AID01212,Slow Lane,75.125,153,236
AID01213,Fast Lane,62.516666666666666,278,491
AID01213,Middle Lane 1,60.05833333333333,368,583
AID01213,Middle Lane 2,63.43333333333333,337,637
AID01213,Slow Lane,58.75833333333333,229,361
AID01214,Fast Lane,50.625,270,447
AID01214,Middle Lane,49.30833333333333,715,664
AID01214,Slow Lane,47.56666666666667,580,494
AID01215,Fast Lane,82.36666666666666,232,514
AID01215,Slow Lane,72.49166666666666,384,684
AID01216,Fast Lane,79.49166666666666,223,374
AID01216,Slow Lane,84.9,238,385
AID01217,Fast Lane,74.00833333333334,199,398
AID01217,Middle Lane 1,75.475,163,127
AID01217,Middle Lane 2,76.46666666666667,242,335
AID01217,Slow Lane,84.625,54,156
AID01218,Fast Lane,56.56666666666667,397,504
AID01218,Middle Lane 2,54.475,364,285
AID01219,Fast Lane,82.06666666666666,145,443
AID01219,Slow Lane,74.10833333333333,273,418
AID01220,Fast Lane,71.58333333333333,110,346
AID01220,Slow Lane,80.2,156,463
AID01221,Fast Lane,68.35,119,299
AID01221,Middle Lane,57.35,366,366
AID01221,Slow Lane,50.0,612,419
AID01222,Fast Lane,75.21666666666667,49,213
AID01222,Middle Lane,70.50833333333334,159,387
AID01222,Slow Lane,57.11666666666667,338,219
AID01223,Fast Lane,75.09166666666667,57,189
AID01223,Middle Lane,70.94166666666666,137,297
AID01223,Slow Lane,62.375,114,77
AID02104,Fast Lane,84.05,32,108
AID02104,Slow Lane,80.625,60,141
AID02105,Fast Lane,67.4,26,82
AID02105,Slow Lane,65.275,103,171
AID02106,Fast Lane,82.0,6,84
AID02106,Middle Lane,80.49166666666666,92,198
AID02106,Slow Lane,84.73333333333333,593,949
AID02107,Fast Lane,93.975,103,287
AID02107,Middle Lane,87.75,276,615
AID02107,Slow Lane,84.775,215,401
AID02108,Fast Lane,104.25833333333334,153,368
AID02108,Middle Lane,92.70833333333333,373,762
AID02108,Slow Lane,84.125,277,587
AID02109,Fast Lane,111.89166666666667,144,303
AID02109,Middle Lane,99.18333333333334,370,706
AID02109,Slow Lane,89.25833333333334,498,569
AID02110,Fast Lane,115.66666666666667,133,292
AID02110,Middle Lane,99.8,321,658
AID02110,Slow Lane,89.45,483,598
AID02111,Fast Lane,106.13333333333334,150,295
AID02111,Middle Lane,92.88333333333334,253,561
AID02111,Slow Lane,86.98333333333333,414,773
AID02112,Fast Lane,90.875,126,256
AID02112,Slow Lane,83.25,285,501
AID02113,Fast Lane,103.05833333333334,49,284
AID02113,Slow Lane,89.61666666666666,161,479
AID02114,Fast Lane,92.25,119,304
AID02114,Slow Lane,84.88333333333334,185,436
AID02115,Fast Lane,89.7,91,236
AID02115,Slow Lane,78.10833333333333,265,551
AID02116,Fast Lane,83.55,38,227
AID02116,Middle Lane,74.45,85,168
AID02117,Fast Lane,99.20833333333333,85,370
AID02117,Slow Lane,88.00833333333334,80,251
AID02118,Fast Lane,80.08333333333333,307,557
AID02118,Middle Lane 1,68.95833333333333,8,31
AID02118,Middle Lane 2,69.86666666666666,123,164
AID02118,Middle Lane 3,74.46666666666667,181,285
AID02118,Slow Lane,69.54166666666667,27,24
AID02119,Fast Lane,89.78333333333333,235,413
AID02119,Slow Lane,80.13333333333334,255,322
AID02120,Fast Lane,108.825,134,346
AID02120,Middle Lane 1,98.25,209,496
AID02120,Middle Lane 2,99.94166666666666,261,554
AID02120,Slow Lane,87.05,25,123
AID02121,Fast Lane,94.4,139,316
AID02121,Middle Lane,87.91666666666667,368,544
AID02121,Slow Lane,85.35833333333333,309,467
AID02122,Fast Lane,97.28333333333333,97,323
AID02122,Middle Lane,91.68333333333334,289,503
AID02122,Slow Lane,87.5,343,541
AID02123,Fast Lane,109.81666666666666,87,368
AID02123,Middle Lane,100.05833333333334,198,463
AID02123,Slow Lane,95.45,348,827
AID02124,Fast Lane,83.95,145,425
AID02124,Slow Lane,70.25,209,356
AID02125,Fast Lane,89.80833333333334,237,520
AID02125,Slow Lane,75.725,230,315
AID02126,Fast Lane,100.55,451,692
AID02126,Slow Lane,87.38333333333334,644,701
AID02127,Fast Lane,84.26666666666667,301,592
AID02127,Slow Lane,77.45,228,315
AID02201,Fast Lane,83.95833333333333,190,339
AID02201,Slow Lane,79.99166666666666,218,347
AID02202,Fast Lane,90.40833333333333,110,286
AID02202,Slow Lane,87.89166666666667,154,263
AID02203,Fast Lane,75.78333333333333,187,287
AID02203,Slow Lane,68.8,110,183
AID02204,Fast Lane,82.5,268,526
AID02204,Slow Lane,73.83333333333333,353,533
AID02205,Fast Lane,104.15833333333333,186,477
AID02205,Slow Lane,94.91666666666667,256,555
AID02206,Fast Lane,109.43333333333334,186,441
AID02206,Slow Lane,94.41666666666667,305,550
AID02207,Fast Lane,86.83783783783784,321,439
AID02207,Middle Lane,77.64864864864865,423,613
AID02207,Slow Lane,72.26126126126127,267,335
AID02208,Fast Lane,106.975,148,640
AID02208,Middle Lane,90.85833333333333,264,874
AID02208,Slow Lane,83.05,199,506
AID02209,Fast Lane,113.76666666666667,224,650
AID02209,Middle Lane,97.56666666666666,334,900
AID02209,Slow Lane,90.21666666666667,212,584
AID02210,Fast Lane,104.975,113,580
AID02210,Middle Lane,87.55,235,836
AID02210,Slow Lane,78.775,251,525
AID02211,Fast Lane,98.33333333333333,206,551
AID02211,Middle Lane,81.5,350,834
AID02211,Slow Lane,74.275,267,643
AID02212,Fast Lane,93.85833333333333,281,491
AID02212,Middle Lane,80.95833333333333,660,994
AID02212,Slow Lane,72.68333333333334,236,310
