detectorID,laneType,speed,totalOccupancy,totalVolume
AID01101,Fast Lane,70.96666666666667,14,44
AID01101,Middle Lane,71.49166666666666,92,119
AID01101,Slow Lane,63.833333333333336,43,57
AID01102,Fast Lane,73.78333333333333,6,29
AID01102,Middle Lane,70.225,90,132
AID01102,Slow Lane,69.71666666666667,10,83
AID01103,Fast Lane,55.21666666666667,14,53
AID01103,Middle Lane,69.85,86,229
AID01103,Slow Lane,55.975,107,118
AID01104,Fast Lane,62.59166666666667,25,74
AID01104,Slow Lane,70.15833333333333,60,178
AID01105,Fast Lane,67.36666666666666,13,77
AID01105,Slow Lane,75.48333333333333,49,159
AID01106,Fast Lane,56.358333333333334,75,169
AID01106,Slow Lane,53.6,122,154
AID01107,Fast Lane,64.43333333333334,77,185
AID01107,Slow Lane,60.166666666666664,126,123
AID01108,Fast Lane,76.24166666666666,79,172
AID01108,Slow Lane,74.60833333333333,22,63
AID01109,Fast Lane,74.4,102,166
AID01109,Middle Lane,65.35833333333333,41,105
AID01109,Slow Lane,62.8,79,131
AID01110,Fast Lane,71.7,74,157
AID01110,Middle Lane,68.40833333333333,130,221
AID01110,Slow Lane,62.175,180,179
AID01111,Fast Lane,75.53333333333333,241,523
AID01111,Middle Lane 1,68.60833333333333,135,323
AID01111,Middle Lane 2,71.05833333333334,126,228
AID01111,Slow Lane,58.2,162,261
AID01112,Fast Lane,70.44166666666666,178,391
AID01112,Middle Lane 1,57.28333333333333,172,321
AID01112,Middle Lane 2,67.01666666666667,172,348
AID01112,Slow Lane,59.025,208,375
AID01113,Fast Lane,70.38333333333334,96,227
AID01113,Middle Lane,73.48333333333333,290,334
AID01113,Slow Lane,68.18333333333334,33,68
AID01114,Fast Lane,76.00833333333334,61,197
AID01114,Middle Lane,71.55833333333334,101,244
AID01114,Slow Lane,66.85,47,96
AID01115,Fast Lane,70.38333333333334,162,222
AID01115,Middle Lane,62.708333333333336,161,191
AID01115,Slow Lane,57.65,113,144
AID01116,Fast Lane,71.33333333333333,66,201
AID01116,Slow Lane,70.18333333333334,124,201
AID01117,Fast Lane,65.28333333333333,138,243
AID01117,Middle Lane 1,51.525,49,85
AID01117,Middle Lane 2,69.24166666666666,283,446
AID01117,Slow Lane,52.141666666666666,9,53
AID01118,Fast Lane,71.625,29,148
AID01118,Middle Lane,69.075,207,469
AID01118,Slow Lane,49.666666666666664,32,91
AID01119,Fast Lane,52.141666666666666,27,53
AID01119,Middle Lane,50.2,475,475
AID01119,Slow Lane,52.43333333333333,290,225
AID01120,Fast Lane,62.575,242,330
AID01120,Middle Lane,62.9,275,319
AID01120,Slow Lane,52.675,180,173
AID01121,Fast Lane,72.69166666666666,210,414
AID01121,Slow Lane,65.25833333333334,109,204
AID01122,Fast Lane,68.76666666666667,230,405
AID01122,Slow Lane,69.325,69,198
AID01123,Fast Lane,52.25833333333333,247,550
AID01123,Slow Lane,47.041666666666664,243,375
AID01124,Fast Lane,91.625,333,425
AID01124,Slow Lane,63.208333333333336,251,473
AID01125,Fast Lane,82.475,130,397
AID01125,Slow Lane,77.19166666666666,155,274
AID01126,Fast Lane,91.925,91,372
AID01126,Slow Lane,84.58333333333333,123,469
AID01127,Fast Lane,94.69166666666666,283,403
AID01127,Slow Lane,91.45,383,496
AID01128,Fast Lane,85.25833333333334,68,332
AID01128,Slow Lane,86.95,184,424
AID01129,Fast Lane,72.39166666666667,140,290
AID01129,Slow Lane,72.55,300,446
AID01131,Fast Lane,82.64166666666667,32,156
AID01131,Slow Lane,93.04166666666667,106,263
AID01132,Fast Lane,94.125,51,182
AID01132,Middle Lane,87.56666666666666,132,264
AID01132,Slow Lane,81.96666666666667,21,53
AID01133,Fast Lane,75.69166666666666,36,179
AID01133,Slow Lane,73.35,91,218
AID01134,Fast Lane,77.62037037037037,42,186
AID01134,Slow Lane,80.97222222222223,93,161
