detectorID,laneType,speed,totalOccupancy,totalVolume
AID01101,Fast Lane,76.73333333333333,136,295
AID01101,Middle Lane,65.39166666666667,439,405
AID01101,Slow Lane,54.833333333333336,228,231
AID01102,Fast Lane,76.71666666666667,129,245
AID01102,Middle Lane,67.45833333333333,361,460
AID01102,Slow Lane,65.46666666666667,146,245
AID01103,Fast Lane,79.90833333333333,299,493
AID01103,Middle Lane,71.86666666666666,529,717
AID01103,Slow Lane,59.641666666666666,268,184
AID01104,Fast Lane,76.84166666666667,330,493
AID01104,Slow Lane,68.34166666666667,329,437
AID01105,Fast Lane,81.21666666666667,224,483
AID01105,Slow Lane,77.69166666666666,256,472
AID01106,Fast Lane,53.208333333333336,527,704
AID01106,Slow Lane,47.03333333333333,493,335
AID01107,Fast Lane,65.76666666666667,585,785
AID01107,Slow Lane,54.99166666666667,455,305
AID01108,Fast Lane,77.475,467,712
AID01108,Slow Lane,74.53333333333333,186,319
AID01109,Fast Lane,68.14166666666667,553,687
AID01109,Middle Lane,61.15833333333333,346,374
AID01109,Slow Lane,52.5,822,861
AID01110,Fast Lane,59.43333333333333,650,793
AID01110,Middle Lane,53.391666666666666,1018,1082
AID01110,Slow Lane,56.44166666666667,769,755
AID01111,Fast Lane,68.00833333333334,904,1252
AID01111,Middle Lane 1,59.875,688,711
AID01111,Middle Lane 2,62.38333333333333,534,493
AID01111,Slow Lane,57.19166666666667,531,717
AID01112,Fast Lane,63.28333333333333,805,897
AID01112,Middle Lane 1,53.141666666666666,456,547
AID01112,Middle Lane 2,63.28333333333333,708,839
AID01112,Slow Lane,46.166666666666664,838,833
AID01113,Fast Lane,73.45833333333333,312,612
AID01113,Middle Lane,67.625,422,681
AID01113,Slow Lane,63.025,146,313
AID01114,Fast Lane,73.775,332,577
AID01114,Middle Lane,66.51666666666667,441,676
AID01114,Slow Lane,61.46666666666667,208,318
AID01115,Fast Lane,64.8,414,616
AID01115,Middle Lane,62.55,263,352
AID01115,Slow Lane,51.81666666666667,461,537
AID01116,Fast Lane,66.85833333333333,397,618
AID01116,Slow Lane,65.00833333333334,225,341
AID01117,Fast Lane,76.58333333333333,384,616
AID01117,Middle Lane 1,56.8,257,354
AID01117,Middle Lane 2,64.775,681,794
AID01117,Slow Lane,53.3,147,252
AID01118,Fast Lane,67.68333333333334,360,571
AID01118,Middle Lane,59.09166666666667,765,803
AID01118,Slow Lane,48.075,310,305
AID01119,Fast Lane,49.55833333333333,247,277
AID01119,Middle Lane,47.541666666666664,1060,904
AID01119,Slow Lane,43.75,840,530
AID01120,Fast Lane,72.4,415,619
AID01120,Middle Lane,65.48333333333333,442,543
AID01120,Slow Lane,49.00833333333333,692,459
AID01121,Fast Lane,71.18333333333334,472,709
AID01121,Slow Lane,66.25,265,396
AID01122,Fast Lane,76.36666666666666,483,800
AID01122,Slow Lane,70.85,195,305
AID01123,Fast Lane,50.99166666666667,1025,1268
AID01123,Slow Lane,46.641666666666666,858,824
