detectorID,laneType,speed,totalOccupancy,totalVolume
AID01101,Fast Lane,77.7,129,273
AID01101,Middle Lane,64.85833333333333,403,416
AID01101,Slow Lane,55.28333333333333,171,175
AID01102,Fast Lane,76.03333333333333,107,218
AID01102,Middle Lane,68.34166666666667,297,411
AID01102,Slow Lane,66.4,144,247
AID01103,Fast Lane,81.25,247,421
AID01103,Middle Lane,71.86666666666666,490,603
AID01103,Slow Lane,61.925,220,181
AID01104,Fast Lane,77.83333333333333,294,430
AID01104,Slow Lane,68.275,291,387
AID01105,Fast Lane,81.475,209,422
AID01105,Slow Lane,76.05833333333334,235,436
AID01106,Fast Lane,54.15,510,689
AID01106,Slow Lane,49.0,372,287
AID01107,Fast Lane,68.45833333333333,509,699
AID01107,Slow Lane,55.108333333333334,440,273
AID01108,Fast Lane,76.30833333333334,476,702
AID01108,Slow Lane,74.16666666666667,161,282
AID01109,Fast Lane,67.575,572,673
AID01109,Middle Lane,61.35,320,376
AID01109,Slow Lane,51.69166666666667,866,898
AID01110,Fast Lane,60.84166666666667,627,782
AID01110,Middle Lane,52.708333333333336,1064,1062
AID01110,Slow Lane,54.375,904,829
AID01111,Fast Lane,67.00833333333334,908,1264
AID01111,Middle Lane 1,58.68333333333333,715,763
AID01111,Middle Lane 2,62.95,583,591
AID01111,Slow Lane,58.0,494,685
AID01112,Fast Lane,62.15,844,978
AID01112,Middle Lane 1,52.71666666666667,475,626
AID01112,Middle Lane 2,61.75,683,854
AID01112,Slow Lane,45.483333333333334,854,853
AID01113,Fast Lane,72.525,385,723
AID01113,Middle Lane,66.53333333333333,450,721
AID01113,Slow Lane,62.75833333333333,133,288
AID01114,Fast Lane,72.54166666666667,413,685
AID01114,Middle Lane,66.175,496,767
AID01114,Slow Lane,61.275,227,361
AID01115,Fast Lane,65.7,466,721
AID01115,Middle Lane,62.18333333333333,256,361
AID01115,Slow Lane,51.61666666666667,462,584
AID01116,Fast Lane,68.46666666666667,418,663
AID01116,Slow Lane,63.63333333333333,249,365
AID01117,Fast Lane,75.86666666666666,402,643
AID01117,Middle Lane 1,53.59166666666667,310,375
AID01117,Middle Lane 2,63.016666666666666,776,867
AID01117,Slow Lane,50.31666666666667,164,258
AID01118,Fast Lane,65.44166666666666,387,594
AID01118,Middle Lane,55.21666666666667,861,806
AID01118,Slow Lane,48.43333333333333,297,299
AID01119,Fast Lane,46.21666666666667,316,338
AID01119,Middle Lane,44.375,1394,1069
AID01119,Slow Lane,42.28333333333333,1037,624
AID01120,Fast Lane,72.33333333333333,508,738
AID01120,Middle Lane,67.09166666666667,478,577
AID01120,Slow Lane,50.375,716,471
AID01121,Fast Lane,72.43333333333334,476,727
AID01121,Slow Lane,66.575,263,374
AID01122,Fast Lane,74.51666666666667,521,836
AID01122,Slow Lane,71.2,178,302
AID01123,Fast Lane,50.71666666666667,991,1318
AID01123,Slow Lane,46.94166666666667,871,859
AID01124,Fast Lane,81.025,609,1170
AID01124,Slow Lane,70.625,621,838
AID01125,Fast Lane,79.51666666666667,578,1122
AID01125,Slow Lane,74.9,452,605
AID01126,Fast Lane,85.26666666666667,626,1160
AID01126,Slow Lane,77.36666666666666,588,936
AID01127,Fast Lane,84.14166666666667,738,1178
AID01127,Slow Lane,76.425,818,1026
AID01128,Fast Lane,90.15,450,984
AID01128,Slow Lane,84.14166666666667,616,912
AID01129,Fast Lane,77.58333333333333,446,783
AID01129,Slow Lane,72.16666666666667,697,1028
AID01131,Fast Lane,97.81666666666666,250,556
AID01131,Slow Lane,85.28333333333333,381,607
AID01132,Fast Lane,95.375,260,522
