detectorID,laneType,speed,totalOccupancy,totalVolume
AID01101,Fast Lane,69.575,24,53
AID01101,Middle Lane,73.6,155,148
AID01101,Slow Lane,66.36666666666666,56,48
AID01102,Fast Lane,70.79166666666667,24,52
AID01102,Middle Lane,70.29166666666667,91,156
AID01102,Slow Lane,69.56666666666666,22,43
AID01103,Fast Lane,66.5,71,95
AID01103,Middle Lane,67.03333333333333,74,152
AID01103,Slow Lane,48.5,98,40
AID01104,Fast Lane,63.725,74,99
AID01104,Slow Lane,68.14166666666667,74,157
AID01105,Fast Lane,66.66666666666667,37,111
AID01105,Slow Lane,72.125,36,132
AID01106,Fast Lane,47.21621621621622,99,156
AID01106,Slow Lane,51.711711711711715,70,81
AID01107,Fast Lane,71.70833333333333,123,159
AID01107,Slow Lane,59.61666666666667,177,90
AID01108,Fast Lane,78.975,78,164
AID01108,Slow Lane,73.75833333333334,16,43
AID01109,Fast Lane,74.7,94,166
AID01109,Middle Lane,68.59166666666667,25,48
AID01109,Slow Lane,64.61666666666666,73,81
AID01110,Fast Lane,71.35,46,105
AID01110,Middle Lane,67.71666666666667,117,193
AID01110,Slow Lane,67.14166666666667,155,161
AID01111,Fast Lane,78.14166666666667,133,278
AID01111,Middle Lane 1,69.11666666666666,42,144
AID01111,Middle Lane 2,70.33333333333333,58,104
AID01111,Slow Lane,62.94166666666667,54,123
AID01112,Fast Lane,70.025,87,182
AID01112,Middle Lane 1,56.88333333333333,73,140
AID01112,Middle Lane 2,67.98333333333333,99,172
AID01112,Slow Lane,60.975,169,242
AID01113,Fast Lane,67.8,35,96
AID01113,Middle Lane,72.33333333333333,113,152
AID01113,Slow Lane,68.79166666666667,17,22
AID01114,Fast Lane,73.93333333333334,26,86
AID01114,Middle Lane,71.35833333333333,72,167
AID01114,Slow Lane,69.64166666666667,13,36
AID01115,Fast Lane,68.90833333333333,66,112
AID01115,Middle Lane,61.09166666666667,85,114
AID01115,Slow Lane,60.05,74,83
AID01116,Fast Lane,63.925,13,80
AID01116,Slow Lane,61.375,45,100
AID01117,Fast Lane,58.6,23,69
AID01117,Middle Lane 1,50.69166666666667,10,29
AID01117,Middle Lane 2,69.00833333333334,139,234
AID01117,Slow Lane,51.49166666666667,3,22
AID01118,Fast Lane,61.25,6,58
AID01118,Middle Lane,68.43333333333334,138,274
AID01118,Slow Lane,49.65833333333333,11,45
AID01119,Fast Lane,51.641666666666666,9,28
AID01119,Middle Lane,59.28333333333333,302,242
AID01119,Slow Lane,51.766666666666666,134,114
AID01120,Fast Lane,58.78333333333333,37,95
AID01120,Middle Lane,64.35,159,188
AID01120,Slow Lane,53.625,69,73
