detectorID,laneType,speed,totalOccupancy,totalVolume
AID01101,Fast Lane,76.90833333333333,235,413
AID01101,Middle Lane,65.69166666666666,492,470
AID01101,Slow Lane,54.45,221,212
AID01102,Fast Lane,77.25,195,339
AID01102,Middle Lane,67.13333333333334,402,494
AID01102,Slow Lane,64.58333333333333,223,329
AID01103,Fast Lane,81.46666666666667,424,661
AID01103,Middle Lane,72.46666666666667,509,659
AID01103,Slow Lane,63.25,229,170
AID01104,Fast Lane,78.525,455,607
AID01104,Slow Lane,69.78333333333333,423,499
AID01105,Fast Lane,80.725,339,626
AID01105,Slow Lane,77.03333333333333,405,637
AID01106,Fast Lane,52.38333333333333,725,847
AID01106,Slow Lane,47.46666666666667,512,366
AID01107,Fast Lane,65.95,661,839
AID01107,Slow Lane,56.958333333333336,480,331
AID01108,Fast Lane,75.675,523,772
AID01108,Slow Lane,73.575,181,307
AID01109,Fast Lane,66.69166666666666,639,712
AID01109,Middle Lane,61.225,277,308
AID01109,Slow Lane,52.333333333333336,832,873
AID01110,Fast Lane,59.90833333333333,646,761
AID01110,Middle Lane,53.325,1141,1138
AID01110,Slow Lane,55.34166666666667,855,704
AID01111,Fast Lane,69.83333333333333,822,1108
AID01111,Middle Lane 1,60.7,571,621
AID01111,Middle Lane 2,64.2,475,434
AID01111,Slow Lane,58.108333333333334,523,574
AID01112,Fast Lane,64.93333333333334,665,774
AID01112,Middle Lane 1,55.208333333333336,361,474
AID01112,Middle Lane 2,64.94166666666666,621,764
AID01112,Slow Lane,48.21666666666667,718,751
AID01113,Fast Lane,73.175,249,506
AID01113,Middle Lane,68.18333333333334,356,568
AID01113,Slow Lane,65.55833333333334,98,237
AID01114,Fast Lane,73.46666666666667,275,480
AID01114,Middle Lane,66.80833333333334,399,574
AID01114,Slow Lane,61.71666666666667,201,288
AID01115,Fast Lane,65.04504504504504,299,474
AID01115,Middle Lane,63.57657657657658,177,249
AID01115,Slow Lane,53.945945945945944,322,410
AID01116,Fast Lane,68.8,304,505
AID01116,Slow Lane,63.725,224,300
AID01117,Fast Lane,76.94166666666666,308,500
AID01117,Middle Lane 1,54.291666666666664,262,323
AID01117,Middle Lane 2,63.666666666666664,618,653
AID01117,Slow Lane,53.325,106,183
AID01118,Fast Lane,69.275,297,449
AID01118,Middle Lane,59.40833333333333,684,685
AID01118,Slow Lane,49.45,282,296
AID01119,Fast Lane,52.041666666666664,151,198
AID01119,Middle Lane,47.875,1035,805
AID01119,Slow Lane,41.875,788,427
AID01120,Fast Lane,71.875,362,534
AID01120,Middle Lane,65.75833333333334,448,470
AID01120,Slow Lane,46.45,662,422
AID01121,Fast Lane,73.31666666666666,382,593
AID01121,Slow Lane,64.1,252,295
AID01122,Fast Lane,75.30833333333334,388,661
AID01122,Slow Lane,66.825,208,264
AID01123,Fast Lane,55.025,774,1056
AID01123,Slow Lane,48.44166666666667,706,650
AID01124,Fast Lane,82.025,475,910
AID01124,Slow Lane,70.99166666666666,532,702
AID01125,Fast Lane,79.78333333333333,436,833
AID01125,Slow Lane,73.89166666666667,456,526
AID01126,Fast Lane,86.19166666666666,460,859
AID01126,Slow Lane,76.93333333333334,571,818
AID01127,Fast Lane,86.06666666666666,559,895
AID01127,Slow Lane,77.66666666666667,706,825
AID01128,Fast Lane,92.08333333333333,315,717
AID01128,Slow Lane,83.98333333333333,491,690
AID01129,Fast Lane,77.925,342,607
AID01129,Slow Lane,72.29166666666667,585,764
AID01131,Fast Lane,93.30833333333334,151,358
AID01131,Slow Lane,86.675,282,438
AID01132,Fast Lane,93.40833333333333,181,384
AID01132,Middle Lane,86.05833333333334,328,470
AID01132,Slow Lane,79.35833333333333,63,146
AID01133,Fast Lane,96.64166666666667,163,403
AID01133,Slow Lane,85.94166666666666,264,442
AID01134,Fast Lane,87.61666666666666,191,434
AID01134,Slow Lane,78.83333333333333,205,408
AID01135,Fast Lane,88.46666666666667,210,362
AID01135,Slow Lane,96.80833333333334,203,474
AID01136,Fast Lane,79.36666666666666,370,663
AID01136,Slow Lane,76.35,301,415
AID01201,Fast Lane,61.25,572,986
AID01201,Slow Lane,49.65,1232,1157
AID01202,Fast Lane,58.43333333333333,561,851
AID01202,Slow Lane,55.541666666666664,247,342
AID01203,Fast Lane,62.708333333333336,612,793
AID01203,Slow Lane,62.641666666666666,435,561
AID01204,Fast Lane,34.15833333333333,1502,801
AID01204,Middle Lane,37.28333333333333,813,630
AID01204,Slow Lane,39.375,650,452
AID01205,Fast Lane,40.43333333333333,978,901
AID01205,Middle Lane,35.525,1296,724
AID01205,Slow Lane,42.983333333333334,333,254
AID01206,Fast Lane,53.0,1000,1156
AID01206,Slow Lane,51.541666666666664,726,770
AID01207,Fast Lane,67.7,716,1061
AID01207,Middle Lane 1,52.65833333333333,396,517
AID01207,Middle Lane 2,62.108333333333334,609,860
AID01207,Slow Lane,47.641666666666666,168,237
AID01208,Fast Lane,64.25833333333334,770,1030
AID01208,Slow Lane,58.825,642,844
AID01209,Fast Lane,69.85833333333333,637,940
AID01209,Middle Lane,64.05833333333334,564,821
AID01209,Slow Lane,47.575,556,569
AID01210,Fast Lane,63.391666666666666,553,849
AID01210,Middle Lane,64.91666666666667,467,679
AID01210,Slow Lane,61.825,319,461
AID01211,Fast Lane,64.51666666666667,654,950
AID01211,Middle Lane,66.25833333333334,395,551
AID01211,Slow Lane,61.61666666666667,395,525
AID01212,Fast Lane,77.275,252,334
AID01212,Middle Lane,64.24166666666666,377,441
AID01212,Slow Lane,78.81666666666666,494,557
AID01213,Fast Lane,57.733333333333334,599,839
AID01213,Middle Lane 1,55.625,512,644
AID01213,Middle Lane 2,61.958333333333336,428,655
AID01213,Slow Lane,58.266666666666666,261,498
AID01214,Fast Lane,49.8,639,616
AID01214,Middle Lane,39.025,1644,887
AID01214,Slow Lane,39.141666666666666,1511,818
AID01215,Fast Lane,74.85,450,675
AID01215,Slow Lane,66.76666666666667,733,874
AID01216,Fast Lane,84.06666666666666,203,366
AID01216,Slow Lane,79.01666666666667,310,396
AID01217,Fast Lane,75.30833333333334,189,356
AID01217,Middle Lane 1,79.7,299,259
AID01217,Middle Lane 2,79.7,475,583
AID01217,Slow Lane,86.675,191,272
AID01218,Fast Lane,68.43333333333334,308,447
AID01218,Middle Lane 2,65.65833333333333,353,416
AID01219,Fast Lane,78.19166666666666,204,399
AID01219,Slow Lane,70.45833333333333,261,463
AID01220,Fast Lane,79.21666666666667,149,345
AID01220,Slow Lane,76.975,302,513
AID01221,Fast Lane,50.233333333333334,386,414
AID01221,Middle Lane,46.925,806,445
AID01221,Slow Lane,43.28333333333333,733,475
AID01222,Fast Lane,68.56666666666666,180,312
AID01222,Middle Lane,62.875,406,537
AID01222,Slow Lane,56.21666666666667,487,350
AID01223,Fast Lane,72.68333333333334,140,285
AID01223,Middle Lane,68.06666666666666,253,389
AID01223,Slow Lane,59.358333333333334,231,120
AID02104,Fast Lane,95.28333333333333,73,201
AID02104,Slow Lane,81.1,122,220
AID02105,Fast Lane,77.59166666666667,46,154
AID02105,Slow Lane,71.0,179,286
AID02106,Fast Lane,82.30833333333334,21,127
AID02106,Middle Lane,79.73333333333333,164,289
AID02106,Slow Lane,78.65,843,1367
AID02107,Fast Lane,93.55,206,475
AID02107,Middle Lane,83.80833333333334,535,886
AID02107,Slow Lane,89.66666666666667,327,524
AID02108,Fast Lane,102.44166666666666,276,627
AID02108,Middle Lane,88.90833333333333,622,1033
AID02108,Slow Lane,81.44166666666666,442,750
AID02109,Fast Lane,102.26666666666667,283,643
AID02109,Middle Lane,88.63333333333334,723,1041
AID02109,Slow Lane,89.98333333333333,427,826
AID02110,Fast Lane,102.91666666666667,263,611
AID02110,Middle Lane,93.14166666666667,587,887
AID02110,Slow Lane,89.05,591,1036
AID02111,Fast Lane,101.31666666666666,216,532
AID02111,Middle Lane,86.78333333333333,447,724
AID02111,Slow Lane,80.18333333333334,686,1150
AID02112,Fast Lane,102.625,221,522
AID02112,Slow Lane,88.18333333333334,316,554
AID02113,Fast Lane,99.36666666666666,248,587
AID02113,Slow Lane,85.16666666666667,374,644
AID02114,Fast Lane,87.025,235,555
