detectorID,laneType,speed,totalOccupancy,totalVolume
AID01101,Fast Lane,71.11666666666666,50,178
AID01101,Middle Lane,68.825,412,338
AID01101,Slow Lane,57.28333333333333,137,214
AID01102,Fast Lane,76.55,66,165
AID01102,Middle Lane,69.46666666666667,225,363
AID01102,Slow Lane,66.775,101,242
AID01103,Fast Lane,69.625,125,288
AID01103,Middle Lane,74.1,238,427
AID01103,Slow Lane,58.28333333333333,181,156
AID01104,Fast Lane,75.75,95,263
AID01104,Slow Lane,71.06666666666666,136,287
AID01105,Fast Lane,82.1,64,263
AID01105,Slow Lane,78.18333333333334,102,305
AID01106,Fast Lane,56.13333333333333,272,471
AID01106,Slow Lane,49.15,242,225
AID01107,Fast Lane,64.24166666666666,267,484
AID01107,Slow Lane,61.983333333333334,341,230
AID01108,Fast Lane,77.71666666666667,222,492
AID01108,Slow Lane,74.05833333333334,107,179
AID01109,Fast Lane,70.25,327,565
AID01109,Middle Lane,60.88333333333333,241,342
AID01109,Slow Lane,53.483333333333334,513,559
AID01110,Fast Lane,66.56666666666666,260,553
AID01110,Middle Lane,58.825,497,824
AID01110,Slow Lane,52.675,539,577
AID01111,Fast Lane,69.05833333333334,649,1075
AID01111,Middle Lane 1,62.81666666666667,432,582
AID01111,Middle Lane 2,64.31666666666666,433,481
AID01111,Slow Lane,54.475,338,477
AID01112,Fast Lane,65.85,619,787
AID01112,Middle Lane 1,54.791666666666664,304,492
AID01112,Middle Lane 2,65.81666666666666,558,829
AID01112,Slow Lane,51.666666666666664,465,688
AID01113,Fast Lane,66.225,362,657
AID01113,Middle Lane,67.925,640,677
AID01113,Slow Lane,64.30833333333334,170,202
AID01114,Fast Lane,73.5,346,631
AID01114,Middle Lane,67.63333333333334,334,596
AID01114,Slow Lane,60.9,149,244
AID01115,Fast Lane,64.24166666666666,665,678
AID01115,Middle Lane,59.175,314,370
AID01115,Slow Lane,50.541666666666664,460,523
AID01116,Fast Lane,70.85833333333333,352,683
AID01116,Slow Lane,65.15,224,335
AID01117,Fast Lane,62.666666666666664,362,587
AID01117,Middle Lane 1,51.84166666666667,242,316
AID01117,Middle Lane 2,63.71666666666667,568,716
AID01117,Slow Lane,49.75833333333333,78,184
AID01118,Fast Lane,65.86666666666666,271,517
AID01118,Middle Lane,58.53333333333333,517,773
AID01118,Slow Lane,48.74166666666667,212,265
AID01119,Fast Lane,51.016666666666666,160,215
AID01119,Middle Lane,47.1,1087,912
AID01119,Slow Lane,43.03333333333333,753,518
AID01120,Fast Lane,62.075,488,644
AID01120,Middle Lane,59.65833333333333,374,505
AID01120,Slow Lane,42.21666666666667,512,319
AID01121,Fast Lane,72.84166666666667,427,681
AID01121,Slow Lane,71.625,235,356
AID01122,Fast Lane,73.45,520,809
AID01122,Slow Lane,69.775,164,299
AID01123,Fast Lane,47.516666666666666,794,1190
AID01123,Slow Lane,43.666666666666664,605,667
AID01124,Fast Lane,84.53333333333333,1091,978
AID01124,Slow Lane,65.81666666666666,562,695
AID01125,Fast Lane,79.825,507,999
AID01125,Slow Lane,73.58333333333333,405,500
AID01126,Fast Lane,86.225,487,1080
AID01126,Slow Lane,81.90833333333333,383,841
AID01127,Fast Lane,91.18333333333334,960,1090
AID01127,Slow Lane,83.3,747,880
AID01128,Fast Lane,90.65,348,874
AID01128,Slow Lane,85.8,439,845
AID01129,Fast Lane,76.65,579,713
AID01129,Slow Lane,71.55833333333334,750,859
AID01131,Fast Lane,92.175,250,503
AID01131,Slow Lane,89.56666666666666,320,539
AID01132,Fast Lane,97.64166666666667,270,483
AID01132,Middle Lane,86.79166666666667,384,550
AID01132,Slow Lane,80.94166666666666,91,162
AID01133,Fast Lane,93.41666666666667,217,519
AID01133,Slow Lane,80.30833333333334,292,465
AID01134,Fast Lane,75.54166666666667,257,512
