detectorID,laneType,speed,totalOccupancy,totalVolume
AID01101,Fast Lane,71.26666666666667,11,63
AID01101,Middle Lane,73.56666666666666,189,168
AID01101,Slow Lane,64.025,65,93
AID01102,Fast Lane,73.66666666666667,10,56
AID01102,Middle Lane,69.36666666666666,142,230
AID01102,Slow Lane,69.88333333333334,39,119
AID01103,Fast Lane,60.28333333333333,30,99
AID01103,Middle Lane,71.18333333333334,130,266
AID01103,Slow Lane,52.86666666666667,130,89
AID01104,Fast Lane,68.9,33,105
AID01104,Slow Lane,74.625,101,228
AID01105,Fast Lane,78.90833333333333,44,156
AID01105,Slow Lane,78.16666666666667,46,190
AID01106,Fast Lane,57.53333333333333,128,273
AID01106,Slow Lane,52.483333333333334,171,173
AID01107,Fast Lane,66.36666666666666,132,275
AID01107,Slow Lane,61.858333333333334,180,146
AID01108,Fast Lane,76.98333333333333,111,243
AID01108,Slow Lane,73.125,59,93
AID01109,Fast Lane,76.11666666666666,151,262
AID01109,Middle Lane,64.13333333333334,70,153
AID01109,Slow Lane,63.8,99,162
AID01110,Fast Lane,73.81666666666666,122,251
AID01110,Middle Lane,72.9,184,329
AID01110,Slow Lane,59.775,286,218
AID01111,Fast Lane,74.325,374,622
AID01111,Middle Lane 1,68.98333333333333,211,389
AID01111,Middle Lane 2,67.975,242,309
AID01111,Slow Lane,57.641666666666666,179,319
AID01112,Fast Lane,69.325,302,475
AID01112,Middle Lane 1,58.858333333333334,212,329
AID01112,Middle Lane 2,67.7,294,466
AID01112,Slow Lane,57.65,308,511
AID01113,Fast Lane,66.89166666666667,139,306
AID01113,Middle Lane,73.03333333333333,321,392
AID01113,Slow Lane,65.8,59,103
AID01114,Fast Lane,77.30833333333334,120,296
AID01114,Middle Lane,70.64166666666667,158,344
AID01114,Slow Lane,64.7,59,124
AID01115,Fast Lane,69.25,327,369
AID01115,Middle Lane,61.608333333333334,158,213
AID01115,Slow Lane,56.8,164,189
AID01116,Fast Lane,74.175,149,341
AID01116,Slow Lane,69.61666666666666,126,223
AID01117,Fast Lane,63.71666666666667,168,298
AID01117,Middle Lane 1,52.325,64,97
AID01117,Middle Lane 2,67.65,360,518
AID01117,Slow Lane,50.825,35,74
AID01118,Fast Lane,72.79166666666667,64,216
AID01118,Middle Lane,64.51666666666667,291,503
AID01118,Slow Lane,48.95,59,117
AID01119,Fast Lane,52.675,87,124
AID01119,Middle Lane,49.325,613,557
AID01119,Slow Lane,47.1,387,271
AID01120,Fast Lane,60.36666666666667,336,474
AID01120,Middle Lane,58.375,254,328
AID01120,Slow Lane,44.291666666666664,373,207
AID01121,Fast Lane,69.45833333333333,237,442
AID01121,Slow Lane,66.53333333333333,153,255
AID01122,Fast Lane,73.89166666666667,307,523
AID01122,Slow Lane,68.68333333333334,89,207
AID01123,Fast Lane,51.93333333333333,461,757
AID01123,Slow Lane,46.93333333333333,375,446
AID01124,Fast Lane,93.24166666666666,634,651
AID01124,Slow Lane,68.35,369,507
AID01125,Fast Lane,84.50833333333334,281,648
AID01125,Slow Lane,77.625,277,357
AID01126,Fast Lane,90.725,237,602
AID01126,Slow Lane,88.225,190,570
AID01127,Fast Lane,95.375,506,640
AID01127,Slow Lane,93.59166666666667,512,575
AID01128,Fast Lane,96.64166666666667,119,425
AID01128,Slow Lane,90.225,286,542
AID01129,Fast Lane,76.68333333333334,289,428
