detectorID,laneType,speed,totalOccupancy,totalVolume
AID01101,Fast Lane,76.15833333333333,151,298
AID01101,Middle Lane,64.81666666666666,410,409
AID01101,Slow Lane,51.3,202,206
AID01102,Fast Lane,75.7,113,261
AID01102,Middle Lane,69.325,292,412
AID01102,Slow Lane,66.7,132,253
AID01103,Fast Lane,77.5,260,462
AID01103,Middle Lane,70.73333333333333,387,552
AID01103,Slow Lane,65.76666666666667,223,218
AID01104,Fast Lane,77.78333333333333,233,392
AID01104,Slow Lane,69.08333333333333,249,348
AID01105,Fast Lane,83.58333333333333,146,408
AID01105,Slow Lane,76.99166666666666,188,368
AID01106,Fast Lane,52.225,546,710
AID01106,Slow Lane,47.74166666666667,490,368
AID01107,Fast Lane,67.23333333333333,558,794
AID01107,Slow Lane,56.55833333333333,402,254
AID01108,Fast Lane,74.625,487,755
AID01108,Slow Lane,70.98333333333333,231,348
AID01109,Fast Lane,66.95833333333333,563,704
AID01109,Middle Lane,56.583333333333336,338,386
AID01109,Slow Lane,51.06666666666667,740,772
AID01110,Fast Lane,61.375,518,722
AID01110,Middle Lane,53.6,847,982
AID01110,Slow Lane,53.49166666666667,807,747
AID01111,Fast Lane,66.58333333333333,877,1246
AID01111,Middle Lane 1,59.916666666666664,663,721
AID01111,Middle Lane 2,62.30833333333333,509,488
AID01111,Slow Lane,57.21666666666667,449,726
AID01112,Fast Lane,62.46666666666667,711,871
AID01112,Middle Lane 1,54.35,444,609
AID01112,Middle Lane 2,62.291666666666664,707,867
AID01112,Slow Lane,48.25833333333333,699,832
AID01113,Fast Lane,72.46666666666667,306,625
AID01113,Middle Lane,67.69166666666666,400,676
AID01113,Slow Lane,63.24166666666667,119,287
AID01114,Fast Lane,71.85,339,568
AID01114,Middle Lane,65.50833333333334,451,688
AID01114,Slow Lane,61.733333333333334,203,277
AID01115,Fast Lane,65.11666666666666,367,568
AID01115,Middle Lane,61.74166666666667,266,367
AID01115,Slow Lane,52.733333333333334,331,451
AID01116,Fast Lane,68.79166666666667,346,562
AID01116,Slow Lane,65.425,192,334
AID01117,Fast Lane,67.78333333333333,416,619
AID01117,Middle Lane 1,44.95,518,503
AID01117,Middle Lane 2,56.958333333333336,789,835
AID01117,Slow Lane,48.50833333333333,34,50
AID01118,Fast Lane,64.525,418,600
AID01118,Middle Lane,53.80833333333333,910,940
AID01118,Slow Lane,50.36666666666667,310,318
AID01119,Fast Lane,47.425,260,322
AID01119,Middle Lane,43.775,1210,972
AID01119,Slow Lane,42.00833333333333,898,581
AID01120,Fast Lane,68.4,537,747
AID01120,Middle Lane,65.29166666666667,429,545
AID01120,Slow Lane,47.75,670,484
AID01121,Fast Lane,70.34166666666667,560,807
AID01121,Slow Lane,66.64166666666667,237,404
AID01122,Fast Lane,73.85,529,847
AID01122,Slow Lane,69.25,164,286
AID01123,Fast Lane,48.175,1054,1318
AID01123,Slow Lane,44.78333333333333,877,834
AID01124,Fast Lane,79.14166666666667,654,1170
AID01124,Slow Lane,70.175,620,826
AID01125,Fast Lane,77.83333333333333,605,1124
AID01125,Slow Lane,74.04166666666667,438,543
AID01126,Fast Lane,84.76666666666667,647,1144
AID01126,Slow Lane,77.725,542,847
AID01127,Fast Lane,83.41666666666667,787,1154
AID01127,Slow Lane,76.70833333333333,798,903
AID01128,Fast Lane,88.925,444,929
AID01128,Slow Lane,85.03333333333333,526,823
AID01129,Fast Lane,76.475,474,826
AID01129,Slow Lane,71.46666666666667,671,974
AID01131,Fast Lane,95.54166666666667,277,553
AID01131,Slow Lane,86.975,387,546
AID01132,Fast Lane,93.75,249,494
AID01132,Middle Lane,86.11666666666666,410,569
AID01132,Slow Lane,78.04166666666667,102,202
AID01133,Fast Lane,97.44166666666666,214,477
AID01133,Slow Lane,85.40833333333333,294,450
AID01134,Fast Lane,86.44166666666666,228,482
AID01134,Slow Lane,79.83333333333333,248,419
AID01135,Fast Lane,87.53333333333333,282,453
AID01135,Slow Lane,95.40833333333333,237,499
AID01136,Fast Lane,76.68333333333334,501,808
AID01136,Slow Lane,74.48333333333333,454,595
AID01201,Fast Lane,61.1,509,927
AID01201,Slow Lane,49.43333333333333,1214,1136
AID01202,Fast Lane,58.925,508,821
AID01202,Slow Lane,55.19166666666667,269,356
AID01203,Fast Lane,65.54166666666667,461,652
AID01203,Slow Lane,62.358333333333334,426,566
AID01204,Fast Lane,33.31666666666667,1279,756
AID01204,Middle Lane,35.59166666666667,806,627
AID01204,Slow Lane,38.325,401,375
AID01205,Fast Lane,41.95,727,772
AID01205,Middle Lane,41.96666666666667,705,674
AID01205,Slow Lane,46.15,265,279
AID01206,Fast Lane,50.291666666666664,1090,1219
AID01206,Slow Lane,48.06666666666667,832,821
AID01207,Fast Lane,65.78333333333333,501,765
AID01207,Middle Lane 1,50.891666666666666,417,504
AID01207,Middle Lane 2,60.641666666666666,538,771
AID01207,Slow Lane,49.19166666666667,140,210
AID01208,Fast Lane,62.975,544,778
AID01208,Slow Lane,57.5,560,762
AID01209,Fast Lane,69.13333333333334,570,863
AID01209,Middle Lane,63.86666666666667,473,732
AID01209,Slow Lane,48.425,471,523
AID01210,Fast Lane,63.25833333333333,505,785
AID01210,Middle Lane,62.458333333333336,513,696
AID01210,Slow Lane,60.875,334,461
AID01211,Fast Lane,66.84166666666667,471,765
AID01211,Middle Lane,65.10833333333333,420,557
AID01211,Slow Lane,58.93333333333333,346,467
AID01212,Fast Lane,76.88333333333334,199,293
AID01212,Middle Lane,68.48333333333333,403,460
AID01212,Slow Lane,74.04166666666667,398,476
AID01213,Fast Lane,57.891666666666666,441,691
AID01213,Middle Lane 1,54.325,499,701
AID01213,Middle Lane 2,59.7,417,752
AID01213,Slow Lane,54.475,398,568
AID01214,Fast Lane,48.50833333333333,617,692
AID01214,Middle Lane,38.88333333333333,1686,1038
AID01214,Slow Lane,39.025,1296,792
AID01215,Fast Lane,74.725,434,715
AID01215,Slow Lane,65.85,624,872
AID01216,Fast Lane,81.58333333333333,282,480
AID01216,Slow Lane,79.13333333333334,325,397
AID01217,Fast Lane,76.84166666666667,324,541
AID01217,Middle Lane 1,77.85,234,238
AID01217,Middle Lane 2,78.48333333333333,411,499
AID01217,Slow Lane,83.65833333333333,182,291
AID01218,Fast Lane,66.525,448,653
AID01218,Middle Lane 2,60.75,385,335
AID01219,Fast Lane,77.50833333333334,240,498
AID01219,Slow Lane,72.08333333333333,216,488
AID01220,Fast Lane,79.75,159,382
AID01220,Slow Lane,78.43333333333334,280,568
AID01221,Fast Lane,56.608333333333334,314,468
AID01221,Middle Lane,49.675,649,422
AID01221,Slow Lane,46.125,734,544
AID01222,Fast Lane,70.76666666666667,177,354
AID01222,Middle Lane,64.65833333333333,372,579
AID01222,Slow Lane,51.25,505,322
AID01223,Fast Lane,73.01666666666667,152,317
AID01223,Middle Lane,68.29166666666667,185,348
AID01223,Slow Lane,60.65833333333333,129,81
AID02104,Fast Lane,91.8,77,229
AID02104,Slow Lane,80.70833333333333,139,239
AID02105,Fast Lane,76.41666666666667,61,178
AID02105,Slow Lane,68.88333333333334,152,244
AID02106,Fast Lane,84.08333333333333,24,163
AID02106,Middle Lane,77.34166666666667,127,247
AID02106,Slow Lane,78.23333333333333,679,1188
AID02107,Fast Lane,91.41666666666667,139,375
AID02107,Middle Lane,84.23333333333333,416,759
AID02107,Slow Lane,84.83333333333333,271,492
AID02108,Fast Lane,102.51666666666667,206,501
AID02108,Middle Lane,88.95833333333333,508,965
AID02108,Slow Lane,81.41666666666667,383,759
AID02109,Fast Lane,105.73333333333333,197,540
AID02109,Middle Lane,92.41666666666667,455,917
AID02109,Slow Lane,89.90833333333333,326,771
AID02110,Fast Lane,104.25833333333334,208,545
AID02110,Middle Lane,92.075,455,822
AID02110,Slow Lane,90.15833333333333,431,905
AID02111,Fast Lane,102.7,222,543
AID02111,Middle Lane,86.95833333333333,380,690
AID02111,Slow Lane,80.26666666666667,570,1103
AID02112,Fast Lane,101.49166666666666,229,523
AID02112,Slow Lane,84.19166666666666,362,614
AID02113,Fast Lane,101.14166666666667,206,503
AID02113,Slow Lane,85.55,332,618
AID02114,Fast Lane,89.975,214,498
AID02114,Slow Lane,81.98333333333333,270,598
AID02115,Fast Lane,87.05,148,372
AID02115,Slow Lane,74.70833333333333,470,769
AID02116,Fast Lane,80.83333333333333,127,336
AID02116,Middle Lane,72.86666666666666,140,259
AID02117,Fast Lane,94.86666666666666,203,497
AID02117,Slow Lane,85.925,193,372
AID02118,Fast Lane,76.125,336,637
AID02118,Middle Lane 1,68.78333333333333,22,46
AID02118,Middle Lane 2,67.49166666666666,154,224
AID02118,Middle Lane 3,69.79166666666667,245,344
AID02118,Slow Lane,69.56666666666666,44,31
AID02119,Fast Lane,86.16666666666667,239,476
AID02119,Slow Lane,78.18333333333334,273,394
AID02120,Fast Lane,105.36666666666666,172,427
AID02120,Middle Lane 1,89.05,290,609
AID02120,Middle Lane 2,96.18333333333334,354,631
AID02120,Slow Lane,82.675,55,144
AID02121,Fast Lane,89.375,129,393
AID02121,Middle Lane,81.95833333333333,375,667
AID02121,Slow Lane,81.1,306,579
AID02122,Fast Lane,95.725,133,433
AID02122,Middle Lane,85.625,359,604
AID02122,Slow Lane,82.59166666666667,344,636
AID02123,Fast Lane,106.475,141,425
AID02123,Middle Lane,94.55833333333334,328,556
AID02123,Slow Lane,90.65833333333333,525,1009
AID02124,Fast Lane,86.11666666666666,214,502
AID02124,Slow Lane,77.86666666666666,358,485
AID02125,Fast Lane,85.08333333333333,286,587
AID02125,Slow Lane,74.93333333333334,304,363
AID02126,Fast Lane,92.075,419,797
AID02126,Slow Lane,80.98333333333333,712,865
AID02127,Fast Lane,87.28333333333333,311,763
AID02127,Slow Lane,82.125,312,436
AID02201,Fast Lane,81.5,179,391
AID02201,Slow Lane,74.6,348,488
AID02202,Fast Lane,90.11666666666666,139,343
AID02202,Slow Lane,81.475,239,347
AID02203,Fast Lane,74.825,158,324
AID02203,Slow Lane,65.9,167,277
AID02204,Fast Lane,80.35833333333333,307,640
AID02204,Slow Lane,69.69166666666666,425,710
AID02205,Fast Lane,99.83333333333333,258,620
AID02205,Slow Lane,86.525,395,708
AID02206,Fast Lane,102.61666666666666,280,652
AID02206,Slow Lane,90.35,357,710
AID02207,Fast Lane,83.61428571428571,192,396
AID02207,Middle Lane,72.55714285714286,310,503
AID02207,Slow Lane,68.97142857142858,137,250
AID02208,Fast Lane,98.33333333333333,419,886
AID02208,Middle Lane,84.56666666666666,610,1013
AID02208,Slow Lane,78.49166666666666,399,661
AID02209,Fast Lane,106.93333333333334,377,832
AID02209,Middle Lane,93.31666666666666,464,945
AID02209,Slow Lane,84.55833333333334,363,687
AID02210,Fast Lane,96.21666666666667,345,766
AID02210,Middle Lane,85.18333333333334,550,992
