detectorID,laneType,speed,totalOccupancy,totalVolume
AID01101,Fast Lane,76.75833333333334,210,392
AID01101,Middle Lane,65.53333333333333,438,449
AID01101,Slow Lane,53.025,238,226
AID01102,Fast Lane,76.65833333333333,184,352
AID01102,Middle Lane,66.74166666666666,400,518
AID01102,Slow Lane,65.69166666666666,184,298
AID01103,Fast Lane,81.06666666666666,354,570
AID01103,Middle Lane,72.30833333333334,473,630
AID01103,Slow Lane,60.083333333333336,292,192
AID01104,Fast Lane,76.65,345,505
AID01104,Slow Lane,68.96666666666667,288,411
AID01105,Fast Lane,80.51666666666667,234,500
AID01105,Slow Lane,77.65833333333333,262,481
AID01106,Fast Lane,52.81666666666667,584,749
AID01106,Slow Lane,48.583333333333336,435,313
AID01107,Fast Lane,66.825,593,802
AID01107,Slow Lane,54.43333333333333,476,259
AID01108,Fast Lane,77.05833333333334,481,737
AID01108,Slow Lane,73.13333333333334,138,255
AID01109,Fast Lane,67.03333333333333,546,688
AID01109,Middle Lane,59.44166666666667,352,402
AID01109,Slow Lane,52.141666666666666,817,858
AID01110,Fast Lane,61.21666666666667,562,716
AID01110,Middle Lane,55.13333333333333,993,1089
AID01110,Slow Lane,57.40833333333333,662,616
AID01111,Fast Lane,68.70833333333333,791,1126
AID01111,Middle Lane 1,60.325,644,674
AID01111,Middle Lane 2,64.05,476,453
AID01111,Slow Lane,59.00833333333333,504,643
AID01112,Fast Lane,63.50833333333333,741,855
AID01112,Middle Lane 1,54.34166666666667,501,537
AID01112,Middle Lane 2,62.916666666666664,578,727
AID01112,Slow Lane,49.61666666666667,686,736
AID01113,Fast Lane,74.04166666666667,265,536
AID01113,Middle Lane,68.33333333333333,402,610
AID01113,Slow Lane,65.55833333333334,94,234
AID01114,Fast Lane,72.275,312,534
AID01114,Middle Lane,66.65,402,604
AID01114,Slow Lane,62.075,183,293
AID01115,Fast Lane,65.68333333333334,440,668
AID01115,Middle Lane,62.65833333333333,212,313
AID01115,Slow Lane,55.108333333333334,347,416
AID01116,Fast Lane,67.9,420,650
AID01116,Slow Lane,64.725,213,324
