detectorID,laneType,speed,totalOccupancy,totalVolume,Latitude,Longitude
AID01101,Fast Lane,68.05,960,335,22.248091,114.152525
AID01101,Middle Lane,60.775,1110,363,22.248091,114.152525
AID01101,Slow Lane,51.38333333333333,939,186,22.248091,114.152525
AID01102,Fast Lane,73.08333333333333,665,272,22.24712681,114.1577149
AID01102,Middle Lane,67.15833333333333,1229,465,22.24712681,114.1577149
AID01102,Slow Lane,65.6,702,235,22.24712681,114.1577149
AID01103,Fast Lane,67.8,1263,473,22.24863539,114.1621481
AID01103,Middle Lane,61.641666666666666,2012,605,22.24863539,114.1621481
AID01103,Slow Lane,51.141666666666666,794,130,22.24863539,114.1621481
AID01104,Fast Lane,67.51666666666667,1323,480,22.24837379,114.1658151
AID01104,Slow Lane,58.516666666666666,1457,395,22.24837379,114.1658151
AID01105,Fast Lane,69.90833333333333,1411,497,22.2496834,114.1686381
AID01105,Slow Lane,64.89166666666667,1393,436,22.2496834,114.1686381
AID01106,Fast Lane,51.30833333333333,2100,720,22.25044211,114.1718782
AID01106,Slow Lane,46.23333333333333,1111,244,22.25044211,114.1718782
AID01107,Fast Lane,58.49166666666667,2041,732,22.24999065,114.1762923
AID01107,Slow Lane,50.208333333333336,974,215,22.24999065,114.1762923
AID01108,Fast Lane,67.84166666666667,1443,597,22.27186288,114.1801247
AID01108,Slow Lane,65.10833333333333,691,307,22.27186288,114.1801247
AID01109,Fast Lane,51.85,2112,594,22.27659491,114.1810758
AID01109,Middle Lane,58.98333333333333,825,266,22.27659491,114.1810758
AID01109,Slow Lane,47.141666666666666,2653,695,22.27659491,114.1810758
AID01110,Fast Lane,52.54166666666666,2161,602,22.279356,114.181217
AID01110,Middle Lane,48.65833333333333,3239,915,22.279356,114.181217
AID01110,Slow Lane,51.375,1719,493,22.279356,114.181217
AID01111,Fast Lane,61.50833333333333,2758,926,22.30412026,114.1809989
AID01111,Middle Lane 1,53.9,2182,639,22.30412026,114.1809989
AID01111,Middle Lane 2,58.15833333333333,1322,375,22.30412026,114.1809989
AID01111,Slow Lane,52.78333333333333,1718,666,22.30412026,114.1809989
AID01112,Fast Lane,56.31666666666667,2145,645,22.30492398,114.1813386
AID01112,Middle Lane 1,48.71666666666667,1812,476,22.30492398,114.1813386
AID01112,Middle Lane 2,56.891666666666666,2108,637,22.30492398,114.1813386
AID01112,Slow Lane,41.98333333333333,4055,787,22.30492398,114.1813386
AID01113,Fast Lane,71.09166666666667,1186,462,22.31029,114.17816
AID01113,Middle Lane,66.01666666666667,1596,590,22.31029,114.17816
AID01113,Slow Lane,62.81666666666667,595,181,22.31029,114.17816
AID01114,Fast Lane,65.0,1130,409,22.31330444,114.1769423
AID01114,Middle Lane,59.63333333333333,1685,618,22.31330444,114.1769423
AID01114,Slow Lane,56.63333333333333,1141,355,22.31330444,114.1769423
AID01115,Fast Lane,63.25833333333333,1368,483,22.31850605,114.1789805
AID01115,Middle Lane,60.958333333333336,835,285,22.31850605,114.1789805
AID01115,Slow Lane,51.725,1314,426,22.31850605,114.1789805
AID01116,Fast Lane,65.84166666666667,1253,456,22.32074565,114.1786797
AID01116,Slow Lane,64.425,781,282,22.32074565,114.1786797
AID01117,Fast Lane,68.525,1194,456,22.32435789,114.1783109
AID01117,Middle Lane 1,47.04166666666666,1166,340,22.32435789,114.1783109
AID01117,Middle Lane 2,62.4,1636,628,22.32435789,114.1783109
AID01117,Slow Lane,47.63333333333333,554,172,22.32435789,114.1783109
AID01118,Fast Lane,62.40833333333333,1089,412,22.32843068,114.178476
AID01118,Middle Lane,56.43333333333333,2019,679,22.32843068,114.178476
AID01118,Slow Lane,46.025,1096,301,22.32843068,114.178476
AID01120,Fast Lane,62.0,1383,571,22.33496881,114.1788837
AID01120,Middle Lane,54.49166666666667,1351,511,22.33496881,114.1788837
AID01120,Slow Lane,44.11666666666667,1134,278,22.33496881,114.1788837
AID01121,Fast Lane,64.51666666666667,1103,542,22.33848171,114.1791459
AID01121,Slow Lane,62.19166666666667,503,244,22.33848171,114.1791459
AID01122,Fast Lane,66.84166666666667,1349,591,22.34191,114.17893
AID01122,Slow Lane,63.84166666666667,553,212,22.34191,114.17893
AID01123,Fast Lane,48.61666666666667,3273,883,22.34521846,114.1813302
AID01123,Slow Lane,43.15,2559,629,22.34521846,114.1813302
AID01124,Fast Lane,65.76666666666667,2339,828,22.3592791,114.1751851
AID01124,Slow Lane,46.75833333333333,1151,501,22.3592791,114.1751851
AID01125,Fast Lane,74.5,2003,804,22.3634241,114.1798453
AID01125,Slow Lane,69.80833333333334,1186,393,22.3634241,114.1798453
AID01126,Fast Lane,75.95833333333333,1872,807,22.36544683,114.1836319
AID01126,Slow Lane,70.025,1994,708,22.36544683,114.1836319
AID01127,Fast Lane,74.3,2013,809,22.36700899,114.1859817
AID01127,Slow Lane,67.20833333333333,2120,729,22.36700899,114.1859817
AID01128,Fast Lane,76.00833333333334,1464,635,22.37114477,114.1892152
AID01128,Slow Lane,70.125,1747,639,22.37114477,114.1892152
AID01129,Fast Lane,72.86666666666666,1304,506,22.37381747,114.1929731
AID01129,Slow Lane,68.94166666666666,1999,716,22.37381747,114.1929731
AID01130,Fast Lane,79.81666666666666,856,372,22.37448544,114.1957016
AID01130,Middle Lane 1,70.725,973,378,22.37448544,114.1957016
AID01130,Middle Lane 2,73.375,924,359,22.37448544,114.1957016
AID01130,Slow Lane,76.70833333333333,329,89,22.37448544,114.1957016
AID01131,Fast Lane,83.29166666666667,775,356,22.37624602,114.1986634
AID01131,Slow Lane,75.61666666666666,883,367,22.37624602,114.1986634
AID01132,Fast Lane,81.4,817,364,22.3809075,114.2005981
AID01132,Middle Lane,72.625,1268,493,22.3809075,114.2005981
AID01132,Slow Lane,71.025,326,92,22.3809075,114.2005981
AID01133,Fast Lane,82.73333333333333,766,370,22.38371,114.20142
AID01133,Slow Lane,70.91666666666667,929,351,22.38371,114.20142
AID01134,Fast Lane,80.76666666666667,677,340,22.38752486,114.2006753
AID01134,Slow Lane,79.06666666666666,708,322,22.38752486,114.2006753
AID01135,Fast Lane,77.30833333333334,772,319,22.39016201,114.1990055
AID01135,Slow Lane,82.9,744,352,22.39016201,114.1990055
AID01136,Fast Lane,74.21666666666667,1484,585,22.39401803,114.1990838
AID01136,Slow Lane,72.96666666666667,801,361,22.39401803,114.1990838
AID01201,Fast Lane,57.59166666666667,3264,788,22.34566999,114.1815632
AID01201,Slow Lane,46.59166666666667,4393,1156,22.34566999,114.1815632
AID01202,Fast Lane,56.141666666666666,2554,861,22.3424,114.17875
AID01202,Slow Lane,53.29166666666666,1141,296,22.3424,114.17875
AID01203,Fast Lane,62.5,1451,667,22.33891517,114.1791653
AID01203,Slow Lane,60.31666666666667,1202,514,22.33891517,114.1791653
AID01204,Fast Lane,34.333333333333336,3923,689,22.33496881,114.1789128
AID01204,Middle Lane,37.05,3415,629,22.33496881,114.1789128
AID01204,Slow Lane,40.48333333333333,1957,349,22.33496881,114.1789128
AID01206,Fast Lane,52.91666666666666,2474,982,22.32842165,114.1786021
AID01206,Slow Lane,51.5,2070,730,22.32842165,114.1786021
AID01207,Fast Lane,67.13333333333334,1448,729,22.32398763,114.1782818
AID01207,Middle Lane 1,50.49166666666667,1555,568,22.32398763,114.1782818
AID01207,Middle Lane 2,60.75833333333333,1477,699,22.32398763,114.1782818
AID01207,Slow Lane,48.99166666666667,745,162,22.32398763,114.1782818
AID01208,Fast Lane,62.23333333333333,2084,747,22.32130555,114.1782623
AID01208,Slow Lane,57.31666666666667,2246,699,22.32130555,114.1782623
AID01209,Fast Lane,68.94166666666666,1875,692,22.31849702,114.179
AID01209,Middle Lane,64.74166666666666,1919,715,22.31849702,114.179
AID01209,Slow Lane,48.35833333333333,1841,524,22.31849702,114.179
AID01210,Fast Lane,61.88333333333333,1968,714,22.31330444,114.1769617
AID01210,Middle Lane,61.54166666666666,1762,609,22.31330444,114.1769617
AID01210,Slow Lane,58.44166666666667,1517,454,22.31330444,114.1769617
AID01211,Fast Lane,62.23333333333333,2153,731,22.31041465,114.1782331
AID01211,Middle Lane,63.45,1566,504,22.31041465,114.1782331
AID01211,Slow Lane,56.025,1905,511,22.31041465,114.1782331
AID01212,Fast Lane,74.05,1145,351,22.3094574,114.1788251
AID01212,Middle Lane,66.375,1197,435,22.3094574,114.1788251
AID01212,Slow Lane,71.41666666666667,1535,540,22.3094574,114.1788251
AID01213,Fast Lane,51.73333333333333,1613,587,22.30526714,114.1814745
AID01213,Middle Lane 1,49.425,2055,642,22.30526714,114.1814745
AID01213,Middle Lane 2,53.30833333333333,2158,793,22.30526714,114.1814745
AID01213,Slow Lane,52.225,2023,515,22.30526714,114.1814745
AID01214,Fast Lane,50.9,2175,502,22.280729,114.180701
AID01214,Middle Lane,40.425,3279,856,22.280729,114.180701
AID01214,Slow Lane,41.833333333333336,2448,646,22.280729,114.180701
AID01215,Fast Lane,63.88333333333333,1566,561,22.278219,114.181221
AID01215,Slow Lane,56.73333333333333,2278,794,22.278219,114.181221
AID01216,Fast Lane,71.08333333333333,1176,477,22.27331682,114.1796008
AID01216,Slow Lane,67.74166666666666,1187,389,22.27331682,114.1796008
AID01217,Fast Lane,68.30833333333334,1407,478,22.250597,114.177565
AID01217,Middle Lane 1,65.03333333333333,462,212,22.250597,114.177565
AID01217,Middle Lane 2,65.71666666666667,1079,341,22.250597,114.177565
AID01217,Slow Lane,71.05,206,107,22.250597,114.177565
AID01218,Fast Lane,66.96666666666667,1546,549,22.25005384,114.1737118
AID01218,Middle Lane 2,61.025,904,282,22.25005384,114.1737118
AID01219,Fast Lane,63.13333333333333,979,339,22.25007176,114.1694335
AID01219,Slow Lane,62.208333333333336,1532,553,22.25007176,114.1694335
AID01220,Fast Lane,69.20833333333333,893,330,22.2482744,114.1650487
AID01220,Slow Lane,66.63333333333334,1752,516,22.2482744,114.1650487
AID01221,Fast Lane,48.30833333333333,1693,366,22.24862632,114.1617697
AID01221,Middle Lane,42.29166666666666,2389,400,22.24862632,114.1617697
AID01221,Slow Lane,38.325,2685,429,22.24862632,114.1617697
AID01222,Fast Lane,62.09166666666667,766,257,22.24761461,114.1590439
AID01222,Middle Lane,59.73333333333333,1731,552,22.24761461,114.1590439
AID01222,Slow Lane,54.34166666666667,1278,290,22.24761461,114.1590439
AID01223,Fast Lane,71.25,499,209,22.24747861,114.1546396
AID01223,Middle Lane,65.09166666666667,1302,434,22.24747861,114.1546396
AID01223,Slow Lane,61.93333333333333,452,65,22.24747861,114.1546396
AID02104,Fast Lane,82.49166666666666,342,165,22.30694617,114.2331057
AID02104,Slow Lane,72.15833333333333,517,203,22.30694617,114.2331057
AID02105,Fast Lane,76.31666666666666,317,145,22.30887989,114.2296126
AID02105,Slow Lane,68.81666666666666,547,205,22.30887989,114.2296126
AID02106,Fast Lane,75.75,333,157,22.30812221,114.2267978
