detectorID,laneType,speed,totalOccupancy,totalVolume,Latitude,Longitude
AID01101,Fast Lane,69.175,877,452,22.248091,114.152525
AID01101,Middle Lane,59.766666666666666,1358,510,22.248091,114.152525
AID01101,Slow Lane,49.85833333333333,1058,234,22.248091,114.152525
AID01102,Fast Lane,76.96666666666667,712,413,22.24712681,114.1577149
AID01102,Middle Lane,67.94166666666666,1255,604,22.24712681,114.1577149
AID01102,Slow Lane,65.80833333333334,732,363,22.24712681,114.1577149
AID01103,Fast Lane,71.36666666666666,1601,663,22.24863539,114.1621481
AID01103,Middle Lane,65.325,2268,752,22.24863539,114.1621481
AID01103,Slow Lane,52.35,1150,181,22.24863539,114.1621481
AID01104,Fast Lane,71.275,1656,646,22.24837379,114.1658151
AID01104,Slow Lane,63.43333333333333,1603,511,22.24837379,114.1658151
AID01105,Fast Lane,74.05,1727,687,22.2496834,114.1686381
AID01105,Slow Lane,69.34166666666667,1628,596,22.2496834,114.1686381
AID01106,Fast Lane,51.975,1995,962,22.25044211,114.1718782
AID01106,Slow Lane,48.48333333333333,1215,341,22.25044211,114.1718782
AID01107,Fast Lane,58.59166666666667,1981,950,22.24999065,114.1762923
AID01107,Slow Lane,51.35,1224,351,22.24999065,114.1762923
AID01108,Fast Lane,64.18333333333334,1363,760,22.27186288,114.1801247
AID01108,Slow Lane,62.425,845,446,22.27186288,114.1801247
AID01109,Fast Lane,59.65,1611,697,22.27659491,114.1810758
AID01109,Middle Lane,53.56666666666667,1076,446,22.27659491,114.1810758
AID01109,Slow Lane,45.275,3941,1279,22.27659491,114.1810758
AID01110,Fast Lane,50.40833333333333,3070,865,22.279356,114.181217
AID01110,Middle Lane,39.766666666666666,5730,1414,22.279356,114.181217
AID01110,Slow Lane,40.15,3458,866,22.279356,114.181217
AID01111,Fast Lane,58.35,3117,1303,22.30412026,114.1809989
AID01111,Middle Lane 1,49.458333333333336,2341,736,22.30412026,114.1809989
AID01111,Middle Lane 2,54.708333333333336,1881,565,22.30412026,114.1809989
AID01111,Slow Lane,45.06666666666667,2661,834,22.30412026,114.1809989
AID01112,Fast Lane,54.56666666666667,3616,1080,22.30492398,114.1813386
AID01112,Middle Lane 1,48.74166666666667,2341,551,22.30492398,114.1813386
AID01112,Middle Lane 2,55.94166666666667,2909,880,22.30492398,114.1813386
AID01112,Slow Lane,35.75,5906,1120,22.30492398,114.1813386
AID01113,Fast Lane,70.875,1868,794,22.31029,114.17816
AID01113,Middle Lane,65.40833333333333,2183,793,22.31029,114.17816
AID01113,Slow Lane,62.15,1075,292,22.31029,114.17816
AID01114,Fast Lane,65.30833333333334,1815,741,22.31330444,114.1769423
AID01114,Middle Lane,59.04166666666666,1920,770,22.31330444,114.1769423
AID01114,Slow Lane,55.68333333333333,1214,388,22.31330444,114.1769423
AID01115,Fast Lane,63.79166666666666,2060,837,22.31850605,114.1789805
AID01115,Middle Lane,59.35,1272,433,22.31850605,114.1789805
AID01115,Slow Lane,43.475,2536,487,22.31850605,114.1789805
AID01116,Fast Lane,66.84166666666667,1582,651,22.32074565,114.1786797
AID01116,Slow Lane,62.275,998,373,22.32074565,114.1786797
AID01117,Fast Lane,67.93333333333334,1415,797,22.32435789,114.1783109
AID01117,Middle Lane 1,44.81666666666667,1577,364,22.32435789,114.1783109
AID01117,Middle Lane 2,56.40833333333333,2445,981,22.32435789,114.1783109
AID01117,Slow Lane,47.375,658,239,22.32435789,114.1783109
AID01118,Fast Lane,56.90833333333333,1660,709,22.32843068,114.178476
AID01118,Middle Lane,43.65,3112,939,22.32843068,114.178476
AID01118,Slow Lane,43.41666666666666,1294,375,22.32843068,114.178476
AID01120,Fast Lane,60.95,1658,912,22.33496881,114.1788837
AID01120,Middle Lane,56.86666666666667,1521,654,22.33496881,114.1788837
AID01120,Slow Lane,38.23333333333333,3004,670,22.33496881,114.1788837
AID01121,Fast Lane,65.18333333333334,1729,944,22.33848171,114.1791459
AID01121,Slow Lane,61.25,859,394,22.33848171,114.1791459
AID01122,Fast Lane,65.625,1780,1001,22.34191,114.17893
AID01122,Slow Lane,62.458333333333336,784,357,22.34191,114.17893
AID01123,Fast Lane,37.05,5537,1306,22.34521846,114.1813302
AID01123,Slow Lane,36.59166666666667,4090,933,22.34521846,114.1813302
AID01124,Fast Lane,69.16666666666667,2526,1280,22.3592791,114.1751851
AID01124,Slow Lane,45.516666666666666,1476,688,22.3592791,114.1751851
AID01125,Fast Lane,75.31666666666666,2867,1276,22.3634241,114.1798453
AID01125,Slow Lane,71.16666666666667,1692,678,22.3634241,114.1798453
AID01126,Fast Lane,76.11666666666666,2510,1274,22.36544683,114.1836319
AID01126,Slow Lane,66.43333333333334,2858,1079,22.36544683,114.1836319
AID01127,Fast Lane,72.25,2736,1302,22.36700899,114.1859817
AID01127,Slow Lane,65.70833333333333,2557,1112,22.36700899,114.1859817
AID01128,Fast Lane,79.175,1961,1109,22.37114477,114.1892152
AID01128,Slow Lane,72.96666666666667,2273,920,22.37114477,114.1892152
AID01129,Fast Lane,74.425,2006,914,22.37381747,114.1929731
AID01129,Slow Lane,69.35833333333333,2361,1055,22.37381747,114.1929731
AID01130,Fast Lane,80.84166666666667,1005,557,22.37448544,114.1957016
AID01130,Middle Lane 1,76.65,607,257,22.37448544,114.1957016
AID01130,Middle Lane 2,74.14166666666667,966,424,22.37448544,114.1957016
AID01130,Slow Lane,75.35,705,285,22.37448544,114.1957016
AID01131,Fast Lane,87.11666666666666,1096,599,22.37624602,114.1986634
AID01131,Slow Lane,76.75833333333334,1294,596,22.37624602,114.1986634
AID01132,Fast Lane,84.2,1044,571,22.3809075,114.2005981
AID01132,Middle Lane,74.825,1491,659,22.3809075,114.2005981
AID01132,Slow Lane,72.88333333333334,521,176,22.3809075,114.2005981
AID01133,Fast Lane,84.7,1086,593,22.38371,114.20142
AID01133,Slow Lane,74.36666666666666,1311,562,22.38371,114.20142
AID01134,Fast Lane,82.825,821,655,22.38752486,114.2006753
AID01134,Slow Lane,78.11666666666666,966,537,22.38752486,114.2006753
AID01135,Fast Lane,77.925,978,522,22.39016201,114.1990055
AID01135,Slow Lane,83.29166666666667,1042,735,22.39016201,114.1990055
AID01136,Fast Lane,75.83333333333333,1847,872,22.39401803,114.1990838
AID01136,Slow Lane,72.44166666666666,1349,586,22.39401803,114.1990838
AID01201,Fast Lane,59.04166666666666,2720,1054,22.34566999,114.1815632
AID01201,Slow Lane,47.38333333333333,3730,1344,22.34566999,114.1815632
AID01202,Fast Lane,57.766666666666666,1972,737,22.3424,114.17875
AID01202,Slow Lane,52.833333333333336,1012,325,22.3424,114.17875
AID01203,Fast Lane,61.34166666666667,1306,777,22.33891517,114.1791653
AID01203,Slow Lane,59.96666666666667,1179,593,22.33891517,114.1791653
AID01204,Fast Lane,31.225,4832,774,22.33496881,114.1789128
AID01204,Middle Lane,33.28333333333333,4152,699,22.33496881,114.1789128
AID01204,Slow Lane,36.18333333333333,3033,507,22.33496881,114.1789128
AID01206,Fast Lane,46.43333333333333,4251,1370,22.32842165,114.1786021
AID01206,Slow Lane,44.391666666666666,3397,1027,22.32842165,114.1786021
AID01207,Fast Lane,65.80833333333334,2037,1025,22.32398763,114.1782818
AID01207,Middle Lane 1,48.56666666666667,1519,586,22.32398763,114.1782818
AID01207,Middle Lane 2,59.84166666666667,1759,888,22.32398763,114.1782818
AID01207,Slow Lane,45.225,1060,289,22.32398763,114.1782818
AID01208,Fast Lane,62.61666666666667,1941,1013,22.32130555,114.1782623
AID01208,Slow Lane,57.25,1944,866,22.32130555,114.1782623
AID01209,Fast Lane,68.24166666666666,2056,978,22.31849702,114.179
AID01209,Middle Lane,64.06666666666666,1624,852,22.31849702,114.179
