detectorID,laneType,speed,totalOccupancy,totalVolume,Latitude,Longitude
AID01101,Fast Lane,68.1,1025,489,22.248091,114.152525
AID01101,Middle Lane,59.4,1483,524,22.248091,114.152525
AID01101,Slow Lane,51.708333333333336,1060,221,22.248091,114.152525
AID01102,Fast Lane,74.71666666666667,733,421,22.24712681,114.1577149
AID01102,Middle Lane,66.74166666666666,1155,594,22.24712681,114.1577149
AID01102,Slow Lane,64.925,820,352,22.24712681,114.1577149
AID01103,Fast Lane,68.23333333333333,1955,747,22.24863539,114.1621481
AID01103,Middle Lane,62.45,2442,742,22.24863539,114.1621481
AID01103,Slow Lane,53.0,1153,179,22.24863539,114.1621481
AID01104,Fast Lane,67.75,1801,695,22.24837379,114.1658151
AID01104,Slow Lane,60.36666666666667,1595,468,22.24837379,114.1658151
AID01105,Fast Lane,68.425,2025,753,22.2496834,114.1686381
AID01105,Slow Lane,66.46666666666667,1735,598,22.2496834,114.1686381
AID01106,Fast Lane,50.266666666666666,2259,1030,22.25044211,114.1718782
AID01106,Slow Lane,47.38333333333333,1432,373,22.25044211,114.1718782
AID01107,Fast Lane,57.65833333333333,2071,1003,22.24999065,114.1762923
AID01107,Slow Lane,50.85833333333333,1315,330,22.24999065,114.1762923
AID01108,Fast Lane,64.68333333333334,1346,750,22.27186288,114.1801247
AID01108,Slow Lane,62.74166666666667,812,501,22.27186288,114.1801247
AID01109,Fast Lane,60.6,1556,648,22.27659491,114.1810758
AID01109,Middle Lane,55.025,1042,396,22.27659491,114.1810758
AID01109,Slow Lane,45.325,3446,1199,22.27659491,114.1810758
AID01110,Fast Lane,51.38333333333333,3083,851,22.279356,114.181217
AID01110,Middle Lane,43.56666666666667,5167,1457,22.279356,114.181217
AID01110,Slow Lane,45.24166666666667,2862,801,22.279356,114.181217
AID01111,Fast Lane,60.15833333333333,2453,1151,22.30412026,114.1809989
AID01111,Middle Lane 1,48.575,2206,686,22.30412026,114.1809989
AID01111,Middle Lane 2,56.275,1596,466,22.30412026,114.1809989
AID01111,Slow Lane,41.275,2908,795,22.30412026,114.1809989
AID01112,Fast Lane,55.975,2948,916,22.30492398,114.1813386
AID01112,Middle Lane 1,46.96666666666667,1978,530,22.30492398,114.1813386
AID01112,Middle Lane 2,57.725,2490,835,22.30492398,114.1813386
AID01112,Slow Lane,33.63333333333333,6258,1076,22.30492398,114.1813386
AID01113,Fast Lane,71.7,1519,657,22.31029,114.17816
AID01113,Middle Lane,66.325,1789,699,22.31029,114.17816
AID01113,Slow Lane,66.35,1112,277,22.31029,114.17816
AID01114,Fast Lane,64.68333333333334,1377,640,22.31330444,114.1769423
AID01114,Middle Lane,58.891666666666666,1583,745,22.31330444,114.1769423
AID01114,Slow Lane,54.458333333333336,1006,352,22.31330444,114.1769423
AID01115,Fast Lane,65.04166666666667,1622,698,22.31850605,114.1789805
AID01115,Middle Lane,60.75833333333333,987,398,22.31850605,114.1789805
AID01115,Slow Lane,45.38333333333333,2012,462,22.31850605,114.1789805
AID01116,Fast Lane,67.73333333333333,1369,564,22.32074565,114.1786797
AID01116,Slow Lane,63.925,917,365,22.32074565,114.1786797
AID01117,Fast Lane,68.64166666666667,1223,683,22.32435789,114.1783109
AID01117,Middle Lane 1,49.125,1063,398,22.32435789,114.1783109
AID01117,Middle Lane 2,55.94166666666667,2140,952,22.32435789,114.1783109
AID01117,Slow Lane,46.36666666666667,724,256,22.32435789,114.1783109
AID01118,Fast Lane,56.583333333333336,1598,682,22.32843068,114.178476
