detectorID,laneType,speed,totalOccupancy,totalVolume,Latitude,Longitude
AID01101,Fast Lane,71.19166666666666,448,172,22.248091,114.152525
AID01101,Middle Lane,55.85,954,297,22.248091,114.152525
AID01101,Slow Lane,51.75,619,170,22.248091,114.152525
AID01102,Fast Lane,60.208333333333336,317,136,22.24712681,114.1577149
AID01102,Middle Lane,66.59166666666667,899,336,22.24712681,114.1577149
AID01102,Slow Lane,56.775,3050,232,22.24712681,114.1577149
AID01103,Fast Lane,57.75833333333333,739,247,22.24863539,114.1621481
AID01103,Middle Lane,60.333333333333336,1423,394,22.24863539,114.1621481
AID01103,Slow Lane,52.775,815,138,22.24863539,114.1621481
AID01104,Fast Lane,63.175,621,232,22.24837379,114.1658151
AID01104,Slow Lane,60.5,1034,282,22.24837379,114.1658151
AID01105,Fast Lane,58.775,721,265,22.2496834,114.1686381
AID01105,Slow Lane,57.35833333333333,927,295,22.2496834,114.1686381
AID01106,Fast Lane,41.3,1361,373,22.25044211,114.1718782
AID01106,Slow Lane,43.65833333333333,949,212,22.25044211,114.1718782
AID01107,Fast Lane,48.53333333333333,1242,377,22.24999065,114.1762923
AID01107,Slow Lane,46.625,900,169,22.24999065,114.1762923
AID01108,Fast Lane,52.7,1059,388,22.27186288,114.1801247
AID01108,Slow Lane,61.68333333333333,821,123,22.27186288,114.1801247
AID01109,Fast Lane,60.975,1222,396,22.27659491,114.1810758
AID01109,Middle Lane,51.55,1168,324,22.27659491,114.1810758
AID01109,Slow Lane,47.25,2236,505,22.27659491,114.1810758
AID01110,Fast Lane,54.36666666666667,1744,527,22.279356,114.181217
AID01110,Middle Lane,36.66666666666666,2745,712,22.279356,114.181217
AID01110,Slow Lane,47.84166666666667,2452,632,22.279356,114.181217
AID01111,Fast Lane,58.3,2390,809,22.30412026,114.1809989
AID01111,Middle Lane 1,44.525,2179,590,22.30412026,114.1809989
AID01111,Middle Lane 2,61.833333333333336,1737,537,22.30412026,114.1809989
