detectorID,laneType,speed,totalOccupancy,totalVolume,Latitude,Longitude
AID01101,Fast Lane,66.16666666666667,389,152,22.248091,114.152525
AID01101,Middle Lane,55.5,875,284,22.248091,114.152525
AID01101,Slow Lane,55.075,502,131,22.248091,114.152525
AID01102,Fast Lane,71.70833333333333,278,117,22.24712681,114.1577149
AID01102,Middle Lane,67.1,810,315,22.24712681,114.1577149
AID01102,Slow Lane,63.03333333333333,507,250,22.24712681,114.1577149
AID01103,Fast Lane,62.375,546,216,22.24863539,114.1621481
AID01103,Middle Lane,65.09166666666667,1186,365,22.24863539,114.1621481
AID01103,Slow Lane,51.65,742,128,22.24863539,114.1621481
AID01104,Fast Lane,55.34166666666667,584,214,22.24837379,114.1658151
AID01104,Slow Lane,63.23333333333333,841,243,22.24837379,114.1658151
AID01105,Fast Lane,59.00833333333333,594,233,22.2496834,114.1686381
AID01105,Slow Lane,56.54166666666666,758,245,22.2496834,114.1686381
AID01106,Fast Lane,43.15833333333333,1247,367,22.25044211,114.1718782
AID01106,Slow Lane,47.23333333333333,788,172,22.25044211,114.1718782
AID01107,Fast Lane,60.075,1199,366,22.24999065,114.1762923
AID01107,Slow Lane,46.325,800,146,22.24999065,114.1762923
AID01108,Fast Lane,53.25833333333333,924,361,22.27186288,114.1801247
AID01108,Slow Lane,56.53333333333333,1206,113,22.27186288,114.1801247
AID01109,Fast Lane,61.21666666666667,1063,360,22.27659491,114.1810758
AID01109,Middle Lane,55.266666666666666,853,220,22.27659491,114.1810758
AID01109,Slow Lane,47.641666666666666,2207,508,22.27659491,114.1810758
AID01110,Fast Lane,57.95,1330,406,22.279356,114.181217
AID01110,Middle Lane,43.141666666666666,2519,685,22.279356,114.181217
AID01110,Slow Lane,50.766666666666666,1832,511,22.279356,114.181217
AID01111,Fast Lane,59.19166666666667,2097,704,22.30412026,114.1809989
AID01111,Middle Lane 1,50.71666666666667,1779,502,22.30412026,114.1809989
AID01111,Middle Lane 2,59.11666666666667,1473,416,22.30412026,114.1809989
AID01111,Slow Lane,49.38333333333333,1823,596,22.30412026,114.1809989
AID01112,Fast Lane,53.833333333333336,2135,628,22.30492398,114.1813386
AID01112,Middle Lane 1,46.73333333333333,1593,407,22.30492398,114.1813386
AID01112,Middle Lane 2,57.69166666666667,1817,541,22.30492398,114.1813386
AID01112,Slow Lane,41.78333333333333,3337,708,22.30492398,114.1813386
AID01113,Fast Lane,69.74166666666666,1020,389,22.31029,114.17816
AID01113,Middle Lane,65.2,1638,576,22.31029,114.17816
AID01113,Slow Lane,64.86666666666666,958,67,22.31029,114.17816
AID01114,Fast Lane,67.53333333333333,921,363,22.31330444,114.1769423
AID01114,Middle Lane,60.81666666666667,1454,499,22.31330444,114.1769423
AID01114,Slow Lane,57.25,804,227,22.31330444,114.1769423
