detectorID,laneType,speed,totalOccupancy,totalVolume,Latitude,Longitude
AID01101,Fast Lane,69.58333333333333,1202,403,22.248091,114.152525
AID01101,Middle Lane,61.125,1680,412,22.248091,114.152525
AID01101,Slow Lane,52.708333333333336,976,136,22.248091,114.152525
AID01102,Fast Lane,75.01666666666667,812,353,22.24712681,114.1577149
AID01102,Middle Lane,67.11666666666666,1155,456,22.24712681,114.1577149
AID01102,Slow Lane,68.75833333333334,674,236,22.24712681,114.1577149
AID01103,Fast Lane,68.725,1850,611,22.24863539,114.1621481
AID01103,Middle Lane,61.50833333333333,2447,615,22.24863539,114.1621481
AID01103,Slow Lane,48.15,1126,86,22.24863539,114.1621481
AID01104,Fast Lane,70.06666666666666,1657,582,22.24837379,114.1658151
AID01104,Slow Lane,63.10833333333333,1496,376,22.24837379,114.1658151
AID01105,Fast Lane,76.01666666666667,1794,610,22.2496834,114.1686381
AID01105,Slow Lane,68.98333333333333,1250,461,22.2496834,114.1686381
AID01106,Fast Lane,51.09166666666667,3170,845,22.25044211,114.1718782
AID01106,Slow Lane,47.625,1510,295,22.25044211,114.1718782
AID01107,Fast Lane,58.1,2054,811,22.24999065,114.1762923
AID01107,Slow Lane,51.325,1186,302,22.24999065,114.1762923
AID01108,Fast Lane,64.80833333333334,1040,462,22.27186288,114.1801247
AID01108,Slow Lane,61.86666666666667,992,518,22.27186288,114.1801247
AID01109,Fast Lane,62.45,1357,570,22.27659491,114.1810758
AID01109,Middle Lane,56.641666666666666,623,265,22.27659491,114.1810758
AID01109,Slow Lane,46.80833333333333,2527,854,22.27659491,114.1810758
AID01110,Fast Lane,56.11666666666667,2011,657,22.279356,114.181217
AID01110,Middle Lane,51.7,3158,1041,22.279356,114.181217
AID01110,Slow Lane,47.94166666666667,1680,523,22.279356,114.181217
AID01111,Fast Lane,61.98333333333333,2336,988,22.30412026,114.1809989
AID01111,Middle Lane 1,53.425,1646,492,22.30412026,114.1809989
AID01111,Middle Lane 2,56.275,1021,288,22.30412026,114.1809989
AID01111,Slow Lane,48.53333333333333,1934,555,22.30412026,114.1809989
AID01112,Fast Lane,57.48333333333333,2119,647,22.30492398,114.1813386
AID01112,Middle Lane 1,49.175,1351,374,22.30492398,114.1813386
AID01112,Middle Lane 2,57.40833333333333,1999,691,22.30492398,114.1813386
AID01112,Slow Lane,39.083333333333336,4182,845,22.30492398,114.1813386
AID01113,Fast Lane,73.29166666666667,1107,457,22.31029,114.17816
AID01113,Middle Lane,68.48333333333333,1372,481,22.31029,114.17816
AID01113,Slow Lane,65.70833333333333,743,162,22.31029,114.17816
AID01114,Fast Lane,65.88333333333334,923,412,22.31330444,114.1769423
AID01114,Middle Lane,60.266666666666666,1305,522,22.31330444,114.1769423
AID01114,Slow Lane,55.96666666666667,802,247,22.31330444,114.1769423
AID01115,Fast Lane,65.94166666666666,1170,461,22.31850605,114.1789805
AID01115,Middle Lane,61.49166666666667,908,314,22.31850605,114.1789805
AID01115,Slow Lane,53.48333333333333,994,352,22.31850605,114.1789805
AID01116,Fast Lane,67.24166666666666,1073,445,22.32074565,114.1786797
AID01116,Slow Lane,63.208333333333336,853,298,22.32074565,114.1786797
AID01117,Fast Lane,72.25,718,440,22.32435789,114.1783109
AID01117,Middle Lane 1,52.583333333333336,943,327,22.32435789,114.1783109
AID01117,Middle Lane 2,62.68333333333333,1691,623,22.32435789,114.1783109
AID01117,Slow Lane,47.925,399,137,22.32435789,114.1783109
AID01118,Fast Lane,63.48333333333333,918,286,22.32843068,114.178476
AID01118,Middle Lane,57.425,1801,639,22.32843068,114.178476
AID01118,Slow Lane,47.641666666666666,798,241,22.32843068,114.178476
AID01120,Fast Lane,63.75833333333333,878,441,22.33496881,114.1788837
AID01120,Middle Lane,57.425,1187,429,22.33496881,114.1788837
AID01120,Slow Lane,44.23333333333333,1487,394,22.33496881,114.1788837
AID01121,Fast Lane,66.1,806,493,22.33848171,114.1791459
AID01121,Slow Lane,57.16666666666666,843,296,22.33848171,114.1791459
AID01122,Fast Lane,67.00833333333334,889,506,22.34191,114.17893
AID01122,Slow Lane,58.391666666666666,741,243,22.34191,114.17893
AID01123,Fast Lane,50.333333333333336,3792,991,22.34521846,114.1813302
AID01123,Slow Lane,42.958333333333336,2317,592,22.34521846,114.1813302
AID01124,Fast Lane,73.41666666666667,2041,820,22.3592791,114.1751851
AID01124,Slow Lane,48.575,1332,486,22.3592791,114.1751851
AID01125,Fast Lane,78.075,1834,735,22.3634241,114.1798453
AID01125,Slow Lane,73.55833333333334,1524,474,22.3634241,114.1798453
AID01126,Fast Lane,79.725,1772,763,22.36544683,114.1836319
AID01126,Slow Lane,71.6,2025,677,22.36544683,114.1836319
AID01127,Fast Lane,76.875,2104,766,22.36700899,114.1859817
AID01127,Slow Lane,70.65833333333333,2010,730,22.36700899,114.1859817
AID01128,Fast Lane,81.575,1426,688,22.37114477,114.1892152
AID01128,Slow Lane,73.90833333333333,1751,658,22.37114477,114.1892152
AID01129,Fast Lane,74.55833333333334,1391,552,22.37381747,114.1929731
AID01129,Slow Lane,70.13333333333334,2082,713,22.37381747,114.1929731
AID01130,Fast Lane,82.28333333333333,922,421,22.37448544,114.1957016
AID01130,Middle Lane 1,76.19166666666666,644,220,22.37448544,114.1957016
AID01130,Middle Lane 2,73.65,1171,412,22.37448544,114.1957016
AID01130,Slow Lane,76.475,629,214,22.37448544,114.1957016
AID01131,Fast Lane,89.325,620,337,22.37624602,114.1986634
AID01131,Slow Lane,79.53333333333333,960,411,22.37624602,114.1986634
AID01132,Fast Lane,85.725,676,317,22.3809075,114.2005981
AID01132,Middle Lane,76.26666666666667,1208,483,22.3809075,114.2005981
AID01132,Slow Lane,76.23333333333333,297,76,22.3809075,114.2005981
AID01133,Fast Lane,86.6,821,358,22.38371,114.20142
AID01133,Slow Lane,74.31666666666666,1078,401,22.38371,114.20142
AID01134,Fast Lane,85.04166666666667,784,400,22.38752486,114.2006753
AID01134,Slow Lane,75.34166666666667,808,390,22.38752486,114.2006753
AID01135,Fast Lane,79.39166666666667,726,400,22.39016201,114.1990055
AID01135,Slow Lane,84.85,702,436,22.39016201,114.1990055
AID01136,Fast Lane,79.90833333333333,1013,494,22.39401803,114.1990838
AID01136,Slow Lane,75.03333333333333,904,372,22.39401803,114.1990838
AID01201,Fast Lane,59.36666666666667,2632,873,22.34566999,114.1815632
AID01201,Slow Lane,46.09166666666667,3663,998,22.34566999,114.1815632
AID01202,Fast Lane,57.583333333333336,2668,886,22.3424,114.17875
AID01202,Slow Lane,54.36666666666667,1337,380,22.3424,114.17875
AID01203,Fast Lane,62.93333333333333,1366,694,22.33891517,114.1791653
AID01203,Slow Lane,61.23333333333333,1522,540,22.33891517,114.1791653
AID01204,Fast Lane,33.09166666666667,4303,746,22.33496881,114.1789128
AID01204,Middle Lane,35.266666666666666,4116,532,22.33496881,114.1789128
AID01204,Slow Lane,36.69166666666667,2958,334,22.33496881,114.1789128
AID01206,Fast Lane,49.266666666666666,2709,1067,22.32842165,114.1786021
AID01206,Slow Lane,48.3,2445,765,22.32842165,114.1786021
AID01207,Fast Lane,67.53333333333333,1572,753,22.32398763,114.1782818
AID01207,Middle Lane 1,51.625,1435,429,22.32398763,114.1782818
AID01207,Middle Lane 2,61.9,1813,733,22.32398763,114.1782818
AID01207,Slow Lane,46.425,1040,187,22.32398763,114.1782818
AID01208,Fast Lane,63.016666666666666,2395,887,22.32130555,114.1782623
AID01208,Slow Lane,56.91666666666666,2587,680,22.32130555,114.1782623
AID01209,Fast Lane,70.69166666666666,1713,806,22.31849702,114.179
AID01209,Middle Lane,67.45,1621,648,22.31849702,114.179
AID01209,Slow Lane,47.13333333333333,1775,568,22.31849702,114.179
AID01210,Fast Lane,64.15,2116,764,22.31330444,114.1769617
AID01210,Middle Lane,63.516666666666666,1782,609,22.31330444,114.1769617
AID01210,Slow Lane,60.44166666666667,1097,378,22.31330444,114.1769617
AID01211,Fast Lane,65.84166666666667,2338,792,22.31041465,114.1782331
AID01211,Middle Lane,65.50833333333334,1682,527,22.31041465,114.1782331
AID01211,Slow Lane,59.825,1583,386,22.31041465,114.1782331
AID01212,Fast Lane,76.85833333333333,1167,329,22.3094574,114.1788251
AID01212,Middle Lane,72.31666666666666,1286,445,22.3094574,114.1788251
AID01212,Slow Lane,76.03333333333333,932,382,22.3094574,114.1788251
AID01213,Fast Lane,53.34166666666667,1154,437,22.30526714,114.1814745
AID01213,Middle Lane 1,51.55,1670,499,22.30526714,114.1814745
AID01213,Middle Lane 2,53.06666666666667,2000,671,22.30526714,114.1814745
AID01213,Slow Lane,54.7,2086,508,22.30526714,114.1814745
AID01214,Fast Lane,48.50833333333333,3658,500,22.280729,114.180701
AID01214,Middle Lane,39.80833333333333,4013,804,22.280729,114.180701
AID01214,Slow Lane,38.93333333333333,3417,625,22.280729,114.180701
AID01215,Fast Lane,60.55,1761,587,22.278219,114.181221
AID01215,Slow Lane,52.73333333333333,3005,838,22.278219,114.181221
AID01216,Fast Lane,74.65833333333333,1231,489,22.27331682,114.1796008
AID01216,Slow Lane,69.975,1371,461,22.27331682,114.1796008
AID01217,Fast Lane,68.53333333333333,732,411,22.250597,114.177565
AID01217,Middle Lane 1,68.90833333333333,469,194,22.250597,114.177565
AID01217,Middle Lane 2,66.14166666666667,994,391,22.250597,114.177565
AID01217,Slow Lane,72.775,352,174,22.250597,114.177565
AID01218,Fast Lane,66.41666666666667,1147,497,22.25005384,114.1737118
AID01218,Middle Lane 2,61.9,843,388,22.25005384,114.1737118
AID01219,Fast Lane,67.98333333333333,904,347,22.25007176,114.1694335
AID01219,Slow Lane,61.16666666666666,1235,415,22.25007176,114.1694335
AID01220,Fast Lane,72.63333333333334,813,303,22.2482744,114.1650487
AID01220,Slow Lane,70.29166666666667,1538,461,22.2482744,114.1650487
AID01221,Fast Lane,44.35833333333333,1633,352,22.24862632,114.1617697
AID01221,Middle Lane,42.5,2303,342,22.24862632,114.1617697
AID01221,Slow Lane,39.79166666666666,2713,422,22.24862632,114.1617697
AID01222,Fast Lane,67.225,656,270,22.24761461,114.1590439
AID01222,Middle Lane,63.48333333333333,1413,480,22.24761461,114.1590439
AID01222,Slow Lane,50.516666666666666,1651,285,22.24761461,114.1590439
