detectorID,laneType,speed,totalOccupancy,totalVolume,Latitude,Longitude
AID01101,Fast Lane,69.99166666666666,64,34,22.248091,114.152525
AID01101,Middle Lane,64.09166666666667,316,105,22.248091,114.152525
AID01101,Slow Lane,63.09166666666667,156,41,22.248091,114.152525
AID01102,Fast Lane,69.11666666666666,34,12,22.24712681,114.1577149
AID01102,Middle Lane,68.15833333333333,307,137,22.24712681,114.1577149
AID01102,Slow Lane,69.19166666666666,207,85,22.24712681,114.1577149
AID01103,Fast Lane,53.025,89,39,22.24863539,114.1621481
AID01103,Middle Lane,66.36666666666666,555,196,22.24863539,114.1621481
AID01103,Slow Lane,52.73333333333333,249,48,22.24863539,114.1621481
AID01104,Fast Lane,52.50833333333333,121,48,22.24837379,114.1658151
AID01104,Slow Lane,60.2,449,147,22.24837379,114.1658151
AID01105,Fast Lane,54.06666666666667,145,61,22.2496834,114.1686381
AID01105,Slow Lane,59.641666666666666,405,140,22.2496834,114.1686381
AID01106,Fast Lane,52.458333333333336,428,139,22.25044211,114.1718782
AID01106,Slow Lane,49.80833333333333,460,132,22.25044211,114.1718782
AID01107,Fast Lane,62.66666666666666,449,148,22.24999065,114.1762923
AID01107,Slow Lane,50.31666666666667,381,101,22.24999065,114.1762923
AID01108,Fast Lane,74.07563025210084,324,138,22.27186288,114.1801247
AID01108,Slow Lane,70.90756302521008,75,37,22.27186288,114.1801247
AID01109,Fast Lane,71.10833333333333,383,142,22.27659491,114.1810758
AID01109,Middle Lane,64.775,262,80,22.27659491,114.1810758
AID01109,Slow Lane,62.73333333333333,383,83,22.27659491,114.1810758
AID01110,Fast Lane,65.64166666666667,433,152,22.279356,114.181217
AID01110,Middle Lane,59.016666666666666,536,190,22.279356,114.181217
AID01110,Slow Lane,61.641666666666666,531,192,22.279356,114.181217
AID01111,Fast Lane,67.71666666666667,1216,465,22.30412026,114.1809989
AID01111,Middle Lane 1,56.71666666666667,1038,362,22.30412026,114.1809989
AID01111,Middle Lane 2,63.458333333333336,543,194,22.30412026,114.1809989
AID01111,Slow Lane,54.44166666666667,984,320,22.30412026,114.1809989
AID01112,Fast Lane,59.78333333333333,971,331,22.30492398,114.1813386
AID01112,Middle Lane 1,50.5,973,298,22.30492398,114.1813386
AID01112,Middle Lane 2,62.44166666666667,1009,331,22.30492398,114.1813386
AID01112,Slow Lane,44.45,1854,462,22.30492398,114.1813386
AID01113,Fast Lane,74.20833333333333,503,210,22.31029,114.17816
AID01113,Middle Lane,69.975,862,330,22.31029,114.17816
AID01113,Slow Lane,68.43333333333334,353,54,22.31029,114.17816
AID01114,Fast Lane,69.475,484,200,22.31330444,114.1769423
AID01114,Middle Lane,64.31666666666666,792,300,22.31330444,114.1769423
AID01114,Slow Lane,63.075,339,101,22.31330444,114.1769423
AID01115,Fast Lane,71.05,562,226,22.31850605,114.1789805
AID01115,Middle Lane,62.19166666666667,506,209,22.31850605,114.1789805
AID01115,Slow Lane,56.925,466,151,22.31850605,114.1789805
AID01116,Fast Lane,70.56666666666666,458,204,22.32074565,114.1786797
AID01116,Slow Lane,67.08333333333333,460,176,22.32074565,114.1786797
AID01117,Fast Lane,59.46666666666667,494,209,22.32435789,114.1783109
AID01117,Middle Lane 1,49.74166666666667,268,79,22.32435789,114.1783109
AID01117,Middle Lane 2,62.73333333333333,1154,405,22.32435789,114.1783109
AID01117,Slow Lane,49.79166666666666,199,52,22.32435789,114.1783109
AID01118,Fast Lane,65.75,429,146,22.32843068,114.178476
AID01118,Middle Lane,60.15833333333333,1169,439,22.32843068,114.178476
AID01118,Slow Lane,49.86666666666667,273,88,22.32843068,114.178476
AID01120,Fast Lane,59.8,744,277,22.33496881,114.1788837
AID01120,Middle Lane,54.80833333333333,843,279,22.33496881,114.1788837
AID01120,Slow Lane,49.41666666666666,556,128,22.33496881,114.1788837
AID01121,Fast Lane,69.43333333333334,797,311,22.33848171,114.1791459
AID01121,Slow Lane,64.71666666666667,606,231,22.33848171,114.1791459
AID01122,Fast Lane,60.35833333333333,893,355,22.34191,114.17893
AID01122,Slow Lane,61.40833333333333,537,201,22.34191,114.17893
AID01123,Fast Lane,50.38333333333333,1506,462,22.34521846,114.1813302
AID01123,Slow Lane,62.175,1208,315,22.34521846,114.1813302
AID01124,Fast Lane,76.53333333333333,910,461,22.3592791,114.1751851
AID01124,Slow Lane,52.41666666666666,598,286,22.3592791,114.1751851
AID01125,Fast Lane,83.71666666666667,780,348,22.3634241,114.1798453
AID01125,Slow Lane,78.2,638,242,22.3634241,114.1798453
AID01126,Fast Lane,84.71666666666667,454,298,22.36544683,114.1836319
AID01126,Slow Lane,78.775,637,376,22.36544683,114.1836319
AID01127,Fast Lane,87.68333333333334,662,307,22.36700899,114.1859817
AID01127,Slow Lane,81.86666666666666,1002,381,22.36700899,114.1859817
AID01128,Fast Lane,71.73333333333333,503,242,22.37114477,114.1892152
AID01128,Slow Lane,80.875,806,362,22.37114477,114.1892152
AID01129,Fast Lane,62.80833333333333,499,229,22.37381747,114.1929731
AID01129,Slow Lane,75.05833333333334,880,355,22.37381747,114.1929731
