detectorID,laneType,speed,totalOccupancy,totalVolume,Latitude,Longitude
AID01101,Fast Lane,70.0,10,0,22.248091,114.152525
AID01101,Middle Lane,67.125,86,28,22.248091,114.152525
AID01101,Slow Lane,68.20833333333333,25,6,22.248091,114.152525
AID01102,Fast Lane,69.98333333333333,6,1,22.24712681,114.1577149
AID01102,Middle Lane,69.31666666666666,95,36,22.24712681,114.1577149
AID01102,Slow Lane,13.816666666666666,6556,7,22.24712681,114.1577149
AID01103,Fast Lane,15.241666666666667,6293,25,22.24863539,114.1621481
AID01103,Middle Lane,48.925,171,21,22.24863539,114.1621481
AID01103,Slow Lane,50.38333333333333,20,2,22.24863539,114.1621481
AID01104,Fast Lane,51.61666666666667,82,11,22.24837379,114.1658151
AID01104,Slow Lane,53.375,110,34,22.24837379,114.1658151
AID01105,Fast Lane,48.78333333333333,771,22,22.2496834,114.1686381
AID01105,Slow Lane,51.73333333333333,244,28,22.2496834,114.1686381
AID01106,Fast Lane,44.875,473,40,22.25044211,114.1718782
AID01106,Slow Lane,49.833333333333336,58,23,22.25044211,114.1718782
AID01107,Fast Lane,47.96638655462185,151,34,22.24999065,114.1762923
AID01107,Slow Lane,50.89915966386555,50,18,22.24999065,114.1762923
AID01108,Fast Lane,63.49166666666667,167,41,22.27186288,114.1801247
AID01108,Slow Lane,28.05,3762,2,22.27186288,114.1801247
AID01109,Fast Lane,66.20833333333333,136,44,22.27659491,114.1810758
AID01109,Middle Lane,68.36666666666666,26,7,22.27659491,114.1810758
AID01109,Slow Lane,68.73333333333333,46,8,22.27659491,114.1810758
AID01110,Fast Lane,63.84166666666667,134,34,22.279356,114.181217
AID01110,Middle Lane,57.55,1147,28,22.279356,114.181217
AID01110,Slow Lane,66.45833333333333,86,17,22.279356,114.181217
AID01111,Fast Lane,57.016666666666666,524,51,22.30412026,114.1809989
AID01111,Middle Lane 1,39.875,3926,3,22.30412026,114.1809989
AID01111,Middle Lane 2,37.175,5742,106,22.30412026,114.1809989
AID01111,Slow Lane,64.75,717,0,22.30412026,114.1809989
AID01112,Fast Lane,43.583333333333336,3753,44,22.30492398,114.1813386
AID01112,Middle Lane 1,36.625,3892,48,22.30492398,114.1813386
AID01112,Middle Lane 2,50.7,2792,59,22.30492398,114.1813386
AID01112,Slow Lane,60.38333333333333,310,55,22.30492398,114.1813386
AID01113,Fast Lane,62.975,327,57,22.31029,114.17816
AID01113,Middle Lane,65.66666666666667,552,6,22.31029,114.17816
AID01113,Slow Lane,69.5,168,1,22.31029,114.17816
AID01114,Fast Lane,66.025,88,26,22.31330444,114.1769423
AID01114,Middle Lane,64.675,123,39,22.31330444,114.1769423
AID01114,Slow Lane,69.28333333333333,28,5,22.31330444,114.1769423
AID01115,Fast Lane,65.3,77,23,22.31850605,114.1789805
AID01115,Middle Lane,33.38333333333333,4631,38,22.31850605,114.1789805
AID01115,Slow Lane,65.68333333333334,401,1,22.31850605,114.1789805
AID01116,Fast Lane,50.583333333333336,112,20,22.32074565,114.1786797
AID01116,Slow Lane,51.99166666666667,175,33,22.32074565,114.1786797
AID01117,Fast Lane,28.591666666666665,4498,15,22.32435789,114.1783109
AID01117,Middle Lane 1,47.375,353,6,22.32435789,114.1783109
AID01117,Middle Lane 2,25.808333333333334,6319,22,22.32435789,114.1783109
AID01117,Slow Lane,50.18333333333333,95,6,22.32435789,114.1783109
AID01118,Fast Lane,50.45,208,10,22.32843068,114.178476
AID01118,Middle Lane,48.075,139,47,22.32843068,114.178476
AID01118,Slow Lane,20.433333333333334,6551,9,22.32843068,114.178476
AID01120,Fast Lane,49.69166666666667,44,13,22.33496881,114.1788837
AID01120,Middle Lane,29.975,6106,51,22.33496881,114.1788837
AID01120,Slow Lane,22.83333333333333,5569,7,22.33496881,114.1788837
AID01121,Fast Lane,50.775,62,23,22.33848171,114.1791459
AID01121,Slow Lane,50.675,226,29,22.33848171,114.1791459
AID01122,Fast Lane,51.25833333333333,65,23,22.34191,114.17893
AID01122,Slow Lane,52.09166666666667,95,30,22.34191,114.17893
AID01123,Fast Lane,53.28333333333333,799,50,22.34521846,114.1813302
AID01123,Slow Lane,20.75,6928,25,22.34521846,114.1813302
AID01124,Fast Lane,48.575,2483,61,22.3592791,114.1751851
AID01124,Slow Lane,71.66666666666667,301,26,22.3592791,114.1751851
AID01125,Fast Lane,75.95,146,51,22.3634241,114.1798453
AID01125,Slow Lane,78.59166666666667,33,14,22.3634241,114.1798453
AID01126,Fast Lane,75.53333333333333,123,39,22.36544683,114.1836319
AID01126,Slow Lane,76.575,82,38,22.36544683,114.1836319
AID01127,Fast Lane,74.71666666666667,152,62,22.36700899,114.1859817
AID01127,Slow Lane,78.5,68,22,22.36700899,114.1859817
AID01128,Fast Lane,55.95,3030,34,22.37114477,114.1892152
AID01128,Slow Lane,70.33333333333333,894,26,22.37114477,114.1892152
AID01129,Fast Lane,10.6,7535,8,22.37381747,114.1929731
AID01129,Slow Lane,71.46666666666667,335,48,22.37381747,114.1929731
AID01130,Fast Lane,68.73333333333333,926,12,22.37448544,114.1957016
AID01130,Middle Lane 1,78.84166666666667,63,18,22.37448544,114.1957016
AID01130,Middle Lane 2,76.24166666666666,151,36,22.37448544,114.1957016
AID01130,Slow Lane,79.85833333333333,28,1,22.37448544,114.1957016
AID01131,Fast Lane,78.98333333333333,37,8,22.37624602,114.1986634
