detectorID,laneType,speed,totalOccupancy,totalVolume,Latitude,Longitude
AID01101,Fast Lane,66.65833333333333,509,170,22.248091,114.152525
AID01101,Middle Lane,60.016666666666666,696,230,22.248091,114.152525
AID01101,Slow Lane,55.18333333333333,490,95,22.248091,114.152525
AID01102,Fast Lane,69.71666666666667,229,91,22.24712681,114.1577149
AID01102,Middle Lane,67.31666666666666,963,346,22.24712681,114.1577149
AID01102,Slow Lane,66.58333333333333,412,147,22.24712681,114.1577149
AID01103,Fast Lane,45.56666666666667,556,134,22.24863539,114.1621481
AID01103,Middle Lane,46.18333333333333,2127,412,22.24863539,114.1621481
AID01103,Slow Lane,48.7,379,10,22.24863539,114.1621481
AID01104,Fast Lane,54.2,452,157,22.24837379,114.1658151
AID01104,Slow Lane,58.73333333333333,943,272,22.24837379,114.1658151
AID01105,Fast Lane,63.45,501,171,22.2496834,114.1686381
AID01105,Slow Lane,63.675,867,273,22.2496834,114.1686381
AID01106,Fast Lane,48.458333333333336,736,302,22.25044211,114.1718782
AID01106,Slow Lane,49.85,487,165,22.25044211,114.1718782
AID01107,Fast Lane,55.35833333333333,842,303,22.24999065,114.1762923
AID01107,Slow Lane,53.75,298,119,22.24999065,114.1762923
AID01108,Fast Lane,63.275,677,292,22.27186288,114.1801247
AID01108,Slow Lane,65.6,248,126,22.27186288,114.1801247
AID01109,Fast Lane,58.18333333333333,794,259,22.27659491,114.1810758
AID01109,Middle Lane,60.28333333333333,451,161,22.27659491,114.1810758
AID01109,Slow Lane,48.125,1334,366,22.27659491,114.1810758
AID01110,Fast Lane,49.81666666666667,1077,276,22.279356,114.181217
AID01110,Middle Lane,50.30833333333333,1631,480,22.279356,114.181217
AID01110,Slow Lane,58.208333333333336,500,189,22.279356,114.181217
AID01111,Fast Lane,57.05833333333333,1047,359,22.30412026,114.1809989
AID01111,Middle Lane 1,55.86666666666667,782,271,22.30412026,114.1809989
AID01111,Middle Lane 2,59.2,665,209,22.30412026,114.1809989
AID01111,Slow Lane,55.98333333333333,596,285,22.30412026,114.1809989
AID01112,Fast Lane,50.8,920,261,22.30492398,114.1813386
AID01112,Middle Lane 1,51.10833333333333,688,158,22.30492398,114.1813386
AID01112,Middle Lane 2,52.575,999,280,22.30492398,114.1813386
AID01112,Slow Lane,50.61666666666667,1642,358,22.30492398,114.1813386
AID01113,Fast Lane,66.93333333333334,493,170,22.31029,114.17816
AID01113,Middle Lane,62.55833333333333,1038,329,22.31029,114.17816
AID01113,Slow Lane,64.10833333333333,593,43,22.31029,114.17816
AID01114,Fast Lane,63.05833333333333,398,133,22.31330444,114.1769423
AID01114,Middle Lane,52.725,1130,338,22.31330444,114.1769423
AID01114,Slow Lane,58.84166666666667,497,133,22.31330444,114.1769423
AID01115,Fast Lane,57.7,602,185,22.31850605,114.1789805
AID01115,Middle Lane,47.6,836,257,22.31850605,114.1789805
AID01115,Slow Lane,62.425,236,71,22.31850605,114.1789805
AID01116,Fast Lane,58.93333333333333,490,175,22.32074565,114.1786797
AID01116,Slow Lane,58.55833333333333,519,174,22.32074565,114.1786797
AID01117,Fast Lane,56.60833333333333,349,189,22.32435789,114.1783109
AID01117,Middle Lane 1,48.73333333333333,533,155,22.32435789,114.1783109
AID01117,Middle Lane 2,59.21666666666667,815,304,22.32435789,114.1783109
AID01117,Slow Lane,48.95,143,41,22.32435789,114.1783109
AID01118,Fast Lane,58.00833333333333,325,139,22.32843068,114.178476
AID01118,Middle Lane,53.475,869,345,22.32843068,114.178476
AID01118,Slow Lane,46.141666666666666,533,175,22.32843068,114.178476
AID01120,Fast Lane,55.68333333333333,511,208,22.33496881,114.1788837
AID01120,Middle Lane,53.175,1133,396,22.33496881,114.1788837
AID01120,Slow Lane,46.30833333333333,229,56,22.33496881,114.1788837
AID01121,Fast Lane,58.93333333333333,501,224,22.33848171,114.1791459
AID01121,Slow Lane,56.05,488,170,22.33848171,114.1791459
AID01122,Fast Lane,60.79166666666666,678,272,22.34191,114.17893
AID01122,Slow Lane,56.03333333333333,430,127,22.34191,114.17893
AID01123,Fast Lane,47.708333333333336,1543,408,22.34521846,114.1813302
AID01123,Slow Lane,41.60833333333333,1198,324,22.34521846,114.1813302
AID01124,Fast Lane,67.49166666666666,881,320,22.3592791,114.1751851
AID01124,Slow Lane,47.84166666666667,624,267,22.3592791,114.1751851
AID01125,Fast Lane,73.68333333333334,832,296,22.3634241,114.1798453
AID01125,Slow Lane,67.825,639,227,22.3634241,114.1798453
AID01126,Fast Lane,70.35,898,336,22.36544683,114.1836319
AID01126,Slow Lane,67.68333333333334,1192,379,22.36544683,114.1836319
AID01127,Fast Lane,69.21666666666667,1146,423,22.36700899,114.1859817
AID01127,Slow Lane,64.29166666666667,869,311,22.36700899,114.1859817
AID01128,Fast Lane,68.65833333333333,786,312,22.37114477,114.1892152
AID01128,Slow Lane,66.46666666666667,871,306,22.37114477,114.1892152
AID01129,Fast Lane,51.675,3174,186,22.37381747,114.1929731
AID01129,Slow Lane,69.61666666666666,1010,319,22.37381747,114.1929731
AID01130,Fast Lane,74.175,444,173,22.37448544,114.1957016
AID01130,Middle Lane 1,69.0,466,173,22.37448544,114.1957016
AID01130,Middle Lane 2,69.95,602,208,22.37448544,114.1957016
AID01130,Slow Lane,75.81666666666666,176,41,22.37448544,114.1957016
AID01131,Fast Lane,80.91666666666667,333,147,22.37624602,114.1986634
AID01131,Slow Lane,74.21666666666667,563,224,22.37624602,114.1986634
AID01132,Fast Lane,80.63333333333334,408,180,22.3809075,114.2005981
AID01132,Middle Lane,69.2,509,192,22.3809075,114.2005981
AID01132,Slow Lane,78.38333333333334,40,8,22.3809075,114.2005981
AID01133,Fast Lane,78.63333333333334,392,173,22.38371,114.20142
AID01133,Slow Lane,70.63333333333334,386,137,22.38371,114.20142
AID01134,Fast Lane,71.95833333333333,361,174,22.38752486,114.2006753
AID01134,Slow Lane,75.275,288,132,22.38752486,114.2006753
AID01135,Fast Lane,76.1,299,127,22.39016201,114.1990055
AID01135,Slow Lane,76.475,391,174,22.39016201,114.1990055
AID01136,Fast Lane,66.65833333333333,737,271,22.39401803,114.1990838
AID01136,Slow Lane,71.89166666666667,357,138,22.39401803,114.1990838
AID01201,Fast Lane,58.85833333333333,1070,374,22.34566999,114.1815632
AID01201,Slow Lane,46.30833333333333,1530,509,22.34566999,114.1815632
AID01202,Fast Lane,55.36666666666667,941,319,22.3424,114.17875
AID01202,Slow Lane,50.333333333333336,498,151,22.3424,114.17875
AID01203,Fast Lane,63.18333333333333,649,293,22.33891517,114.1791653
AID01203,Slow Lane,60.34166666666667,477,220,22.33891517,114.1791653
AID01204,Fast Lane,39.9,1137,310,22.33496881,114.1789128
AID01204,Middle Lane,43.91666666666666,1329,317,22.33496881,114.1789128
AID01204,Slow Lane,44.19166666666667,455,97,22.33496881,114.1789128
AID01206,Fast Lane,54.19166666666667,1011,443,22.32842165,114.1786021
AID01206,Slow Lane,52.175,767,286,22.32842165,114.1786021
AID01207,Fast Lane,61.641666666666666,524,254,22.32398763,114.1782818
AID01207,Middle Lane 1,51.55,759,249,22.32398763,114.1782818
AID01207,Middle Lane 2,60.141666666666666,815,327,22.32398763,114.1782818
AID01207,Slow Lane,46.50833333333333,343,80,22.32398763,114.1782818
AID01208,Fast Lane,61.458333333333336,736,272,22.32130555,114.1782623
AID01208,Slow Lane,57.50833333333333,1073,328,22.32130555,114.1782623
AID01209,Fast Lane,69.30833333333334,763,275,22.31849702,114.179
AID01209,Middle Lane,54.55,948,323,22.31849702,114.179
AID01209,Slow Lane,50.775,787,187,22.31849702,114.179
AID01210,Fast Lane,63.90833333333333,596,206,22.31330444,114.1769617
AID01210,Middle Lane,58.05833333333333,1007,338,22.31330444,114.1769617
AID01210,Slow Lane,58.333333333333336,488,159,22.31330444,114.1769617
AID01211,Fast Lane,63.85,658,224,22.31041465,114.1782331
AID01211,Middle Lane,61.23333333333333,684,253,22.31041465,114.1782331
AID01211,Slow Lane,54.891666666666666,601,167,22.31041465,114.1782331
AID01212,Fast Lane,69.35833333333333,611,147,22.3094574,114.1788251
AID01212,Middle Lane,66.38333333333334,441,170,22.3094574,114.1788251
AID01212,Slow Lane,64.38333333333334,486,172,22.3094574,114.1788251
AID01213,Fast Lane,54.141666666666666,518,192,22.30526714,114.1814745
AID01213,Middle Lane 1,52.925,702,249,22.30526714,114.1814745
AID01213,Middle Lane 2,55.025,834,314,22.30526714,114.1814745
AID01213,Slow Lane,56.81666666666667,604,174,22.30526714,114.1814745
AID01214,Fast Lane,42.34166666666667,990,211,22.280729,114.180701
AID01214,Middle Lane,42.025,1374,395,22.280729,114.180701
AID01214,Slow Lane,46.525,832,265,22.280729,114.180701
AID01215,Fast Lane,56.641666666666666,406,189,22.278219,114.181221
AID01215,Slow Lane,57.3,981,461,22.278219,114.181221
AID01216,Fast Lane,66.21666666666667,325,129,22.27331682,114.1796008
AID01216,Slow Lane,65.73333333333333,597,231,22.27331682,114.1796008
AID01217,Fast Lane,64.55,448,183,22.250597,114.177565
AID01217,Middle Lane 1,64.21666666666667,152,84,22.250597,114.177565
AID01217,Middle Lane 2,59.875,531,212,22.250597,114.177565
AID01217,Slow Lane,69.40833333333333,74,53,22.250597,114.177565
AID01218,Fast Lane,56.60833333333333,552,206,22.25005384,114.1737118
AID01218,Middle Lane 2,62.333333333333336,480,193,22.25005384,114.1737118
AID01219,Fast Lane,52.75,1008,282,22.25007176,114.1694335
AID01219,Slow Lane,43.3,1400,251,22.25007176,114.1694335
AID01220,Fast Lane,61.68333333333333,437,154,22.2482744,114.1650487
AID01220,Slow Lane,65.84166666666667,941,284,22.2482744,114.1650487
AID01221,Fast Lane,45.6,812,143,22.24862632,114.1617697
AID01221,Middle Lane,42.016666666666666,1455,216,22.24862632,114.1617697
AID01221,Slow Lane,38.94166666666667,1224,186,22.24862632,114.1617697
AID01222,Fast Lane,64.53333333333333,266,78,22.24761461,114.1590439
