detectorID,laneType,speed,totalOccupancy,totalVolume,Latitude,Longitude,District,Road_EN
AID01101,Fast Lane,69.40833333333333,109,44,22.248091,114.152525,Southern,Aberdeen Praya Road near Abba House - Eastbound 
AID01101,Middle Lane,60.75,449,153,22.248091,114.152525,Southern,Aberdeen Praya Road near Abba House - Eastbound 
AID01101,Slow Lane,62.63333333333333,192,46,22.248091,114.152525,Southern,Aberdeen Praya Road near Abba House - Eastbound 
AID01102,Fast Lane,68.05833333333334,66,23,22.24712681,114.1577149,Southern,Aberdeen Praya Road near Hoi Fai Mansion - Eastbound 
AID01102,Middle Lane,70.10833333333333,412,157,22.24712681,114.1577149,Southern,Aberdeen Praya Road near Hoi Fai Mansion - Eastbound 
AID01102,Slow Lane,69.01666666666667,260,93,22.24712681,114.1577149,Southern,Aberdeen Praya Road near Hoi Fai Mansion - Eastbound 
AID01103,Fast Lane,54.66666666666666,173,72,22.24863539,114.1621481,Southern,Wong Chuk Hang Road near Aberdeen Technical School - Eastbound 
AID01103,Middle Lane,67.94166666666666,602,210,22.24863539,114.1621481,Southern,Wong Chuk Hang Road near Aberdeen Technical School - Eastbound 
AID01103,Slow Lane,54.80833333333333,349,78,22.24863539,114.1621481,Southern,Wong Chuk Hang Road near Aberdeen Technical School - Eastbound 
AID01104,Fast Lane,53.68333333333333,190,74,22.24837379,114.1658151,Southern,Wong Chuk Hang Road Flyover near AXA Southside - Eastbound 
AID01104,Slow Lane,63.78333333333333,476,150,22.24837379,114.1658151,Southern,Wong Chuk Hang Road Flyover near AXA Southside - Eastbound 
AID01105,Fast Lane,58.75833333333333,213,91,22.2496834,114.1686381,Southern,Wong Chuk Hang Road Flyover near Benefit Industrial Factory Building - Eastbound 
AID01105,Slow Lane,63.525,425,149,22.2496834,114.1686381,Southern,Wong Chuk Hang Road Flyover near Benefit Industrial Factory Building - Eastbound 
AID01106,Fast Lane,55.61666666666667,599,204,22.25044211,114.1718782,Southern,Wong Chuk Hang Road near Hong Kong Academy of Medicine - Eastbound 
AID01106,Slow Lane,51.325,445,133,22.25044211,114.1718782,Southern,Wong Chuk Hang Road near Hong Kong Academy of Medicine - Eastbound 
AID01107,Fast Lane,64.91666666666667,540,186,22.24999065,114.1762923,Southern,Aberdeen Tunnel near Wong Chuk Hang Hospital - Eastbound 
AID01107,Slow Lane,54.16666666666666,395,113,22.24999065,114.1762923,Southern,Aberdeen Tunnel near Wong Chuk Hang Hospital - Eastbound 
AID01108,Fast Lane,75.625,408,176,22.27186288,114.1801247,Wan Chai,Wong Nai Chung Gap Flyover near Racecourse - Northbound 
AID01108,Slow Lane,72.33333333333333,115,53,22.27186288,114.1801247,Wan Chai,Wong Nai Chung Gap Flyover near Racecourse - Northbound 
AID01109,Fast Lane,70.18333333333334,506,183,22.27659491,114.1810758,Wan Chai,Canal Road Flyover near Cricket Club - Northbound 
AID01109,Middle Lane,63.275,432,134,22.27659491,114.1810758,Wan Chai,Canal Road Flyover near Cricket Club - Northbound 
AID01109,Slow Lane,62.675,511,101,22.27659491,114.1810758,Wan Chai,Canal Road Flyover near Cricket Club - Northbound 
AID01110,Fast Lane,64.8,603,217,22.279356,114.181217,Wan Chai,Canal Road Flyover near Wan Chai Fire Station - Northbound 
AID01110,Middle Lane,56.225,713,244,22.279356,114.181217,Wan Chai,Canal Road Flyover near Wan Chai Fire Station - Northbound 
AID01110,Slow Lane,59.375,559,193,22.279356,114.181217,Wan Chai,Canal Road Flyover near Wan Chai Fire Station - Northbound 
AID01111,Fast Lane,67.9,1515,568,22.30412026,114.1809989,Kowloon City,Hong Chong Road near The Hong Kong Polytechnic University - Northbound (1) 
