detectorID,laneType,speed,totalOccupancy,totalVolume,Latitude,Longitude
AID01101,Fast Lane,68.65833333333333,234,99,22.248091,114.152525
AID01101,Middle Lane,60.925,885,281,22.248091,114.152525
AID01101,Slow Lane,57.90833333333333,405,96,22.248091,114.152525
AID01102,Fast Lane,73.675,170,73,22.24712681,114.1577149
AID01102,Middle Lane,69.575,788,271,22.24712681,114.1577149
AID01102,Slow Lane,68.89166666666667,445,116,22.24712681,114.1577149
AID01103,Fast Lane,56.98333333333333,417,161,22.24863539,114.1621481
AID01103,Middle Lane,62.55,986,327,22.24863539,114.1621481
AID01103,Slow Lane,47.708333333333336,918,159,22.24863539,114.1621481
AID01104,Fast Lane,57.641666666666666,436,171,22.24837379,114.1658151
AID01104,Slow Lane,64.59166666666667,747,234,22.24837379,114.1658151
AID01105,Fast Lane,62.175,417,169,22.2496834,114.1686381
AID01105,Slow Lane,59.65,697,237,22.2496834,114.1686381
AID01106,Fast Lane,53.7,992,346,22.25044211,114.1718782
AID01106,Slow Lane,48.95,920,218,22.25044211,114.1718782
AID01107,Fast Lane,65.78333333333333,975,332,22.24999065,114.1762923
AID01107,Slow Lane,57.75,894,189,22.24999065,114.1762923
AID01108,Fast Lane,70.11666666666666,874,355,22.27186288,114.1801247
AID01108,Slow Lane,70.24166666666666,287,106,22.27186288,114.1801247
AID01109,Fast Lane,65.975,1039,363,22.27659491,114.1810758
AID01109,Middle Lane,57.958333333333336,951,270,22.27659491,114.1810758
AID01109,Slow Lane,53.36666666666667,1404,296,22.27659491,114.1810758
AID01110,Fast Lane,62.55833333333333,1260,448,22.279356,114.181217
AID01110,Middle Lane,60.41666666666666,1743,569,22.279356,114.181217
AID01110,Slow Lane,57.225,1365,371,22.279356,114.181217
AID01111,Fast Lane,60.725,3065,1062,22.30412026,114.1809989
AID01111,Middle Lane 1,54.19166666666667,2268,680,22.30412026,114.1809989
AID01111,Middle Lane 2,57.325,1556,456,22.30412026,114.1809989
AID01111,Slow Lane,48.16666666666666,1971,595,22.30412026,114.1809989
AID01112,Fast Lane,55.18333333333333,2458,774,22.30492398,114.1813386
AID01112,Middle Lane 1,47.766666666666666,1911,542,22.30492398,114.1813386
AID01112,Middle Lane 2,55.925,2497,773,22.30492398,114.1813386
AID01112,Slow Lane,40.10833333333333,4009,819,22.30492398,114.1813386
AID01113,Fast Lane,71.50833333333334,1331,513,22.31029,114.17816
AID01113,Middle Lane,65.14166666666667,1677,546,22.31029,114.17816
AID01113,Slow Lane,65.98333333333333,628,138,22.31029,114.17816
AID01114,Fast Lane,68.60833333333333,1295,499,22.31330444,114.1769423
AID01114,Middle Lane,63.55,1500,535,22.31330444,114.1769423
AID01114,Slow Lane,59.458333333333336,721,194,22.31330444,114.1769423
AID01115,Fast Lane,67.51666666666667,1618,580,22.31850605,114.1789805
AID01115,Middle Lane,60.641666666666666,905,340,22.31850605,114.1789805
AID01115,Slow Lane,52.48333333333333,1268,359,22.31850605,114.1789805
AID01116,Fast Lane,73.44166666666666,1366,570,22.32074565,114.1786797
AID01116,Slow Lane,71.61666666666666,880,318,22.32074565,114.1786797
AID01117,Fast Lane,56.35,1441,555,22.32435789,114.1783109
AID01117,Middle Lane 1,46.24166666666667,803,195,22.32435789,114.1783109
AID01117,Middle Lane 2,56.9,2392,742,22.32435789,114.1783109
AID01117,Slow Lane,50.34166666666667,450,130,22.32435789,114.1783109
AID01118,Fast Lane,62.41666666666666,1412,449,22.32843068,114.178476
AID01118,Middle Lane,53.98333333333333,2523,789,22.32843068,114.178476
AID01118,Slow Lane,44.41666666666666,693,183,22.32843068,114.178476
AID01120,Fast Lane,53.958333333333336,1910,641,22.33496881,114.1788837
AID01120,Middle Lane,52.60833333333333,1593,504,22.33496881,114.1788837
AID01120,Slow Lane,40.81666666666667,1575,299,22.33496881,114.1788837
AID01121,Fast Lane,64.93333333333334,2044,689,22.33848171,114.1791459
AID01121,Slow Lane,62.24166666666667,1116,383,22.33848171,114.1791459
AID01122,Fast Lane,59.95,2261,792,22.34191,114.17893
AID01122,Slow Lane,62.15833333333333,1024,348,22.34191,114.17893
AID01123,Fast Lane,45.825,3910,1073,22.34521846,114.1813302
AID01123,Slow Lane,48.90833333333333,2886,613,22.34521846,114.1813302
AID01124,Fast Lane,64.95833333333333,2562,962,22.3592791,114.1751851
AID01124,Slow Lane,46.516666666666666,1418,535,22.3592791,114.1751851
AID01125,Fast Lane,80.98333333333333,2197,920,22.3634241,114.1798453
AID01125,Slow Lane,76.58333333333333,1309,460,22.3634241,114.1798453
AID01126,Fast Lane,80.10833333333333,1872,946,22.36544683,114.1836319
AID01126,Slow Lane,77.525,1549,687,22.36544683,114.1836319
AID01127,Fast Lane,83.05,2215,925,22.36700899,114.1859817
AID01127,Slow Lane,80.15833333333333,2159,730,22.36700899,114.1859817
AID01128,Fast Lane,76.54166666666667,1581,730,22.37114477,114.1892152
AID01128,Slow Lane,74.675,1836,721,22.37114477,114.1892152
AID01129,Fast Lane,75.98333333333333,1452,620,22.37381747,114.1929731
AID01129,Slow Lane,72.03333333333333,2219,779,22.37381747,114.1929731
AID01130,Fast Lane,81.43333333333334,1007,466,22.37448544,114.1957016
AID01130,Middle Lane 1,81.14166666666667,749,259,22.37448544,114.1957016
AID01130,Middle Lane 2,77.08333333333333,1109,429,22.37448544,114.1957016
AID01130,Slow Lane,78.15833333333333,664,240,22.37448544,114.1957016
AID01131,Fast Lane,81.14166666666667,848,421,22.37624602,114.1986634
AID01131,Slow Lane,82.15,984,426,22.37624602,114.1986634
AID01132,Fast Lane,87.63333333333334,871,399,22.3809075,114.2005981
AID01132,Middle Lane,80.18333333333334,1177,476,22.3809075,114.2005981
AID01132,Slow Lane,77.36666666666666,346,102,22.3809075,114.2005981
AID01133,Fast Lane,82.125,822,401,22.38371,114.20142
AID01133,Slow Lane,72.85,932,376,22.38371,114.20142
AID01134,Fast Lane,77.64166666666667,893,448,22.38752486,114.2006753
AID01134,Slow Lane,80.925,800,342,22.38752486,114.2006753
AID01135,Fast Lane,79.925,782,329,22.39016201,114.1990055
