detectorID,laneType,speed,totalOccupancy,totalVolume,Latitude,Longitude
AID01101,Fast Lane,71.55833333333334,298,106,22.248091,114.152525
AID01101,Middle Lane,64.26666666666667,571,180,22.248091,114.152525
AID01101,Slow Lane,61.19166666666667,258,53,22.248091,114.152525
AID01102,Fast Lane,73.94166666666666,242,105,22.24712681,114.1577149
AID01102,Middle Lane,71.58333333333333,584,221,22.24712681,114.1577149
AID01102,Slow Lane,70.11666666666666,319,116,22.24712681,114.1577149
AID01103,Fast Lane,68.09166666666667,407,156,22.24863539,114.1621481
AID01103,Middle Lane,68.075,759,261,22.24863539,114.1621481
AID01103,Slow Lane,54.225,184,39,22.24863539,114.1621481
AID01104,Fast Lane,65.975,427,154,22.24837379,114.1658151
AID01104,Slow Lane,62.49166666666667,588,182,22.24837379,114.1658151
AID01105,Fast Lane,72.49166666666666,472,175,22.2496834,114.1686381
AID01105,Slow Lane,72.90833333333333,502,184,22.2496834,114.1686381
AID01106,Fast Lane,57.30833333333333,620,267,22.25044211,114.1718782
AID01106,Slow Lane,53.55,160,64,22.25044211,114.1718782
AID01107,Fast Lane,62.91666666666666,645,264,22.24999065,114.1762923
AID01107,Slow Lane,54.09166666666667,148,48,22.24999065,114.1762923
AID01108,Fast Lane,72.25,480,224,22.27186288,114.1801247
AID01108,Slow Lane,71.975,156,88,22.27186288,114.1801247
AID01109,Fast Lane,66.525,715,225,22.27659491,114.1810758
AID01109,Middle Lane,64.58333333333333,262,112,22.27659491,114.1810758
AID01109,Slow Lane,60.11666666666667,624,208,22.27659491,114.1810758
AID01110,Fast Lane,62.10833333333333,770,248,22.279356,114.181217
AID01110,Middle Lane,62.53333333333333,801,307,22.279356,114.181217
AID01110,Slow Lane,64.99166666666666,289,121,22.279356,114.181217
AID01111,Fast Lane,68.63865546218487,841,310,22.30412026,114.1809989
AID01111,Middle Lane 1,64.21848739495799,411,153,22.30412026,114.1809989
AID01111,Middle Lane 2,67.46218487394958,291,108,22.30412026,114.1809989
AID01111,Slow Lane,63.77310924369748,545,268,22.30412026,114.1809989
AID01112,Fast Lane,62.7,579,206,22.30492398,114.1813386
AID01112,Middle Lane 1,60.63333333333333,331,104,22.30492398,114.1813386
AID01112,Middle Lane 2,64.40833333333333,549,204,22.30492398,114.1813386
AID01112,Slow Lane,50.00833333333333,1101,334,22.30492398,114.1813386
AID01113,Fast Lane,74.125,298,120,22.31029,114.17816
AID01113,Middle Lane,71.14166666666667,386,133,22.31029,114.17816
AID01113,Slow Lane,68.85,168,34,22.31029,114.17816
AID01114,Fast Lane,68.975,281,112,22.31330444,114.1769423
AID01114,Middle Lane,64.65833333333333,350,155,22.31330444,114.1769423
AID01114,Slow Lane,65.86666666666666,197,71,22.31330444,114.1769423
AID01115,Fast Lane,70.39166666666667,307,127,22.31850605,114.1789805
AID01115,Middle Lane,66.275,281,97,22.31850605,114.1789805
AID01115,Slow Lane,61.525,253,96,22.31850605,114.1789805
AID01116,Fast Lane,64.63333333333334,315,128,22.32074565,114.1786797
AID01116,Slow Lane,57.833333333333336,242,89,22.32074565,114.1786797
AID01117,Fast Lane,68.825,249,129,22.32435789,114.1783109
AID01117,Middle Lane 1,52.90833333333333,97,55,22.32435789,114.1783109
AID01117,Middle Lane 2,64.475,413,188,22.32435789,114.1783109
AID01117,Slow Lane,50.43333333333333,82,22,22.32435789,114.1783109
AID01118,Fast Lane,62.35833333333333,212,96,22.32843068,114.178476
AID01118,Middle Lane,63.44166666666667,480,227,22.32843068,114.178476
AID01118,Slow Lane,51.725,142,45,22.32843068,114.178476
AID01120,Fast Lane,59.175,253,113,22.33496881,114.1788837
AID01120,Middle Lane,58.425,509,161,22.33496881,114.1788837
AID01120,Slow Lane,53.46666666666667,268,87,22.33496881,114.1788837
AID01121,Fast Lane,65.675,324,152,22.33848171,114.1791459
AID01121,Slow Lane,58.46666666666667,321,109,22.33848171,114.1791459
AID01122,Fast Lane,64.80833333333334,384,166,22.34191,114.17893
AID01122,Slow Lane,59.28333333333333,279,97,22.34191,114.17893
AID01123,Fast Lane,56.516666666666666,937,286,22.34521846,114.1813302
AID01123,Slow Lane,51.075,764,197,22.34521846,114.1813302
AID01124,Fast Lane,80.4,513,215,22.3592791,114.1751851
AID01124,Slow Lane,60.325,425,189,22.3592791,114.1751851
AID01125,Fast Lane,82.29166666666667,471,202,22.3634241,114.1798453
AID01125,Slow Lane,77.2,415,148,22.3634241,114.1798453
AID01126,Fast Lane,82.19166666666666,401,195,22.36544683,114.1836319
AID01126,Slow Lane,74.73333333333333,728,283,22.36544683,114.1836319
AID01127,Fast Lane,82.83333333333333,450,204,22.36700899,114.1859817
AID01127,Slow Lane,76.65833333333333,741,294,22.36700899,114.1859817
AID01128,Fast Lane,83.55,348,163,22.37114477,114.1892152
AID01128,Slow Lane,79.9,701,279,22.37114477,114.1892152
AID01129,Fast Lane,44.425,9344,125,22.37381747,114.1929731
AID01129,Slow Lane,76.23333333333333,747,276,22.37381747,114.1929731
AID01130,Fast Lane,81.65833333333333,142,83,22.37448544,114.1957016
AID01130,Middle Lane 1,79.0,137,55,22.37448544,114.1957016
AID01130,Middle Lane 2,77.7,353,153,22.37448544,114.1957016
AID01130,Slow Lane,78.49166666666666,285,109,22.37448544,114.1957016
AID01131,Fast Lane,84.73333333333333,161,86,22.37624602,114.1986634
AID01131,Slow Lane,79.51666666666667,348,154,22.37624602,114.1986634
AID01132,Fast Lane,82.68333333333334,189,87,22.3809075,114.2005981
AID01132,Middle Lane,80.2,379,155,22.3809075,114.2005981
AID01132,Slow Lane,77.68333333333334,114,39,22.3809075,114.2005981
AID01133,Fast Lane,84.70833333333333,185,91,22.38371,114.20142
AID01133,Slow Lane,79.25,314,126,22.38371,114.20142
AID01134,Fast Lane,84.21666666666667,175,98,22.38752486,114.2006753
AID01134,Slow Lane,80.425,243,115,22.38752486,114.2006753
AID01135,Fast Lane,80.95833333333333,262,106,22.39016201,114.1990055
AID01135,Slow Lane,87.30833333333334,224,112,22.39016201,114.1990055
AID01136,Fast Lane,83.64166666666667,414,182,22.39401803,114.1990838
AID01136,Slow Lane,79.99166666666666,277,131,22.39401803,114.1990838
AID01201,Fast Lane,66.68333333333334,397,176,22.34566999,114.1815632
AID01201,Slow Lane,55.19166666666667,822,302,22.34566999,114.1815632
AID01202,Fast Lane,57.375,345,135,22.3424,114.17875
AID01202,Slow Lane,53.2,242,79,22.3424,114.17875
AID01203,Fast Lane,63.425,200,153,22.33891517,114.1791653
AID01203,Slow Lane,58.725,244,116,22.33891517,114.1791653
AID01204,Fast Lane,44.00833333333333,480,146,22.33496881,114.1789128
AID01204,Middle Lane,44.46666666666667,728,171,22.33496881,114.1789128
AID01204,Slow Lane,47.175,315,53,22.33496881,114.1789128
AID01206,Fast Lane,58.75833333333333,467,238,22.32842165,114.1786021
AID01206,Slow Lane,57.96666666666667,346,209,22.32842165,114.1786021
AID01207,Fast Lane,65.44166666666666,239,138,22.32398763,114.1782818
AID01207,Middle Lane 1,55.325,220,97,22.32398763,114.1782818
AID01207,Middle Lane 2,64.24166666666666,380,202,22.32398763,114.1782818
AID01207,Slow Lane,52.21666666666667,139,46,22.32398763,114.1782818
AID01208,Fast Lane,63.3,269,132,22.32130555,114.1782623
