detectorID,laneType,speed,totalOccupancy,totalVolume,Latitude,Longitude
AID01101,Fast Lane,69.65833333333333,17,1,22.248091,114.152525
AID01101,Middle Lane,62.43333333333333,244,79,22.248091,114.152525
AID01101,Slow Lane,68.09166666666667,42,10,22.248091,114.152525
AID01102,Fast Lane,70.18333333333334,35,3,22.24712681,114.1577149
AID01102,Middle Lane,65.81666666666666,256,90,22.24712681,114.1577149
AID01102,Slow Lane,15.1,7221,26,22.24712681,114.1577149
AID01103,Fast Lane,23.941666666666663,4668,52,22.24863539,114.1621481
AID01103,Middle Lane,48.99166666666667,378,69,22.24863539,114.1621481
AID01103,Slow Lane,50.3,51,8,22.24863539,114.1621481
AID01104,Fast Lane,52.38333333333333,69,14,22.24837379,114.1658151
AID01104,Slow Lane,53.93333333333333,254,67,22.24837379,114.1658151
AID01105,Fast Lane,49.79166666666666,425,18,22.2496834,114.1686381
AID01105,Slow Lane,48.93333333333333,399,59,22.2496834,114.1686381
AID01106,Fast Lane,44.65,391,48,22.25044211,114.1718782
AID01106,Slow Lane,48.43333333333333,158,41,22.25044211,114.1718782
AID01107,Fast Lane,45.85,209,41,22.24999065,114.1762923
AID01107,Slow Lane,48.975,157,27,22.24999065,114.1762923
AID01108,Fast Lane,62.45,127,42,22.27186288,114.1801247
AID01108,Slow Lane,18.375,4913,4,22.27186288,114.1801247
AID01109,Fast Lane,67.025,141,45,22.27659491,114.1810758
AID01109,Middle Lane,67.70833333333333,40,9,22.27659491,114.1810758
AID01109,Slow Lane,66.89166666666667,89,19,22.27659491,114.1810758
AID01110,Fast Lane,63.175,144,37,22.279356,114.181217
AID01110,Middle Lane,58.25833333333333,421,41,22.279356,114.181217
AID01110,Slow Lane,66.475,70,20,22.279356,114.181217
AID01111,Fast Lane,65.14166666666667,110,25,22.30412026,114.1809989
AID01111,Middle Lane 1,48.208333333333336,1598,63,22.30412026,114.1809989
AID01111,Middle Lane 2,55.175,1131,121,22.30412026,114.1809989
AID01111,Slow Lane,60.34166666666667,930,7,22.30412026,114.1809989
AID01112,Fast Lane,66.25833333333334,140,30,22.30492398,114.1813386
AID01112,Middle Lane 1,55.6,918,56,22.30492398,114.1813386
AID01112,Middle Lane 2,62.48333333333333,239,61,22.30492398,114.1813386
AID01112,Slow Lane,57.60833333333333,330,73,22.30492398,114.1813386
AID01113,Fast Lane,66.61666666666666,303,37,22.31029,114.17816
AID01113,Middle Lane,62.68333333333333,576,42,22.31029,114.17816
AID01113,Slow Lane,67.78333333333333,262,4,22.31029,114.17816
AID01114,Fast Lane,68.125,67,23,22.31330444,114.1769423
AID01114,Middle Lane,65.8,170,56,22.31330444,114.1769423
AID01114,Slow Lane,69.53333333333333,30,2,22.31330444,114.1769423
AID01115,Fast Lane,63.65,109,31,22.31850605,114.1789805
AID01115,Middle Lane,28.391666666666666,3888,48,22.31850605,114.1789805
