detectorID,laneType,speed,totalOccupancy,totalVolume,Latitude,Longitude
AID01101,Fast Lane,67.775,1074,497,22.248091,114.152525
AID01101,Middle Lane,59.21666666666667,1793,630,22.248091,114.152525
AID01101,Slow Lane,48.0,1391,255,22.248091,114.152525
AID01102,Fast Lane,75.75,840,427,22.24712681,114.1577149
AID01102,Middle Lane,66.10833333333333,1572,650,22.24712681,114.1577149
AID01102,Slow Lane,64.93333333333334,1050,374,22.24712681,114.1577149
AID01103,Fast Lane,67.96666666666667,2143,772,22.24863539,114.1621481
AID01103,Middle Lane,59.18333333333333,3332,854,22.24863539,114.1621481
AID01103,Slow Lane,49.725,1732,191,22.24863539,114.1621481
AID01104,Fast Lane,69.225,1906,700,22.24837379,114.1658151
AID01104,Slow Lane,59.125,2180,566,22.24837379,114.1658151
AID01105,Fast Lane,71.5,1787,647,22.2496834,114.1686381
AID01105,Slow Lane,66.19166666666666,2213,705,22.2496834,114.1686381
AID01106,Fast Lane,50.075,2476,968,22.25044211,114.1718782
AID01106,Slow Lane,46.35,1668,417,22.25044211,114.1718782
AID01107,Fast Lane,56.03333333333333,2245,925,22.24999065,114.1762923
AID01107,Slow Lane,49.16666666666666,1593,403,22.24999065,114.1762923
AID01108,Fast Lane,61.141666666666666,1760,815,22.27186288,114.1801247
AID01108,Slow Lane,62.46666666666667,1056,520,22.27186288,114.1801247
AID01109,Fast Lane,27.116666666666667,6106,613,22.27659491,114.1810758
AID01109,Middle Lane,37.175,2862,458,22.27659491,114.1810758
AID01109,Slow Lane,36.66666666666666,5610,1263,22.27659491,114.1810758
AID01110,Fast Lane,28.316666666666663,7827,1063,22.279356,114.181217
AID01110,Middle Lane,32.63333333333333,6859,1259,22.279356,114.181217
AID01110,Slow Lane,34.041666666666664,5501,1028,22.279356,114.181217
AID01111,Fast Lane,54.141666666666666,4025,1350,22.30412026,114.1809989
AID01111,Middle Lane 1,45.91666666666666,3296,745,22.30412026,114.1809989
AID01111,Middle Lane 2,51.575,2385,549,22.30412026,114.1809989
AID01111,Slow Lane,38.48333333333333,3998,935,22.30412026,114.1809989
AID01112,Fast Lane,51.725,4459,1191,22.30492398,114.1813386
AID01112,Middle Lane 1,45.63333333333333,3222,651,22.30492398,114.1813386
AID01112,Middle Lane 2,53.13333333333333,3183,880,22.30492398,114.1813386
AID01112,Slow Lane,35.916666666666664,6391,1084,22.30492398,114.1813386
AID01113,Fast Lane,71.90833333333333,1776,677,22.31029,114.17816
AID01113,Middle Lane,65.20833333333333,2063,729,22.31029,114.17816
AID01113,Slow Lane,61.708333333333336,1414,334,22.31029,114.17816
AID01114,Fast Lane,63.7,1710,669,22.31330444,114.1769423
AID01114,Middle Lane,56.99166666666667,2233,837,22.31330444,114.1769423
AID01114,Slow Lane,52.90833333333333,1786,503,22.31330444,114.1769423
AID01115,Fast Lane,64.86666666666666,1736,748,22.31850605,114.1789805
AID01115,Middle Lane,59.16666666666666,1070,371,22.31850605,114.1789805
AID01115,Slow Lane,49.63333333333333,1792,668,22.31850605,114.1789805
AID01116,Fast Lane,67.925,1687,690,22.32074565,114.1786797
AID01116,Slow Lane,62.48333333333333,1055,352,22.32074565,114.1786797
AID01117,Fast Lane,67.01666666666667,1472,726,22.32435789,114.1783109
AID01117,Middle Lane 1,29.35,4444,361,22.32435789,114.1783109
AID01117,Middle Lane 2,55.208333333333336,2632,934,22.32435789,114.1783109
AID01117,Slow Lane,33.40833333333333,2805,152,22.32435789,114.1783109
AID01118,Fast Lane,50.13333333333333,2612,649,22.32843068,114.178476
AID01118,Middle Lane,38.79166666666666,4459,839,22.32843068,114.178476
AID01118,Slow Lane,37.25,1873,423,22.32843068,114.178476
AID01120,Fast Lane,59.90833333333333,1760,826,22.33496881,114.1788837
AID01120,Middle Lane,53.55,2122,674,22.33496881,114.1788837
AID01120,Slow Lane,34.675,3241,709,22.33496881,114.1788837
AID01121,Fast Lane,62.05,1711,828,22.33848171,114.1791459
AID01121,Slow Lane,55.958333333333336,1093,344,22.33848171,114.1791459
AID01122,Fast Lane,63.69166666666667,1819,846,22.34191,114.17893
AID01122,Slow Lane,58.06666666666667,985,293,22.34191,114.17893
AID01123,Fast Lane,44.65833333333333,5162,1380,22.34521846,114.1813302
AID01123,Slow Lane,38.05,3895,858,22.34521846,114.1813302
AID01124,Fast Lane,70.49166666666666,2472,1225,22.3592791,114.1751851
AID01124,Slow Lane,46.25833333333333,2173,736,22.3592791,114.1751851
AID01125,Fast Lane,77.13333333333334,2557,1154,22.3634241,114.1798453
AID01125,Slow Lane,71.125,1882,624,22.3634241,114.1798453
AID01126,Fast Lane,76.54166666666667,2382,1215,22.36544683,114.1836319
AID01126,Slow Lane,65.51666666666667,2914,982,22.36544683,114.1836319
AID01127,Fast Lane,72.31666666666666,2626,1215,22.36700899,114.1859817
AID01127,Slow Lane,65.39166666666667,3109,1100,22.36700899,114.1859817
AID01128,Fast Lane,78.71666666666667,1912,1028,22.37114477,114.1892152
AID01128,Slow Lane,71.11666666666666,2777,1043,22.37114477,114.1892152
AID01129,Fast Lane,74.95,1757,854,22.37381747,114.1929731
AID01129,Slow Lane,67.54166666666667,3230,1150,22.37381747,114.1929731
AID01130,Fast Lane,80.69166666666666,891,467,22.37448544,114.1957016
AID01130,Middle Lane 1,75.575,800,278,22.37448544,114.1957016
AID01130,Middle Lane 2,72.075,1480,534,22.37448544,114.1957016
AID01130,Slow Lane,73.125,1093,370,22.37448544,114.1957016
AID01131,Fast Lane,86.91666666666667,896,521,22.37624602,114.1986634
AID01131,Slow Lane,75.09166666666667,1543,613,22.37624602,114.1986634
AID01132,Fast Lane,84.45,890,471,22.3809075,114.2005981
AID01132,Middle Lane,73.9,1591,636,22.3809075,114.2005981
AID01132,Slow Lane,69.575,819,267,22.3809075,114.2005981
AID01133,Fast Lane,85.85833333333333,949,501,22.38371,114.20142
AID01133,Slow Lane,73.44166666666666,1414,512,22.38371,114.20142
AID01134,Fast Lane,83.775,935,570,22.38752486,114.2006753
AID01134,Slow Lane,75.50833333333334,1182,501,22.38752486,114.2006753
AID01135,Fast Lane,76.18333333333334,1317,528,22.39016201,114.1990055
AID01135,Slow Lane,83.41666666666667,970,592,22.39016201,114.1990055
AID01136,Fast Lane,73.95833333333333,1789,789,22.39401803,114.1990838
AID01136,Slow Lane,70.90833333333333,1801,718,22.39401803,114.1990838
AID01201,Fast Lane,59.1,2589,1083,22.34566999,114.1815632
AID01201,Slow Lane,46.13333333333333,4181,1239,22.34566999,114.1815632
AID01202,Fast Lane,56.9,2420,828,22.3424,114.17875
AID01202,Slow Lane,53.11666666666667,1098,315,22.3424,114.17875
AID01203,Fast Lane,60.875,1686,846,22.33891517,114.1791653
AID01203,Slow Lane,59.25,1524,625,22.33891517,114.1791653
AID01204,Fast Lane,29.633333333333333,5977,876,22.33496881,114.1789128
AID01204,Middle Lane,32.18333333333333,5209,651,22.33496881,114.1789128
AID01204,Slow Lane,32.25833333333333,4865,575,22.33496881,114.1789128
AID01206,Fast Lane,41.7,4642,1309,22.32842165,114.1786021
AID01206,Slow Lane,42.625,4020,1074,22.32842165,114.1786021
AID01207,Fast Lane,63.8,2298,1023,22.32398763,114.1782818
AID01207,Middle Lane 1,47.28333333333333,2145,637,22.32398763,114.1782818
AID01207,Middle Lane 2,57.125,2263,904,22.32398763,114.1782818
AID01207,Slow Lane,44.50833333333333,1333,294,22.32398763,114.1782818
AID01208,Fast Lane,62.925,2489,1088,22.32130555,114.1782623
AID01208,Slow Lane,56.46666666666667,2530,936,22.32130555,114.1782623
AID01209,Fast Lane,68.99166666666666,2252,1014,22.31849702,114.179
AID01209,Middle Lane,62.69166666666667,1966,846,22.31849702,114.179
AID01209,Slow Lane,45.04166666666666,2610,844,22.31849702,114.179
AID01210,Fast Lane,62.21666666666667,2578,967,22.31330444,114.1769617
AID01210,Middle Lane,61.00833333333333,1731,672,22.31330444,114.1769617
