detectorID,laneType,speed,totalOccupancy,totalVolume,Latitude,Longitude
AID01101,Fast Lane,44.075,3141,33,22.248091,114.152525
AID01101,Middle Lane,59.7,355,101,22.248091,114.152525
AID01101,Slow Lane,64.28333333333333,122,28,22.248091,114.152525
AID01102,Fast Lane,53.141666666666666,1435,10,22.24712681,114.1577149
AID01102,Middle Lane,62.175,402,124,22.24712681,114.1577149
AID01102,Slow Lane,14.8,10969,55,22.24712681,114.1577149
AID01103,Fast Lane,38.21666666666667,2192,23,22.24863539,114.1621481
AID01103,Middle Lane,45.075,1463,156,22.24863539,114.1621481
AID01103,Slow Lane,44.766666666666666,1309,41,22.24863539,114.1621481
AID01104,Fast Lane,50.825,175,15,22.24837379,114.1658151
AID01104,Slow Lane,56.275,433,119,22.24837379,114.1658151
AID01105,Fast Lane,14.441666666666666,7062,44,22.2496834,114.1686381
AID01105,Slow Lane,38.03333333333333,2262,108,22.2496834,114.1686381
AID01106,Fast Lane,45.94166666666667,273,75,22.25044211,114.1718782
AID01106,Slow Lane,48.21666666666667,415,112,22.25044211,114.1718782
AID01107,Fast Lane,46.86666666666667,768,101,22.24999065,114.1762923
AID01107,Slow Lane,51.4,210,67,22.24999065,114.1762923
AID01108,Fast Lane,57.016666666666666,344,113,22.27186288,114.1801247
AID01108,Slow Lane,66.36666666666666,287,56,22.27186288,114.1801247
AID01109,Fast Lane,61.85,398,119,22.27659491,114.1810758
AID01109,Middle Lane,45.09166666666667,1748,43,22.27659491,114.1810758
AID01109,Slow Lane,56.36666666666667,885,90,22.27659491,114.1810758
AID01110,Fast Lane,49.98333333333333,1568,85,22.279356,114.181217
AID01110,Middle Lane,36.99166666666667,3434,103,22.279356,114.181217
AID01110,Slow Lane,34.775,2872,53,22.279356,114.181217
AID01111,Fast Lane,53.75833333333333,533,136,22.30412026,114.1809989
AID01111,Middle Lane 1,25.766666666666666,4418,73,22.30412026,114.1809989
AID01111,Middle Lane 2,21.683333333333334,7730,105,22.30412026,114.1809989
AID01111,Slow Lane,50.13333333333333,1881,69,22.30412026,114.1809989
AID01112,Fast Lane,39.84166666666667,3136,105,22.30492398,114.1813386
AID01112,Middle Lane 1,12.108333333333333,7978,51,22.30492398,114.1813386
AID01112,Middle Lane 2,25.9,6295,96,22.30492398,114.1813386
AID01112,Slow Lane,42.56666666666667,2301,104,22.30492398,114.1813386
AID01113,Fast Lane,23.266666666666666,4619,148,22.31029,114.17816
AID01113,Middle Lane,28.85,4154,94,22.31029,114.17816
AID01113,Slow Lane,24.875,4012,8,22.31029,114.17816
AID01114,Fast Lane,44.016666666666666,1916,52,22.31330444,114.1769423
AID01114,Middle Lane,52.266666666666666,519,146,22.31330444,114.1769423
AID01114,Slow Lane,66.95,108,22,22.31330444,114.1769423
AID01115,Fast Lane,62.78333333333333,196,56,22.31850605,114.1789805
AID01115,Middle Lane,13.833333333333334,11474,88,22.31850605,114.1789805
AID01115,Slow Lane,55.71666666666667,969,30,22.31850605,114.1789805
AID01116,Fast Lane,50.458333333333336,234,54,22.32074565,114.1786797
AID01116,Slow Lane,54.1,440,94,22.32074565,114.1786797
AID01117,Fast Lane,19.341666666666665,6451,43,22.32435789,114.1783109
AID01117,Middle Lane 1,41.825,856,30,22.32435789,114.1783109
AID01117,Middle Lane 2,18.741666666666667,9225,79,22.32435789,114.1783109
AID01117,Slow Lane,46.475,635,7,22.32435789,114.1783109
AID01118,Fast Lane,46.05,1025,46,22.32843068,114.178476
AID01118,Middle Lane,44.333333333333336,678,201,22.32843068,114.178476
AID01118,Slow Lane,18.291666666666668,5224,64,22.32843068,114.178476
AID01120,Fast Lane,50.583333333333336,347,102,22.33496881,114.1788837
AID01120,Middle Lane,32.458333333333336,6005,189,22.33496881,114.1788837
AID01120,Slow Lane,13.883333333333333,5232,17,22.33496881,114.1788837
AID01121,Fast Lane,53.54166666666666,413,132,22.33848171,114.1791459
AID01121,Slow Lane,47.38333333333333,1015,92,22.33848171,114.1791459
AID01122,Fast Lane,46.825,391,134,22.34191,114.17893
