detectorID,laneType,speed,totalOccupancy,totalVolume,Latitude,Longitude
AID01101,Fast Lane,68.68333333333334,266,89,22.248091,114.152525
AID01101,Middle Lane,64.26666666666667,647,186,22.248091,114.152525
AID01101,Slow Lane,61.90833333333333,271,68,22.248091,114.152525
AID01102,Fast Lane,74.95,142,67,22.24712681,114.1577149
AID01102,Middle Lane,71.30833333333334,774,246,22.24712681,114.1577149
AID01102,Slow Lane,69.4,431,114,22.24712681,114.1577149
AID01103,Fast Lane,68.59166666666667,321,152,22.24863539,114.1621481
AID01103,Middle Lane,71.275,939,350,22.24863539,114.1621481
AID01103,Slow Lane,53.84166666666667,676,142,22.24863539,114.1621481
AID01104,Fast Lane,64.85833333333333,330,140,22.24837379,114.1658151
AID01104,Slow Lane,66.01666666666667,638,224,22.24837379,114.1658151
AID01105,Fast Lane,62.833333333333336,331,128,22.2496834,114.1686381
AID01105,Slow Lane,61.525,516,185,22.2496834,114.1686381
AID01106,Fast Lane,57.09166666666667,877,281,22.25044211,114.1718782
AID01106,Slow Lane,51.458333333333336,717,179,22.25044211,114.1718782
AID01107,Fast Lane,66.56666666666666,886,302,22.24999065,114.1762923
AID01107,Slow Lane,60.28333333333333,866,217,22.24999065,114.1762923
AID01108,Fast Lane,72.35,685,310,22.27186288,114.1801247
AID01108,Slow Lane,72.83333333333333,185,87,22.27186288,114.1801247
AID01109,Fast Lane,68.11666666666666,773,288,22.27659491,114.1810758
AID01109,Middle Lane,61.875,536,160,22.27659491,114.1810758
AID01109,Slow Lane,58.083333333333336,719,164,22.27659491,114.1810758
AID01110,Fast Lane,65.61666666666666,766,310,22.279356,114.181217
AID01110,Middle Lane,62.11666666666667,789,342,22.279356,114.181217
AID01110,Slow Lane,60.35833333333333,859,310,22.279356,114.181217
AID01111,Fast Lane,65.45,2331,843,22.30412026,114.1809989
AID01111,Middle Lane 1,57.325,1720,549,22.30412026,114.1809989
AID01111,Middle Lane 2,61.15833333333333,1083,353,22.30412026,114.1809989
AID01111,Slow Lane,49.68333333333333,1685,580,22.30412026,114.1809989
AID01112,Fast Lane,62.775,1711,643,22.30492398,114.1813386
AID01112,Middle Lane 1,48.425,1411,467,22.30492398,114.1813386
AID01112,Middle Lane 2,64.85833333333333,1749,590,22.30492398,114.1813386
AID01112,Slow Lane,47.75,2626,807,22.30492398,114.1813386
AID01113,Fast Lane,57.44166666666667,1026,406,22.31029,114.17816
AID01113,Middle Lane,68.04166666666667,1417,511,22.31029,114.17816
AID01113,Slow Lane,70.225,389,123,22.31029,114.17816
AID01114,Fast Lane,69.46666666666667,976,422,22.31330444,114.1769423
AID01114,Middle Lane,63.54166666666666,1316,485,22.31330444,114.1769423
AID01114,Slow Lane,57.28333333333333,670,167,22.31330444,114.1769423
AID01115,Fast Lane,70.39166666666667,1131,458,22.31850605,114.1789805
AID01115,Middle Lane,64.54166666666667,818,350,22.31850605,114.1789805
AID01115,Slow Lane,57.375,973,316,22.31850605,114.1789805
AID01116,Fast Lane,71.81666666666666,955,433,22.32074565,114.1786797
AID01116,Slow Lane,67.63333333333334,697,280,22.32074565,114.1786797
AID01117,Fast Lane,63.10833333333333,1030,436,22.32435789,114.1783109
AID01117,Middle Lane 1,50.86666666666667,742,211,22.32435789,114.1783109
AID01117,Middle Lane 2,63.725,1932,645,22.32435789,114.1783109
AID01117,Slow Lane,49.99166666666667,347,130,22.32435789,114.1783109
AID01118,Fast Lane,67.93333333333334,943,346,22.32843068,114.178476
AID01118,Middle Lane,59.5,1909,657,22.32843068,114.178476
AID01118,Slow Lane,48.3,614,158,22.32843068,114.178476
AID01120,Fast Lane,54.65833333333333,1801,573,22.33496881,114.1788837
AID01120,Middle Lane,54.24166666666667,1452,475,22.33496881,114.1788837
AID01120,Slow Lane,44.00833333333333,1070,229,22.33496881,114.1788837
AID01121,Fast Lane,67.39166666666667,1826,644,22.33848171,114.1791459
AID01121,Slow Lane,64.125,942,358,22.33848171,114.1791459
AID01122,Fast Lane,63.24166666666667,2046,782,22.34191,114.17893
AID01122,Slow Lane,64.675,914,354,22.34191,114.17893
AID01123,Fast Lane,46.8,3527,984,22.34521846,114.1813302
AID01123,Slow Lane,49.925,2308,521,22.34521846,114.1813302
AID01124,Fast Lane,66.54166666666667,2189,844,22.3592791,114.1751851
AID01124,Slow Lane,47.81666666666667,1144,448,22.3592791,114.1751851
AID01125,Fast Lane,82.98333333333333,1903,785,22.3634241,114.1798453
AID01125,Slow Lane,78.0,1210,418,22.3634241,114.1798453
AID01126,Fast Lane,81.63333333333334,1282,816,22.36544683,114.1836319
AID01126,Slow Lane,79.01666666666667,1232,697,22.36544683,114.1836319
AID01127,Fast Lane,84.11666666666666,1763,791,22.36700899,114.1859817
AID01127,Slow Lane,82.025,2008,694,22.36700899,114.1859817
AID01128,Fast Lane,79.2,1335,587,22.37114477,114.1892152
AID01128,Slow Lane,76.6,1557,641,22.37114477,114.1892152
AID01129,Fast Lane,67.79166666666667,8011,413,22.37381747,114.1929731
AID01129,Slow Lane,74.80833333333334,1696,634,22.37381747,114.1929731
AID01130,Fast Lane,85.925,840,421,22.37448544,114.1957016
AID01130,Middle Lane 1,79.45833333333333,640,236,22.37448544,114.1957016
