detectorID,laneType,speed,totalOccupancy,totalVolume,Latitude,Longitude
AID01101,Fast Lane,71.5,207,80,22.248091,114.152525
AID01101,Middle Lane,68.15833333333333,511,181,22.248091,114.152525
AID01101,Slow Lane,62.65,248,44,22.248091,114.152525
AID01102,Fast Lane,74.525,155,73,22.24712681,114.1577149
AID01102,Middle Lane,74.98333333333333,516,204,22.24712681,114.1577149
AID01102,Slow Lane,70.30833333333334,281,97,22.24712681,114.1577149
AID01103,Fast Lane,65.24166666666666,282,115,22.24863539,114.1621481
AID01103,Middle Lane,70.31666666666666,643,232,22.24863539,114.1621481
AID01103,Slow Lane,55.833333333333336,176,41,22.24863539,114.1621481
AID01104,Fast Lane,62.025,242,94,22.24837379,114.1658151
AID01104,Slow Lane,66.55833333333334,509,170,22.24837379,114.1658151
AID01105,Fast Lane,66.35833333333333,267,107,22.2496834,114.1686381
AID01105,Slow Lane,70.66666666666667,438,171,22.2496834,114.1686381
AID01106,Fast Lane,59.09166666666667,482,182,22.25044211,114.1718782
AID01106,Slow Lane,52.25833333333333,209,57,22.25044211,114.1718782
AID01107,Fast Lane,62.7,494,180,22.24999065,114.1762923
AID01107,Slow Lane,53.75833333333333,188,55,22.24999065,114.1762923
AID01108,Fast Lane,72.75833333333334,416,174,22.27186288,114.1801247
AID01108,Slow Lane,71.99166666666666,129,52,22.27186288,114.1801247
AID01109,Fast Lane,71.19166666666666,523,189,22.27659491,114.1810758
AID01109,Middle Lane,65.3,200,66,22.27659491,114.1810758
AID01109,Slow Lane,59.35833333333333,469,135,22.27659491,114.1810758
AID01110,Fast Lane,65.69166666666666,432,157,22.279356,114.181217
AID01110,Middle Lane,63.725,613,229,22.279356,114.181217
AID01110,Slow Lane,67.13333333333334,244,90,22.279356,114.181217
AID01111,Fast Lane,67.30833333333334,562,210,22.30412026,114.1809989
AID01111,Middle Lane 1,58.84166666666667,745,235,22.30412026,114.1809989
AID01111,Middle Lane 2,68.4,167,71,22.30412026,114.1809989
AID01111,Slow Lane,65.60833333333333,369,148,22.30412026,114.1809989
AID01112,Fast Lane,62.208333333333336,396,144,22.30492398,114.1813386
AID01112,Middle Lane 1,58.16666666666666,321,97,22.30492398,114.1813386
AID01112,Middle Lane 2,64.29166666666667,381,130,22.30492398,114.1813386
AID01112,Slow Lane,51.275,1047,284,22.30492398,114.1813386
AID01113,Fast Lane,72.46666666666667,139,56,22.31029,114.17816
AID01113,Middle Lane,71.84166666666667,293,120,22.31029,114.17816
AID01113,Slow Lane,69.44166666666666,89,24,22.31029,114.17816
AID01114,Fast Lane,69.31666666666666,119,46,22.31330444,114.1769423
AID01114,Middle Lane,65.28333333333333,328,129,22.31330444,114.1769423
AID01114,Slow Lane,64.4,198,63,22.31330444,114.1769423
AID01115,Fast Lane,70.40833333333333,205,80,22.31850605,114.1789805
AID01115,Middle Lane,67.33333333333333,218,75,22.31850605,114.1789805
AID01115,Slow Lane,63.78333333333333,230,70,22.31850605,114.1789805
AID01116,Fast Lane,61.525,187,78,22.32074565,114.1786797
AID01116,Slow Lane,59.19166666666667,200,75,22.32074565,114.1786797
AID01117,Fast Lane,62.61666666666667,168,79,22.32435789,114.1783109
